statistic,value
mean_flux,0.7096444801763666
median_flux,0.8597700595855713
std_flux,0.31418149077574475
min_flux,2.9382650407717056e-39
max_flux,0.9998575448989868
mean_tau,2148.1942790361054
median_tau,0.1510903239250183
effective_tau,0.3429911665009452
deep_absorption_frac,0.10140927347001107
moderate_absorption_frac,0.12029283396327263
weak_absorption_frac,0.7782978925667163
tau_eff_err,0.0025617755537414976
tau_eff_std,0.25617755537414977
mean_flux_err,0.0007978407027228768
mean_flux_std,0.07978407027228768
n_sightlines,10000.0
tau_eff_obs_target,0.21453640709064936
mean_flux_target,0.8069154337537775
tau_scale_factor,0.45175842562824103
tau_eff_H_total,80.49843006905552
hi_fraction_eff,0.004260842924038119
