# n_pixels = 261930000
# n_pixels_in_grid = 260158930
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 8.567174e-06
# frac_tau_overflow = 6.753049e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,4.206659e-05,1.392964e-06,912
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.968659e-05,1.659242e-06,1294
-2.791667e+00,-2.833333e+00,-2.750000e+00,9.571073e-05,2.101123e-06,2075
-2.708333e+00,-2.750000e+00,-2.666667e+00,1.461722e-04,2.596591e-06,3169
-2.625000e+00,-2.666667e+00,-2.583333e+00,2.607483e-04,3.468023e-06,5653
-2.541667e+00,-2.583333e+00,-2.500000e+00,3.972802e-04,4.280749e-06,8613
-2.458333e+00,-2.500000e+00,-2.416667e+00,7.286008e-04,5.797170e-06,15796
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.488567e-03,8.286201e-06,32272
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.024690e-03,1.181168e-05,65575
-2.208333e+00,-2.250000e+00,-2.166667e+00,6.088540e-03,1.675822e-05,131999
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.200706e-02,2.353367e-05,260312
-2.041667e+00,-2.083333e+00,-2.000000e+00,2.454530e-02,3.364771e-05,532140
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.653709e-02,4.633091e-05,1008920
-1.875000e+00,-1.916667e+00,-1.833333e+00,8.517632e-02,6.268025e-05,1846615
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.375528e-01,7.965370e-05,2982132
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.073037e-01,9.778556e-05,4494325
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.925810e-01,1.161701e-04,6343129
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.813652e-01,1.326300e-04,8267964
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.695177e-01,1.471625e-04,10179101
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.441224e-01,1.584235e-04,11796525
-1.291667e+00,-1.333333e+00,-1.250000e+00,5.977990e-01,1.660538e-04,12960230
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.316392e-01,1.706891e-04,13693882
-1.125000e+00,-1.166667e+00,-1.083333e+00,6.468008e-01,1.727255e-04,14022583
-1.041667e+00,-1.083333e+00,-1.000000e+00,6.425034e-01,1.721508e-04,13929416
-9.583333e-01,-1.000000e+00,-9.166667e-01,6.235483e-01,1.695924e-04,13518471
-8.750000e-01,-9.166667e-01,-8.333333e-01,5.978585e-01,1.660621e-04,12961518
-7.916667e-01,-8.333333e-01,-7.500000e-01,5.627694e-01,1.611152e-04,12200791
-7.083333e-01,-7.500000e-01,-6.666667e-01,5.241816e-01,1.554935e-04,11364211
-6.250000e-01,-6.666667e-01,-5.833333e-01,4.811647e-01,1.489766e-04,10431608
-5.416667e-01,-5.833333e-01,-5.000000e-01,4.421115e-01,1.428029e-04,9584937
-4.583333e-01,-5.000000e-01,-4.166667e-01,4.008946e-01,1.359836e-04,8691360
-3.750000e-01,-4.166667e-01,-3.333333e-01,3.688103e-01,1.304286e-04,7995775
-2.916667e-01,-3.333333e-01,-2.500000e-01,3.361399e-01,1.245177e-04,7287482
-2.083333e-01,-2.500000e-01,-1.666667e-01,3.075070e-01,1.190964e-04,6666725
-1.250000e-01,-1.666667e-01,-8.333333e-02,2.826096e-01,1.141733e-04,6126950
-4.166667e-02,-8.333333e-02,0.000000e+00,2.609941e-01,1.097202e-04,5658328
4.166667e-02,0.000000e+00,8.333333e-02,2.425405e-01,1.057702e-04,5258256
1.250000e-01,8.333333e-02,1.666667e-01,2.264603e-01,1.022039e-04,4909639
2.083333e-01,1.666667e-01,2.500000e-01,2.109259e-01,9.863618e-05,4572855
2.916667e-01,2.500000e-01,3.333333e-01,1.927188e-01,9.428297e-05,4178126
3.750000e-01,3.333333e-01,4.166667e-01,1.761255e-01,9.013270e-05,3818385
4.583333e-01,4.166667e-01,5.000000e-01,1.578094e-01,8.531742e-05,3421294
5.416667e-01,5.000000e-01,5.833333e-01,1.384309e-01,7.990754e-05,3001169
6.250000e-01,5.833333e-01,6.666667e-01,1.219398e-01,7.499703e-05,2643645
7.083333e-01,6.666667e-01,7.500000e-01,1.043660e-01,6.938262e-05,2262645
7.916667e-01,7.500000e-01,8.333333e-01,8.878667e-02,6.399487e-05,1924887
8.750000e-01,8.333333e-01,9.166667e-01,7.516784e-02,5.888264e-05,1629632
9.583333e-01,9.166667e-01,1.000000e+00,6.313919e-02,5.396607e-05,1368852
1.041667e+00,1.000000e+00,1.083333e+00,5.233891e-02,4.913417e-05,1134703
1.125000e+00,1.083333e+00,1.166667e+00,4.294533e-02,4.450709e-05,931051
1.208333e+00,1.166667e+00,1.250000e+00,3.586717e-02,4.067427e-05,777597
1.291667e+00,1.250000e+00,1.333333e+00,2.949777e-02,3.688636e-05,639509
1.375000e+00,1.333333e+00,1.416667e+00,2.468179e-02,3.374113e-05,535099
1.458333e+00,1.416667e+00,1.500000e+00,2.069806e-02,3.089840e-05,448732
1.541667e+00,1.500000e+00,1.583333e+00,1.760741e-02,2.849830e-05,381727
1.625000e+00,1.583333e+00,1.666667e+00,1.499683e-02,2.630093e-05,325130
1.708333e+00,1.666667e+00,1.750000e+00,1.284848e-02,2.434430e-05,278554
1.791667e+00,1.750000e+00,1.833333e+00,1.127532e-02,2.280530e-05,244448
1.875000e+00,1.833333e+00,1.916667e+00,9.729929e-03,2.118488e-05,210944
1.958333e+00,1.916667e+00,2.000000e+00,8.729879e-03,2.006667e-05,189263
