statistic,value
mean_flux,0.7985590708866677
median_flux,0.9390330910682678
std_flux,0.2855266126500475
min_flux,2.9382650407717056e-39
max_flux,0.9998798370361328
mean_tau,1275.8382442033562
median_tau,0.06290454417467117
effective_tau,0.2249463367474549
deep_absorption_frac,0.06488368180531402
moderate_absorption_frac,0.08601936749302382
weak_absorption_frac,0.8490969507016621
tau_eff_err,0.0019261393310896812
tau_eff_std,0.19261393310896813
mean_flux_err,0.0007917248011709463
mean_flux_std,0.07917248011709463
n_sightlines,10000.0
tau_eff_obs_target,0.12714278068007295
mean_flux_target,0.8806079298214535
tau_scale_factor,0.3814761716661157
tau_eff_H_total,
hi_fraction_eff,
