# n_pixels = 247270000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.3814761716661157
# mean_flux_target = 0.8806079298214535
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,9.321074e-01,4.341425e-04,4609644
3.000000e-02,2.000000e-02,4.000000e-02,1.619871e-01,1.809837e-04,801091
5.000000e-02,4.000000e-02,6.000000e-02,1.299260e-01,1.620867e-04,642536
7.000000e-02,6.000000e-02,8.000000e-02,1.171204e-01,1.538918e-04,579207
9.000000e-02,8.000000e-02,1.000000e-01,1.096971e-01,1.489350e-04,542496
1.100000e-01,1.000000e-01,1.200000e-01,1.069501e-01,1.470584e-04,528911
1.300000e-01,1.200000e-01,1.400000e-01,1.041125e-01,1.450944e-04,514878
1.500000e-01,1.400000e-01,1.600000e-01,1.015604e-01,1.433051e-04,502257
1.700000e-01,1.600000e-01,1.800000e-01,1.018937e-01,1.435400e-04,503905
1.900000e-01,1.800000e-01,2.000000e-01,1.030673e-01,1.443643e-04,509709
2.100000e-01,2.000000e-01,2.200000e-01,1.046463e-01,1.454659e-04,517518
2.300000e-01,2.200000e-01,2.400000e-01,1.072407e-01,1.472580e-04,530348
2.500000e-01,2.400000e-01,2.600000e-01,1.088458e-01,1.483560e-04,538286
2.700000e-01,2.600000e-01,2.800000e-01,1.103755e-01,1.493949e-04,545851
2.900000e-01,2.800000e-01,3.000000e-01,1.135047e-01,1.514977e-04,561326
3.100000e-01,3.000000e-01,3.200000e-01,1.158707e-01,1.530686e-04,573027
3.300000e-01,3.200000e-01,3.400000e-01,1.196973e-01,1.555756e-04,591951
3.500000e-01,3.400000e-01,3.600000e-01,1.244488e-01,1.586334e-04,615449
3.700000e-01,3.600000e-01,3.800000e-01,1.295204e-01,1.618335e-04,640530
3.900000e-01,3.800000e-01,4.000000e-01,1.342674e-01,1.647724e-04,664006
4.100000e-01,4.000000e-01,4.200000e-01,1.394983e-01,1.679515e-04,689875
4.300000e-01,4.200000e-01,4.400000e-01,1.450184e-01,1.712422e-04,717174
4.500000e-01,4.400000e-01,4.600000e-01,1.517780e-01,1.751877e-04,750603
4.700000e-01,4.600000e-01,4.800000e-01,1.588583e-01,1.792274e-04,785618
4.900000e-01,4.800000e-01,5.000000e-01,1.669897e-01,1.837571e-04,825831
5.100000e-01,5.000000e-01,5.200000e-01,1.760236e-01,1.886621e-04,870507
5.300000e-01,5.200000e-01,5.400000e-01,1.840745e-01,1.929284e-04,910322
5.500000e-01,5.400000e-01,5.600000e-01,1.959979e-01,1.990788e-04,969288
5.700000e-01,5.600000e-01,5.800000e-01,2.088498e-01,2.055021e-04,1032846
5.900000e-01,5.800000e-01,6.000000e-01,2.225525e-01,2.121365e-04,1100611
6.100000e-01,6.000000e-01,6.200000e-01,2.364458e-01,2.186579e-04,1169319
6.300000e-01,6.200000e-01,6.400000e-01,2.525917e-01,2.260002e-04,1249167
6.500000e-01,6.400000e-01,6.600000e-01,2.711380e-01,2.341502e-04,1340886
6.700000e-01,6.600000e-01,6.800000e-01,2.924249e-01,2.431680e-04,1446158
6.900000e-01,6.800000e-01,7.000000e-01,3.159898e-01,2.527760e-04,1562696
7.100000e-01,7.000000e-01,7.200000e-01,3.434545e-01,2.635323e-04,1698520
7.300000e-01,7.200000e-01,7.400000e-01,3.717794e-01,2.741839e-04,1838598
7.500000e-01,7.400000e-01,7.600000e-01,4.081185e-01,2.872714e-04,2018309
7.700000e-01,7.600000e-01,7.800000e-01,4.499806e-01,3.016450e-04,2225334
7.900000e-01,7.800000e-01,8.000000e-01,5.002275e-01,3.180410e-04,2473825
8.100000e-01,8.000000e-01,8.200000e-01,5.677217e-01,3.388184e-04,2807611
8.300000e-01,8.200000e-01,8.400000e-01,6.508272e-01,3.627707e-04,3218601
8.500000e-01,8.400000e-01,8.600000e-01,7.639127e-01,3.930259e-04,3777854
8.700000e-01,8.600000e-01,8.800000e-01,9.166557e-01,4.305290e-04,4533229
8.900000e-01,8.800000e-01,9.000000e-01,1.134153e+00,4.788892e-04,5608838
9.100000e-01,9.000000e-01,9.200000e-01,1.494735e+00,5.497705e-04,7392063
9.300000e-01,9.200000e-01,9.400000e-01,2.135961e+00,6.571976e-04,10563184
9.500000e-01,9.400000e-01,9.600000e-01,3.506099e+00,8.419987e-04,17339064
9.700000e-01,9.600000e-01,9.800000e-01,7.543934e+00,1.235089e-03,37307769
9.900000e-01,9.800000e-01,1.000000e+00,2.295737e+01,2.154569e-03,113533374
