# n_sightlines = 10000
# X = 7.515343e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 7.515343e-02
# redshift = 2.002028
# n_absorbers = 490000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.815763
# beta_fit_err = 0.030636
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,7.986490e-12,35106,4.262509e-14,2.000000e-01,1.292447e+13
1.331141e+01,3.834255e-12,26712,2.345999e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.806287e-12,19944,1.279030e-14,2.000000e-01,3.246479e+13
1.371141e+01,8.678539e-13,15187,7.042236e-15,2.000000e-01,5.145323e+13
1.391141e+01,3.962528e-13,10990,3.779840e-15,2.000000e-01,8.154787e+13
1.411141e+01,1.829526e-13,8042,2.040124e-15,2.000000e-01,1.292447e+14
1.431141e+01,7.914826e-14,5514,1.065879e-15,2.000000e-01,2.048390e+14
1.451141e+01,3.243239e-14,3581,5.419719e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.305752e-14,2285,2.731604e-16,2.000000e-01,5.145323e+14
1.491141e+01,5.231690e-15,1451,1.373436e-16,2.000000e-01,8.154787e+14
1.511141e+01,2.133917e-15,938,6.967485e-17,2.000000e-01,1.292447e+15
1.531141e+01,9.416260e-16,656,3.676432e-17,2.000000e-01,2.048390e+15
1.551141e+01,3.894422e-16,430,1.878057e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.891484e-16,331,1.039653e-17,2.000000e-01,5.145323e+15
1.591141e+01,9.482664e-17,263,5.847261e-18,2.000000e-01,8.154787e+15
1.611141e+01,4.276933e-17,188,3.119274e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.765549e-17,123,1.591942e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.032475e-17,114,9.670012e-19,2.000000e-01,3.246479e+16
1.671141e+01,5.314441e-18,93,5.510818e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.740237e-18,76,3.143268e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.137482e-18,50,1.608643e-19,2.000000e-01,1.292447e+17
1.731141e+01,7.894730e-19,55,1.064525e-19,2.000000e-01,2.048390e+17
1.751141e+01,3.260447e-19,36,5.434078e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.085746e-19,19,2.490872e-20,2.000000e-01,5.145323e+17
1.791141e+01,7.571709e-20,21,1.652282e-20,2.000000e-01,8.154787e+17
1.811141e+01,5.232418e-20,23,1.091035e-20,2.000000e-01,1.292447e+18
1.831141e+01,2.727270e-20,19,6.256787e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.086816e-20,12,3.137366e-21,2.000000e-01,3.246479e+18
1.871141e+01,8.000233e-21,14,2.138152e-21,2.000000e-01,5.145323e+18
1.891141e+01,4.326691e-21,12,1.249008e-21,2.000000e-01,8.154787e+18
1.911141e+01,4.322432e-21,19,9.916340e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.148324e-21,8,4.059940e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.358519e-21,15,3.507682e-22,2.000000e-01,3.246479e+19
1.971141e+01,8.571678e-22,15,2.213198e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.326691e-22,12,1.249008e-22,2.000000e-01,8.154787e+19
2.011141e+01,2.047468e-22,9,6.824893e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.435405e-22,10,4.539151e-23,2.000000e-01,2.048390e+20
2.051141e+01,7.245437e-23,8,2.561649e-23,2.000000e-01,3.246479e+20
2.071141e+01,6.285897e-23,11,1.895269e-23,2.000000e-01,5.145323e+20
2.091141e+01,3.605576e-24,1,3.605576e-24,2.000000e-01,8.154787e+20
2.111141e+01,4.549929e-24,2,3.217285e-24,2.000000e-01,1.292447e+21
2.131141e+01,2.870811e-24,2,2.029970e-24,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,5.714452e-25,1,5.714452e-25,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
