k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,2.639478e+00,4.002117e+01,4.002117e-01
2.513274e-03,1.521972e+00,5.660707e+00,5.660707e-02
5.026548e-03,1.249531e+00,2.824789e+00,2.824789e-02
7.539822e-03,1.089018e+00,2.234774e+00,2.234774e-02
1.005310e-02,9.406648e-01,1.819257e+00,1.819257e-02
1.256637e-02,8.461581e-01,1.614762e+00,1.614762e-02
1.507964e-02,7.450030e-01,1.425870e+00,1.425870e-02
1.759292e-02,6.358235e-01,1.129652e+00,1.129652e-02
2.010619e-02,5.763912e-01,1.027814e+00,1.027814e-02
2.261947e-02,4.952406e-01,8.397491e-01,8.397491e-03
2.513274e-02,4.332794e-01,7.132736e-01,7.132736e-03
2.764602e-02,3.804485e-01,6.284652e-01,6.284652e-03
3.015929e-02,3.325502e-01,5.387960e-01,5.387960e-03
3.267256e-02,2.822541e-01,4.452867e-01,4.452867e-03
3.518584e-02,2.509824e-01,4.035049e-01,4.035049e-03
3.769911e-02,2.190566e-01,3.566975e-01,3.566975e-03
4.021239e-02,1.975621e-01,3.248218e-01,3.248218e-03
4.272566e-02,1.726288e-01,2.723830e-01,2.723830e-03
4.523893e-02,1.500978e-01,2.335190e-01,2.335190e-03
4.775221e-02,1.310935e-01,1.986197e-01,1.986197e-03
5.026548e-02,1.144757e-01,1.774504e-01,1.774504e-03
5.277876e-02,1.038084e-01,1.636080e-01,1.636080e-03
5.529203e-02,9.280028e-02,1.437931e-01,1.437931e-03
5.780530e-02,8.113796e-02,1.242915e-01,1.242915e-03
6.031858e-02,7.224301e-02,1.100218e-01,1.100218e-03
6.283185e-02,6.463335e-02,9.680991e-02,9.680991e-04
6.534513e-02,5.814244e-02,8.869547e-02,8.869547e-04
6.785840e-02,5.131938e-02,7.795122e-02,7.795122e-04
7.037168e-02,4.587794e-02,6.966718e-02,6.966718e-04
7.288495e-02,4.214220e-02,6.673381e-02,6.673381e-04
7.539822e-02,3.688066e-02,5.611124e-02,5.611124e-04
7.791150e-02,3.259704e-02,4.892232e-02,4.892232e-04
8.042477e-02,2.957066e-02,4.418871e-02,4.418871e-04
8.293805e-02,2.567114e-02,3.790961e-02,3.790961e-04
8.545132e-02,2.377930e-02,3.569942e-02,3.569942e-04
8.796459e-02,2.122902e-02,3.108065e-02,3.108065e-04
9.047787e-02,1.859220e-02,2.757318e-02,2.757318e-04
9.299114e-02,1.728581e-02,2.531548e-02,2.531548e-04
9.550442e-02,1.542406e-02,2.266095e-02,2.266095e-04
9.801769e-02,1.376066e-02,2.071680e-02,2.071680e-04
1.005310e-01,1.254161e-02,1.909339e-02,1.909339e-04
