N_HI,b_param_km_s
3.380391e+13,3.008932e+01
2.835763e+13,7.899073e+01
2.428870e+13,7.899226e+01
3.196770e+14,8.000000e+01
3.196770e+14,8.000000e+01
1.862899e+15,8.000000e+01
4.413422e+13,5.345209e+01
4.413422e+13,4.999995e+00
7.991802e+12,7.899581e+01
2.348320e+13,7.899090e+01
3.938410e+13,4.330219e+01
3.292122e+13,2.918844e+01
3.657427e+13,2.942868e+01
1.086776e+13,7.898248e+01
4.250418e+13,3.273189e+01
1.652125e+13,7.897902e+01
2.743850e+13,7.898359e+01
9.280963e+12,7.899049e+01
2.934105e+13,3.087008e+01
5.165961e+13,3.081002e+01
1.188776e+14,4.312202e+01
2.721001e+13,3.267184e+01
2.807637e+13,3.020944e+01
4.505421e+13,4.564448e+01
1.882110e+13,7.899045e+01
3.321583e+13,3.525435e+01
3.579136e+13,3.837740e+01
1.734026e+13,7.898091e+01
1.699532e+14,5.020893e+01
7.555903e+13,4.672553e+01
1.313850e+13,7.896269e+01
1.831046e+13,7.896873e+01
2.541764e+13,7.899699e+01
4.359471e+13,3.038961e+01
1.569146e+13,7.899497e+01
2.343706e+13,2.630563e+01
1.484003e+13,7.896963e+01
1.062896e+14,5.831683e+01
2.936720e+13,2.738669e+01
7.412998e+14,6.330168e+01
1.251147e+13,7.899813e+01
2.830261e+13,7.899171e+01
1.219829e+13,7.899220e+01
4.344340e+14,6.077923e+01
3.629054e+13,7.898758e+01
2.716183e+15,7.795596e+01
9.886009e+19,8.000000e+01
9.886009e+19,8.000000e+01
9.886009e+19,8.000000e+01
4.474429e+14,8.000000e+01
2.185003e+15,8.000000e+01
7.133619e+15,8.000000e+01
7.133619e+15,8.000000e+01
6.222622e+13,3.693599e+01
5.050984e+14,6.246086e+01
1.035489e+13,7.899295e+01
2.003866e+13,7.899013e+01
8.468456e+13,5.080951e+01
1.474923e+13,7.899617e+01
2.967365e+13,2.672604e+01
4.241276e+13,7.899778e+01
1.952800e+13,7.898682e+01
3.384694e+13,3.561470e+01
3.771977e+18,8.000000e+01
7.815916e+13,7.899958e+01
7.815916e+13,7.899792e+01
4.566319e+13,5.507367e+01
3.226922e+13,7.898859e+01
2.990596e+13,7.897290e+01
1.030265e+13,7.899515e+01
4.173220e+13,4.570454e+01
1.679110e+14,6.011858e+01
1.679110e+14,6.011858e+01
6.262202e+13,4.546430e+01
5.646593e+13,5.729583e+01
3.141548e+13,3.723628e+01
1.855289e+13,7.899518e+01
1.779716e+13,7.899359e+01
7.874572e+13,6.077923e+01
4.704362e+15,7.020841e+01
1.380608e+13,7.899299e+01
1.191493e+13,7.899517e+01
3.960993e+13,3.441353e+01
5.097544e+13,5.297162e+01
2.241906e+13,7.898461e+01
2.331274e+13,7.899565e+01
9.699994e+12,7.899352e+01
1.343100e+13,7.899706e+01
5.735559e+15,6.936759e+01
1.799179e+13,7.899366e+01
1.424375e+13,7.897665e+01
3.849170e+13,5.813665e+01
9.022081e+12,7.703833e+01
3.615090e+13,7.899320e+01
4.257842e+13,7.899429e+01
2.941873e+13,7.899819e+01
2.581240e+13,7.855095e+01
2.266775e+13,2.360300e+01
2.737439e+13,3.099020e+01
1.190487e+14,4.576459e+01
2.235242e+13,7.899685e+01
1.297916e+13,7.899297e+01
5.570190e+13,3.621529e+01
7.161067e+13,3.867769e+01
1.825118e+13,7.899758e+01
1.725337e+14,4.576459e+01
3.531881e+13,3.489400e+01
1.166775e+14,5.363226e+01
1.526892e+13,7.899616e+01
1.705934e+13,6.905842e+01
1.541269e+14,4.870746e+01
1.633283e+14,4.978852e+01
8.983048e+13,6.546379e+01
9.076315e+13,3.921822e+01
6.872574e+13,3.477388e+01
1.916677e+13,7.896795e+01
1.785459e+13,2.029978e+01
2.038952e+13,7.899451e+01
8.728009e+12,7.899871e+01
2.237078e+13,2.270212e+01
1.501165e+13,7.899714e+01
2.783835e+13,7.896153e+01
4.517993e+16,8.000000e+01
1.082532e+14,8.000000e+01
1.800178e+13,7.894285e+01
3.944215e+13,3.711617e+01
2.954639e+13,3.213131e+01
3.874249e+13,7.896162e+01
2.562427e+13,7.896578e+01
5.588026e+13,3.537447e+01
1.169114e+14,8.000000e+01
1.169114e+14,8.000000e+01
1.266384e+13,7.899830e+01
7.208820e+13,4.960834e+01
8.766817e+13,4.095991e+01
1.383146e+13,7.898442e+01
1.098997e+13,7.899712e+01
1.493070e+13,7.899888e+01
1.642187e+13,3.495099e+01
2.922633e+13,7.893376e+01
2.363821e+13,7.898529e+01
4.916576e+13,4.222114e+01
1.443192e+13,7.899790e+01
7.107178e+13,6.396233e+01
7.107178e+13,6.396233e+01
4.337025e+15,7.128947e+01
2.471130e+14,8.000000e+01
4.395717e+13,7.897763e+01
4.395717e+13,7.897382e+01
1.434669e+13,7.899827e+01
1.859331e+13,7.899796e+01
3.758410e+13,4.582465e+01
3.281711e+13,7.896061e+01
3.048515e+13,3.609517e+01
1.002494e+13,7.899578e+01
4.581660e+13,3.561470e+01
1.114979e+13,7.899833e+01
8.450168e+13,4.192085e+01
9.423336e+13,5.879729e+01
1.781257e+13,7.899385e+01
3.865633e+13,3.693599e+01
1.414798e+13,4.999508e+00
6.875064e+13,4.336225e+01
4.383260e+13,3.417330e+01
5.961673e+13,5.609466e+01
5.961673e+13,5.609466e+01
1.294181e+14,6.666496e+01
9.208768e+13,4.714594e+01
1.209803e+13,7.899722e+01
6.742858e+16,7.681485e+01
4.504995e+13,3.615523e+01
1.390235e+13,7.899796e+01
5.477493e+16,8.000000e+01
5.477493e+16,8.000000e+01
1.743818e+13,7.899408e+01
2.567092e+13,7.899479e+01
8.682555e+17,8.000000e+01
1.192205e+13,7.899798e+01
6.896207e+13,3.183102e+01
1.575287e+13,7.899642e+01
4.129584e+13,7.895712e+01
4.558974e+18,8.000000e+01
4.558974e+18,8.000000e+01
3.877843e+13,3.315230e+01
7.593466e+13,4.011909e+01
2.415544e+13,7.899261e+01
4.088700e+13,4.192085e+01
1.119355e+15,8.000000e+01
2.141461e+13,7.897492e+01
3.530451e+13,3.987886e+01
9.893313e+13,5.759612e+01
5.006402e+13,2.456394e+01
2.469075e+13,7.899170e+01
7.114689e+13,7.898433e+01
2.553619e+13,2.570505e+01
1.145926e+13,7.899844e+01
2.270398e+14,5.561419e+01
5.021362e+13,3.729634e+01
3.682268e+13,3.879781e+01
3.250017e+13,3.639546e+01
4.285712e+13,3.549459e+01
4.494475e+15,8.000000e+01
4.494475e+15,8.000000e+01
1.501729e+13,6.070083e+01
2.187873e+13,7.897422e+01
2.480760e+14,6.029876e+01
6.529540e+13,5.819671e+01
