# n_pixels = 249990000
# n_pixels_in_grid = 128421229
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 5.684227e-06
# frac_tau_underflow = 4.853872e-01
# frac_tau_overflow = 9.016721e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,9.160029e-01,2.925638e-04,9802852
-2.875000e+00,-2.916667e+00,-2.833333e+00,8.642411e-01,2.841775e-04,9248909
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.999601e-01,2.734049e-04,8560988
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.390615e-01,2.627922e-04,7909266
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.817537e-01,2.523980e-04,7295971
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.235230e-01,2.413784e-04,6672799
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.667385e-01,2.301249e-04,6065105
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.188698e-01,2.201919e-04,5552825
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.800541e-01,2.117958e-04,5137428
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.439687e-01,2.036800e-04,4751250
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.143076e-01,1.967586e-04,4433824
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.867657e-01,1.901062e-04,4139077
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.625616e-01,1.840616e-04,3880051
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.410028e-01,1.785053e-04,3649333
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.261650e-01,1.745785e-04,3490542
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.070205e-01,1.693776e-04,3285663
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.879549e-01,1.640342e-04,3081627
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.744828e-01,1.601511e-04,2937452
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.600283e-01,1.558772e-04,2782763
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.430007e-01,1.506871e-04,2600537
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.251715e-01,1.450537e-04,2409733
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.095611e-01,1.399354e-04,2242674
-1.125000e+00,-1.166667e+00,-1.083333e+00,1.965456e-01,1.355202e-04,2103386
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.808974e-01,1.300135e-04,1935922
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.667996e-01,1.248446e-04,1785051
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.521878e-01,1.192510e-04,1628679
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.376425e-01,1.134092e-04,1473018
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.244254e-01,1.078268e-04,1331572
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.107484e-01,1.017281e-04,1185204
-5.416667e-01,-5.833333e-01,-5.000000e-01,9.857501e-02,9.597445e-05,1054927
-4.583333e-01,-5.000000e-01,-4.166667e-01,8.616276e-02,8.972883e-05,922094
-3.750000e-01,-4.166667e-01,-3.333333e-01,7.663583e-02,8.462295e-05,820139
-2.916667e-01,-3.333333e-01,-2.500000e-01,6.589322e-02,7.846800e-05,705174
-2.083333e-01,-2.500000e-01,-1.666667e-01,5.666250e-02,7.276459e-05,606389
-1.250000e-01,-1.666667e-01,-8.333333e-02,4.816540e-02,6.708722e-05,515455
-4.166667e-02,-8.333333e-02,0.000000e+00,3.993583e-02,6.108767e-05,427384
4.166667e-02,0.000000e+00,8.333333e-02,3.307677e-02,5.559475e-05,353980
1.250000e-01,8.333333e-02,1.666667e-01,2.651823e-02,4.977881e-05,283792
2.083333e-01,1.666667e-01,2.500000e-01,2.092804e-02,4.422180e-05,223967
2.916667e-01,2.500000e-01,3.333333e-01,1.692561e-02,3.976898e-05,181134
3.750000e-01,3.333333e-01,4.166667e-01,1.377258e-02,3.587401e-05,147391
4.583333e-01,4.166667e-01,5.000000e-01,1.191083e-02,3.336133e-05,127467
5.416667e-01,5.000000e-01,5.833333e-01,9.317712e-03,2.950712e-05,99716
6.250000e-01,5.833333e-01,6.666667e-01,7.948219e-03,2.725255e-05,85060
7.083333e-01,6.666667e-01,7.500000e-01,6.492571e-03,2.463092e-05,69482
7.916667e-01,7.500000e-01,8.333333e-01,5.658317e-03,2.299407e-05,60554
8.750000e-01,8.333333e-01,9.166667e-01,4.805934e-03,2.119147e-05,51432
9.583333e-01,9.166667e-01,1.000000e+00,4.100070e-03,1.957347e-05,43878
1.041667e+00,1.000000e+00,1.083333e+00,3.607628e-03,1.836044e-05,38608
1.125000e+00,1.083333e+00,1.166667e+00,3.104440e-03,1.703193e-05,33223
1.208333e+00,1.166667e+00,1.250000e+00,2.723382e-03,1.595242e-05,29145
1.291667e+00,1.250000e+00,1.333333e+00,2.406051e-03,1.499425e-05,25749
1.375000e+00,1.333333e+00,1.416667e+00,2.193656e-03,1.431715e-05,23476
1.458333e+00,1.416667e+00,1.500000e+00,2.046204e-03,1.382759e-05,21898
1.541667e+00,1.500000e+00,1.583333e+00,1.865579e-03,1.320320e-05,19965
1.625000e+00,1.583333e+00,1.666667e+00,1.727378e-03,1.270474e-05,18486
1.708333e+00,1.666667e+00,1.750000e+00,1.580580e-03,1.215291e-05,16915
1.791667e+00,1.750000e+00,1.833333e+00,1.380052e-03,1.135586e-05,14769
1.875000e+00,1.833333e+00,1.916667e+00,1.221107e-03,1.068191e-05,13068
1.958333e+00,1.916667e+00,2.000000e+00,1.215780e-03,1.065859e-05,13011
