# n_pixels = 308910000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.49532685888449907
# mean_flux_target = 0.44216405184357616
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,9.322024e+00,1.228356e-03,57593327
3.000000e-02,2.000000e-02,4.000000e-02,1.165396e+00,4.343160e-04,7200051
5.000000e-02,4.000000e-02,6.000000e-02,8.716924e-01,3.756217e-04,5385490
7.000000e-02,6.000000e-02,8.000000e-02,7.412109e-01,3.463697e-04,4579349
9.000000e-02,8.000000e-02,1.000000e-01,6.709759e-01,3.295509e-04,4145423
1.100000e-01,1.000000e-01,1.200000e-01,6.275384e-01,3.187052e-04,3877058
1.300000e-01,1.200000e-01,1.400000e-01,6.005969e-01,3.117888e-04,3710608
1.500000e-01,1.400000e-01,1.600000e-01,5.799264e-01,3.063765e-04,3582901
1.700000e-01,1.600000e-01,1.800000e-01,5.702226e-01,3.038024e-04,3522949
1.900000e-01,1.800000e-01,2.000000e-01,5.653138e-01,3.024920e-04,3492622
2.100000e-01,2.000000e-01,2.200000e-01,5.663339e-01,3.027647e-04,3498924
2.300000e-01,2.200000e-01,2.400000e-01,5.679072e-01,3.031850e-04,3508644
2.500000e-01,2.400000e-01,2.600000e-01,5.707983e-01,3.039557e-04,3526506
2.700000e-01,2.600000e-01,2.800000e-01,5.758166e-01,3.052890e-04,3557510
2.900000e-01,2.800000e-01,3.000000e-01,5.821857e-01,3.069727e-04,3596860
3.100000e-01,3.000000e-01,3.200000e-01,5.911599e-01,3.093296e-04,3652304
3.300000e-01,3.200000e-01,3.400000e-01,6.036410e-01,3.125780e-04,3729415
3.500000e-01,3.400000e-01,3.600000e-01,6.204369e-01,3.168968e-04,3833183
3.700000e-01,3.600000e-01,3.800000e-01,6.390363e-01,3.216117e-04,3948094
3.900000e-01,3.800000e-01,4.000000e-01,6.563687e-01,3.259440e-04,4055177
4.100000e-01,4.000000e-01,4.200000e-01,6.768285e-01,3.309850e-04,4181582
4.300000e-01,4.200000e-01,4.400000e-01,6.979025e-01,3.360984e-04,4311781
4.500000e-01,4.400000e-01,4.600000e-01,7.265687e-01,3.429315e-04,4488887
4.700000e-01,4.600000e-01,4.800000e-01,7.511397e-01,3.486819e-04,4640691
4.900000e-01,4.800000e-01,5.000000e-01,7.770835e-01,3.546524e-04,4800977
5.100000e-01,5.000000e-01,5.200000e-01,8.082297e-01,3.616899e-04,4993405
5.300000e-01,5.200000e-01,5.400000e-01,8.440544e-01,3.696190e-04,5214737
5.500000e-01,5.400000e-01,5.600000e-01,8.801444e-01,3.774383e-04,5437708
5.700000e-01,5.600000e-01,5.800000e-01,9.179290e-01,3.854549e-04,5671149
5.900000e-01,5.800000e-01,6.000000e-01,9.611408e-01,3.944233e-04,5938120
6.100000e-01,6.000000e-01,6.200000e-01,1.003285e+00,4.029778e-04,6198493
6.300000e-01,6.200000e-01,6.400000e-01,1.050828e+00,4.124154e-04,6492227
6.500000e-01,6.400000e-01,6.600000e-01,1.098922e+00,4.217473e-04,6789357
6.700000e-01,6.600000e-01,6.800000e-01,1.149040e+00,4.312574e-04,7098998
6.900000e-01,6.800000e-01,7.000000e-01,1.199699e+00,4.406615e-04,7411979
7.100000e-01,7.000000e-01,7.200000e-01,1.250421e+00,4.498806e-04,7725354
7.300000e-01,7.200000e-01,7.400000e-01,1.303601e+00,4.593474e-04,8053905
7.500000e-01,7.400000e-01,7.600000e-01,1.349728e+00,4.674037e-04,8338891
7.700000e-01,7.600000e-01,7.800000e-01,1.385436e+00,4.735460e-04,8559498
7.900000e-01,7.800000e-01,8.000000e-01,1.417963e+00,4.790728e-04,8760462
8.100000e-01,8.000000e-01,8.200000e-01,1.420167e+00,4.794449e-04,8774075
8.300000e-01,8.200000e-01,8.400000e-01,1.395163e+00,4.752055e-04,8619595
8.500000e-01,8.400000e-01,8.600000e-01,1.343692e+00,4.663575e-04,8301600
8.700000e-01,8.600000e-01,8.800000e-01,1.237132e+00,4.474835e-04,7643249
8.900000e-01,8.800000e-01,9.000000e-01,1.056305e+00,4.134887e-04,6526063
9.100000e-01,9.000000e-01,9.200000e-01,8.175650e-01,3.637727e-04,5051080
9.300000e-01,9.200000e-01,9.400000e-01,5.168363e-01,2.892315e-04,3193118
9.500000e-01,9.400000e-01,9.600000e-01,2.226704e-01,1.898455e-04,1375702
9.700000e-01,9.600000e-01,9.800000e-01,4.893043e-02,8.899355e-05,302302
9.900000e-01,9.800000e-01,1.000000e+00,3.013823e-03,2.208655e-05,18620
