# n_pixels = 308910000
# n_pixels_in_grid = 300102133
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 2.851273e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,1.199592e-06,2.190145e-07,30
-2.208333e+00,-2.250000e+00,-2.166667e+00,2.679088e-06,3.273027e-07,67
-2.125000e+00,-2.166667e+00,-2.083333e+00,3.118938e-06,3.531502e-07,78
-2.041667e+00,-2.083333e+00,-2.000000e+00,7.757359e-06,5.569459e-07,194
-1.958333e+00,-2.000000e+00,-1.916667e+00,7.757359e-06,5.569459e-07,194
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.231581e-05,7.017582e-07,308
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.899353e-05,8.714831e-07,475
-1.708333e+00,-1.750000e+00,-1.666667e+00,4.442488e-05,1.332813e-06,1111
-1.625000e+00,-1.666667e+00,-1.583333e+00,8.041262e-05,1.793157e-06,2011
-1.541667e+00,-1.583333e+00,-1.500000e+00,1.379130e-04,2.348328e-06,3449
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.795848e-04,3.343589e-06,6992
-1.375000e+00,-1.416667e+00,-1.333333e+00,6.261468e-04,5.003734e-06,15659
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.423595e-03,7.544828e-06,35602
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.217105e-03,1.134197e-05,80455
-1.125000e+00,-1.166667e+00,-1.083333e+00,7.048081e-03,1.678771e-05,176262
