statistic,value
mean_flux,0.295637084966455
median_flux,0.2387549728155136
std_flux,0.2778648168995497
min_flux,2.9382650407717056e-39
max_flux,0.9951260685920715
mean_tau,4430.603555503793
median_tau,1.4323174953460693
effective_tau,1.2186226411923498
deep_absorption_frac,0.3831723705933767
moderate_absorption_frac,0.333077643973973
weak_absorption_frac,0.2837499854326503
tau_eff_err,0.003565048432611989
tau_eff_std,0.3565048432611989
mean_flux_err,0.0006833722471466206
mean_flux_std,0.06833722471466205
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.49532685888449907
tau_eff_H_total,
hi_fraction_eff,
