# n_pixels = 217570000
# n_pixels_in_grid = 178858059
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 4.784667e-06
# frac_tau_underflow = 1.769439e-01
# frac_tau_overflow = 9.800110e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,5.581900e-01,1.935207e-04,8319732
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.940072e-01,1.996329e-04,8853581
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.227308e-01,2.044027e-04,9281702
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.312327e-01,2.057933e-04,9408422
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.252258e-01,2.048117e-04,9318889
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.098025e-01,2.022698e-04,9089007
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.889576e-01,1.987826e-04,8778318
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.615279e-01,1.940984e-04,8369483
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.293266e-01,1.884509e-04,7889527
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.925191e-01,1.817807e-04,7340917
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.624423e-01,1.761429e-04,6892627
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.282729e-01,1.695105e-04,6383338
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.979000e-01,1.633892e-04,5930635
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.717282e-01,1.579243e-04,5540548
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.469055e-01,1.525604e-04,5170570
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.234693e-01,1.473170e-04,4821258
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.042656e-01,1.428772e-04,4535030
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.884329e-01,1.391101e-04,4299045
