# n_pixels = 217570000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,3.151057e-01,2.691000e-04,1371151
3.000000e-02,2.000000e-02,4.000000e-02,6.931562e-02,1.262121e-04,301620
5.000000e-02,4.000000e-02,6.000000e-02,5.683964e-02,1.142908e-04,247332
7.000000e-02,6.000000e-02,8.000000e-02,5.130257e-02,1.085813e-04,223238
9.000000e-02,8.000000e-02,1.000000e-01,4.875672e-02,1.058529e-04,212160
1.100000e-01,1.000000e-01,1.200000e-01,4.744818e-02,1.044228e-04,206466
1.300000e-01,1.200000e-01,1.400000e-01,4.622489e-02,1.030679e-04,201143
1.500000e-01,1.400000e-01,1.600000e-01,4.638484e-02,1.032461e-04,201839
1.700000e-01,1.600000e-01,1.800000e-01,4.669072e-02,1.035859e-04,203170
1.900000e-01,1.800000e-01,2.000000e-01,4.676472e-02,1.036680e-04,203492
2.100000e-01,2.000000e-01,2.200000e-01,4.693363e-02,1.038550e-04,204227
2.300000e-01,2.200000e-01,2.400000e-01,4.887507e-02,1.059813e-04,212675
2.500000e-01,2.400000e-01,2.600000e-01,4.934986e-02,1.064948e-04,214741
2.700000e-01,2.600000e-01,2.800000e-01,5.072230e-02,1.079655e-04,220713
2.900000e-01,2.800000e-01,3.000000e-01,5.273153e-02,1.100831e-04,229456
3.100000e-01,3.000000e-01,3.200000e-01,5.453164e-02,1.119463e-04,237289
3.300000e-01,3.200000e-01,3.400000e-01,5.613481e-02,1.135799e-04,244265
3.500000e-01,3.400000e-01,3.600000e-01,5.830836e-02,1.157580e-04,253723
3.700000e-01,3.600000e-01,3.800000e-01,5.969320e-02,1.171245e-04,259749
3.900000e-01,3.800000e-01,4.000000e-01,6.127890e-02,1.186700e-04,266649
4.100000e-01,4.000000e-01,4.200000e-01,6.476973e-02,1.220033e-04,281839
4.300000e-01,4.200000e-01,4.400000e-01,6.778048e-02,1.248067e-04,294940
4.500000e-01,4.400000e-01,4.600000e-01,7.050489e-02,1.272902e-04,306795
4.700000e-01,4.600000e-01,4.800000e-01,7.455784e-02,1.308977e-04,324431
4.900000e-01,4.800000e-01,5.000000e-01,7.832652e-02,1.341652e-04,340830
5.100000e-01,5.000000e-01,5.200000e-01,8.195179e-02,1.372349e-04,356605
5.300000e-01,5.200000e-01,5.400000e-01,8.765937e-02,1.419334e-04,381441
5.500000e-01,5.400000e-01,5.600000e-01,9.319437e-02,1.463458e-04,405526
5.700000e-01,5.600000e-01,5.800000e-01,9.970653e-02,1.513726e-04,433863
5.900000e-01,5.800000e-01,6.000000e-01,1.059038e-01,1.560060e-04,460830
6.100000e-01,6.000000e-01,6.200000e-01,1.148828e-01,1.624849e-04,499901
6.300000e-01,6.200000e-01,6.400000e-01,1.235896e-01,1.685297e-04,537788
6.500000e-01,6.400000e-01,6.600000e-01,1.338452e-01,1.753828e-04,582414
6.700000e-01,6.600000e-01,6.800000e-01,1.455026e-01,1.828609e-04,633140
6.900000e-01,6.800000e-01,7.000000e-01,1.571455e-01,1.900363e-04,683803
7.100000e-01,7.000000e-01,7.200000e-01,1.733550e-01,1.995969e-04,754337
7.300000e-01,7.200000e-01,7.400000e-01,1.918955e-01,2.099993e-04,835014
7.500000e-01,7.400000e-01,7.600000e-01,2.122220e-01,2.208415e-04,923463
7.700000e-01,7.600000e-01,7.800000e-01,2.388778e-01,2.343006e-04,1039453
7.900000e-01,7.800000e-01,8.000000e-01,2.701041e-01,2.491444e-04,1175331
8.100000e-01,8.000000e-01,8.200000e-01,3.089008e-01,2.664373e-04,1344151
8.300000e-01,8.200000e-01,8.400000e-01,3.611472e-01,2.880896e-04,1571496
8.500000e-01,8.400000e-01,8.600000e-01,4.255950e-01,3.127402e-04,1851934
8.700000e-01,8.600000e-01,8.800000e-01,5.150742e-01,3.440491e-04,2241294
8.900000e-01,8.800000e-01,9.000000e-01,6.436522e-01,3.846016e-04,2800788
9.100000e-01,9.000000e-01,9.200000e-01,8.457257e-01,4.408596e-04,3680091
9.300000e-01,9.200000e-01,9.400000e-01,1.173151e+00,5.192332e-04,5104850
9.500000e-01,9.400000e-01,9.600000e-01,1.821580e+00,6.470079e-04,7926422
9.700000e-01,9.600000e-01,9.800000e-01,3.625201e+00,9.127493e-04,15774698
9.900000e-01,9.800000e-01,1.000000e+00,3.638080e+01,2.891490e-03,158307434
