k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,5.434473e+01,1.747374e+02,1.747374e+00,3.618300e+01,1.345964e+02,1.345964e+00
2.253923e-03,5.218372e+01,5.305283e+01,5.305283e-01,3.546975e+01,3.875845e+01,3.875845e-01
4.507846e-03,4.703496e+01,4.498911e+01,4.498911e-01,3.153428e+01,3.061873e+01,3.061873e-01
6.761769e-03,3.653628e+01,3.553590e+01,3.553590e-01,2.479605e+01,2.444411e+01,2.444411e-01
9.015691e-03,3.171964e+01,3.084432e+01,3.084432e-01,2.169488e+01,2.131932e+01,2.131932e-01
1.126961e-02,2.718565e+01,2.724007e+01,2.724007e-01,1.860528e+01,1.890655e+01,1.890655e-01
1.352354e-02,2.375546e+01,2.323926e+01,2.323926e-01,1.638138e+01,1.630906e+01,1.630906e-01
1.577746e-02,2.031958e+01,2.012666e+01,2.012666e-01,1.407988e+01,1.421099e+01,1.421099e-01
1.803138e-02,1.913636e+01,1.891642e+01,1.891642e-01,1.337818e+01,1.327690e+01,1.327690e-01
2.028531e-02,1.598876e+01,1.622745e+01,1.622745e-01,1.121509e+01,1.153013e+01,1.153013e-01
2.253923e-02,1.441830e+01,1.470750e+01,1.470750e-01,1.011359e+01,1.044518e+01,1.044518e-01
2.479315e-02,1.255538e+01,1.283883e+01,1.283883e-01,8.808163e+00,9.102685e+00,9.102685e-02
2.704707e-02,1.129400e+01,1.125532e+01,1.125532e-01,7.906014e+00,7.961530e+00,7.961530e-02
2.930100e-02,9.778436e+00,9.907781e+00,9.907781e-02,6.879287e+00,7.018609e+00,7.018609e-02
3.155492e-02,8.808074e+00,9.086936e+00,9.086936e-02,6.192055e+00,6.423879e+00,6.423879e-02
3.380884e-02,7.886450e+00,7.869783e+00,7.869783e-02,5.538861e+00,5.538227e+00,5.538227e-02
3.606277e-02,7.231888e+00,7.318480e+00,7.318480e-02,5.039701e+00,5.088454e+00,5.088454e-02
3.831669e-02,6.631363e+00,6.795667e+00,6.795667e-02,4.609286e+00,4.706610e+00,4.706610e-02
4.057061e-02,5.948079e+00,6.082370e+00,6.082370e-02,4.142566e+00,4.226788e+00,4.226788e-02
4.282453e-02,5.101020e+00,5.247993e+00,5.247993e-02,3.562326e+00,3.669535e+00,3.669535e-02
4.507846e-02,4.817341e+00,5.041722e+00,5.041722e-02,3.339525e+00,3.486956e+00,3.486956e-02
4.733238e-02,4.178651e+00,4.367344e+00,4.367344e-02,2.874512e+00,2.977282e+00,2.977282e-02
4.958630e-02,3.810810e+00,3.959480e+00,3.959480e-02,2.627649e+00,2.724270e+00,2.724270e-02
5.184023e-02,3.465624e+00,3.570786e+00,3.570786e-02,2.387947e+00,2.466475e+00,2.466475e-02
5.409415e-02,3.108831e+00,3.179242e+00,3.179242e-02,2.160018e+00,2.212852e+00,2.212852e-02
5.634807e-02,2.898076e+00,2.999071e+00,2.999071e-02,1.996164e+00,2.070045e+00,2.070045e-02
5.860199e-02,2.584181e+00,2.694631e+00,2.694631e-02,1.788215e+00,1.848611e+00,1.848611e-02
6.085592e-02,2.286515e+00,2.386403e+00,2.386403e-02,1.571281e+00,1.644050e+00,1.644050e-02
6.310984e-02,2.109716e+00,2.204557e+00,2.204557e-02,1.447677e+00,1.500938e+00,1.500938e-02
6.536376e-02,1.859811e+00,1.931211e+00,1.931211e-02,1.283304e+00,1.343738e+00,1.343738e-02
6.761769e-02,1.731443e+00,1.825194e+00,1.825194e-02,1.181787e+00,1.240781e+00,1.240781e-02
6.987161e-02,1.584339e+00,1.657307e+00,1.657307e-02,1.085177e+00,1.118063e+00,1.118063e-02
7.212553e-02,1.431151e+00,1.515372e+00,1.515372e-02,9.801878e-01,1.029869e+00,1.029869e-02
7.437945e-02,1.310822e+00,1.358872e+00,1.358872e-02,8.938678e-01,9.188015e-01,9.188015e-03
7.663338e-02,1.176082e+00,1.221653e+00,1.221653e-02,8.101225e-01,8.440954e-01,8.440954e-03
7.888730e-02,1.094206e+00,1.171167e+00,1.171167e-02,7.441037e-01,7.764492e-01,7.764492e-03
8.114122e-02,9.916960e-01,1.035410e+00,1.035410e-02,6.754748e-01,7.001379e-01,7.001379e-03
8.339515e-02,8.952674e-01,9.547144e-01,9.547144e-03,6.057541e-01,6.463063e-01,6.463063e-03
8.564907e-02,8.188401e-01,8.710889e-01,8.710889e-03,5.558954e-01,5.849624e-01,5.849624e-03
8.790299e-02,7.572085e-01,7.880231e-01,7.880231e-03,5.103843e-01,5.309142e-01,5.309142e-03
9.015691e-02,6.885246e-01,7.292200e-01,7.292200e-03,4.659329e-01,4.881204e-01,4.881204e-03
9.241084e-02,6.175357e-01,6.359445e-01,6.359445e-03,4.131763e-01,4.288961e-01,4.288961e-03
9.466476e-02,5.711481e-01,6.045745e-01,6.045745e-03,3.834476e-01,4.044563e-01,4.044563e-03
9.691868e-02,5.180377e-01,5.394199e-01,5.394199e-03,3.465453e-01,3.610181e-01,3.610181e-03
9.917261e-02,4.651387e-01,4.937936e-01,4.937936e-03,3.104452e-01,3.264387e-01,3.264387e-03
