# n_pixels = 193700000
# n_pixels_in_grid = 193207783
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 7.151213e-04
# frac_tau_overflow = 1.826009e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.733145e-03,2.044972e-05,108408
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.383615e-02,2.931473e-05,222771
-2.791667e+00,-2.833333e+00,-2.750000e+00,2.855183e-02,4.211098e-05,459703
-2.708333e+00,-2.750000e+00,-2.666667e+00,5.525858e-02,5.858389e-05,889699
-2.625000e+00,-2.666667e+00,-2.583333e+00,9.563733e-02,7.707118e-05,1539823
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.531362e-01,9.752529e-05,2465592
-2.458333e+00,-2.500000e+00,-2.416667e+00,2.238455e-01,1.179105e-04,3604058
-2.375000e+00,-2.416667e+00,-2.333333e+00,3.036370e-01,1.373269e-04,4888752
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.903412e-01,1.557043e-04,6284747
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.747044e-01,1.717078e-04,7643048
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.451900e-01,1.840146e-04,8777913
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.938588e-01,1.920525e-04,9561512
-1.958333e+00,-2.000000e+00,-1.916667e+00,6.176549e-01,1.958625e-04,9944645
-1.875000e+00,-1.916667e+00,-1.833333e+00,6.301710e-01,1.978370e-04,10146162
-1.791667e+00,-1.833333e+00,-1.750000e+00,6.276319e-01,1.974380e-04,10105280
-1.708333e+00,-1.750000e+00,-1.666667e+00,6.130429e-01,1.951299e-04,9870388
-1.625000e+00,-1.666667e+00,-1.583333e+00,5.916957e-01,1.917024e-04,9526684
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.550757e-01,1.856754e-04,8937078
-1.458333e+00,-1.500000e+00,-1.416667e+00,5.166517e-01,1.791337e-04,8318427
-1.375000e+00,-1.416667e+00,-1.333333e+00,4.751791e-01,1.717936e-04,7650691
-1.291667e+00,-1.333333e+00,-1.250000e+00,4.347880e-01,1.643301e-04,7000369
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.919045e-01,1.560157e-04,6309916
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.554972e-01,1.485923e-04,5723735
-1.041667e+00,-1.083333e+00,-1.000000e+00,3.223310e-01,1.414912e-04,5189738
-9.583333e-01,-1.000000e+00,-9.166667e-01,2.923729e-01,1.347556e-04,4707393
-8.750000e-01,-9.166667e-01,-8.333333e-01,2.654237e-01,1.283950e-04,4273493
-7.916667e-01,-8.333333e-01,-7.500000e-01,2.432167e-01,1.229066e-04,3915947
-7.083333e-01,-7.500000e-01,-6.666667e-01,2.231713e-01,1.177328e-04,3593203
-6.250000e-01,-6.666667e-01,-5.833333e-01,2.059188e-01,1.130906e-04,3315427
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.901794e-01,1.086826e-04,3062011
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.768032e-01,1.047908e-04,2846646
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.642962e-01,1.010164e-04,2645275
-2.916667e-01,-3.333333e-01,-2.500000e-01,1.531570e-01,9.753191e-05,2465927
-2.083333e-01,-2.500000e-01,-1.666667e-01,1.399365e-01,9.322746e-05,2253069
-1.250000e-01,-1.666667e-01,-8.333333e-02,1.271580e-01,8.886897e-05,2047326
-4.166667e-02,-8.333333e-02,0.000000e+00,1.145592e-01,8.435161e-05,1844478
4.166667e-02,0.000000e+00,8.333333e-02,1.018606e-01,7.953922e-05,1640021
1.250000e-01,8.333333e-02,1.666667e-01,9.043269e-02,7.494472e-05,1456025
2.083333e-01,1.666667e-01,2.500000e-01,7.945164e-02,7.024732e-05,1279223
2.916667e-01,2.500000e-01,3.333333e-01,6.838426e-02,6.517130e-05,1101031
3.750000e-01,3.333333e-01,4.166667e-01,5.815455e-02,6.009940e-05,936326
4.583333e-01,4.166667e-01,5.000000e-01,4.975905e-02,5.559226e-05,801153
5.416667e-01,5.000000e-01,5.833333e-01,4.245077e-02,5.134772e-05,683485
6.250000e-01,5.833333e-01,6.666667e-01,3.496387e-02,4.660023e-05,562941
7.083333e-01,6.666667e-01,7.500000e-01,2.921522e-02,4.259738e-05,470384
7.916667e-01,7.500000e-01,8.333333e-01,2.456510e-02,3.906048e-05,395514
8.750000e-01,8.333333e-01,9.166667e-01,2.034496e-02,3.554731e-05,327567
9.583333e-01,9.166667e-01,1.000000e+00,1.636692e-02,3.188319e-05,263518
1.041667e+00,1.000000e+00,1.083333e+00,1.374112e-02,2.921389e-05,221241
1.125000e+00,1.083333e+00,1.166667e+00,1.130787e-02,2.650139e-05,182064
1.208333e+00,1.166667e+00,1.250000e+00,9.131495e-03,2.381493e-05,147023
1.291667e+00,1.250000e+00,1.333333e+00,7.514915e-03,2.160431e-05,120995
1.375000e+00,1.333333e+00,1.416667e+00,6.201738e-03,1.962615e-05,99852
1.458333e+00,1.416667e+00,1.500000e+00,5.151904e-03,1.788802e-05,82949
1.541667e+00,1.500000e+00,1.583333e+00,4.617578e-03,1.693501e-05,74346
1.625000e+00,1.583333e+00,1.666667e+00,3.675504e-03,1.510904e-05,59178
1.708333e+00,1.666667e+00,1.750000e+00,3.116396e-03,1.391248e-05,50176
1.791667e+00,1.750000e+00,1.833333e+00,2.740138e-03,1.304561e-05,44118
1.875000e+00,1.833333e+00,1.916667e+00,2.336800e-03,1.204728e-05,37624
1.958333e+00,1.916667e+00,2.000000e+00,1.968554e-03,1.105737e-05,31695
