# n_pixels = 217570000
# n_pixels_in_grid = 194700651
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 3.217355e-07
# frac_tau_underflow = 1.042655e-01
# frac_tau_overflow = 8.467620e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,4.470005e-01,1.659820e-04,7252607
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.128569e-01,1.777891e-04,8321131
-2.791667e+00,-2.833333e+00,-2.750000e+00,5.671035e-01,1.869554e-04,9201285
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.044968e-01,1.930207e-04,9807994
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.236302e-01,1.960516e-04,10118434
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.244827e-01,1.961856e-04,10132265
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.137407e-01,1.944909e-04,9957976
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.930270e-01,1.911807e-04,9621895
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.662523e-01,1.868151e-04,9187474
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.392228e-01,1.823018e-04,8748919
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.053286e-01,1.764793e-04,8198984
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.717288e-01,1.705113e-04,7653825
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.388739e-01,1.644663e-04,7120753
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.021767e-01,1.574401e-04,6525339
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.712608e-01,1.512678e-04,6023727
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.420199e-01,1.451886e-04,5549291
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.163980e-01,1.396445e-04,5133575
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.973962e-01,1.353863e-04,4825269
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.777842e-01,1.308461e-04,4507063
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.577396e-01,1.260368e-04,4181839
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.408378e-01,1.218342e-04,3907606
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.234311e-01,1.173488e-04,3625181
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.113392e-01,1.141292e-04,3428990
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.970689e-01,1.102087e-04,3197453
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.869448e-01,1.073405e-04,3033189
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.734693e-01,1.033994e-04,2814548
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.606245e-01,9.949764e-05,2606141
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.491412e-01,9.587508e-05,2419824
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.387031e-01,9.245917e-05,2250465
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.262690e-01,8.821762e-05,2048722
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.139054e-01,8.378749e-05,1848122
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.024079e-01,7.944630e-05,1661574
-2.916667e-01,-3.333333e-01,-2.500000e-01,9.067156e-02,7.475538e-05,1471151
-2.083333e-01,-2.500000e-01,-1.666667e-01,7.905274e-02,6.980160e-05,1282635
-1.250000e-01,-1.666667e-01,-8.333333e-02,6.975453e-02,6.556818e-05,1131771
-4.166667e-02,-8.333333e-02,0.000000e+00,6.090266e-02,6.126678e-05,988149
4.166667e-02,0.000000e+00,8.333333e-02,5.257998e-02,5.692685e-05,853113
1.250000e-01,8.333333e-02,1.666667e-01,4.569452e-02,5.306876e-05,741396
2.083333e-01,1.666667e-01,2.500000e-01,3.941072e-02,4.928492e-05,639441
2.916667e-01,2.500000e-01,3.333333e-01,3.233376e-02,4.464111e-05,524617
3.750000e-01,3.333333e-01,4.166667e-01,2.587973e-02,3.993804e-05,419900
4.583333e-01,4.166667e-01,5.000000e-01,2.168621e-02,3.655938e-05,351860
5.416667e-01,5.000000e-01,5.833333e-01,1.755643e-02,3.289463e-05,284854
6.250000e-01,5.833333e-01,6.666667e-01,1.400605e-02,2.938088e-05,227249
7.083333e-01,6.666667e-01,7.500000e-01,1.095941e-02,2.598965e-05,177817
7.916667e-01,7.500000e-01,8.333333e-01,8.669062e-03,2.311495e-05,140656
8.750000e-01,8.333333e-01,9.166667e-01,6.551411e-03,2.009437e-05,106297
9.583333e-01,9.166667e-01,1.000000e+00,5.383403e-03,1.821526e-05,87346
1.041667e+00,1.000000e+00,1.083333e+00,4.053238e-03,1.580549e-05,65764
1.125000e+00,1.083333e+00,1.166667e+00,3.283317e-03,1.422536e-05,53272
1.208333e+00,1.166667e+00,1.250000e+00,2.604121e-03,1.266886e-05,42252
1.291667e+00,1.250000e+00,1.333333e+00,2.268529e-03,1.182440e-05,36807
1.375000e+00,1.333333e+00,1.416667e+00,1.994508e-03,1.108727e-05,32361
1.458333e+00,1.416667e+00,1.500000e+00,1.633831e-03,1.003484e-05,26509
1.541667e+00,1.500000e+00,1.583333e+00,1.430750e-03,9.390502e-06,23214
1.625000e+00,1.583333e+00,1.666667e+00,1.205112e-03,8.618279e-06,19553
1.708333e+00,1.666667e+00,1.750000e+00,1.095713e-03,8.217795e-06,17778
1.791667e+00,1.750000e+00,1.833333e+00,1.049365e-03,8.042113e-06,17026
1.875000e+00,1.833333e+00,1.916667e+00,9.008290e-04,7.451232e-06,14616
1.958333e+00,1.916667e+00,2.000000e+00,7.264691e-04,6.691377e-06,11787
