statistic,value
mean_flux,0.9420304449299587
median_flux,0.9940832853317261
std_flux,0.15321301068338888
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,279.52985739073193
median_tau,0.0059342822059988976
effective_tau,0.05971768546948157
deep_absorption_frac,0.010043218274578297
moderate_absorption_frac,0.022639945764581514
weak_absorption_frac,0.9673168359608402
tau_eff_err,0.0008410255032480812
tau_eff_std,0.08410255032480812
mean_flux_err,0.00047077201355424323
mean_flux_std,0.04707720135542432
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,13.94754569658906
hi_fraction_eff,0.004281590945772647
