k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,8.968531e+00,4.060258e+01,4.060258e-01
3.880745e-03,9.601650e+00,1.333384e+01,1.333384e-01
7.761490e-03,8.043835e+00,9.557531e+00,9.557531e-02
1.164224e-02,6.193485e+00,7.074987e+00,7.074987e-02
1.552298e-02,5.406652e+00,6.137168e+00,6.137168e-02
1.940373e-02,4.389726e+00,4.940637e+00,4.940637e-02
2.328447e-02,3.671366e+00,4.110102e+00,4.110102e-02
2.716522e-02,3.050330e+00,3.354090e+00,3.354090e-02
3.104596e-02,2.595289e+00,2.727961e+00,2.727961e-02
3.492671e-02,2.148934e+00,2.345369e+00,2.345369e-02
3.880745e-02,1.838076e+00,2.024625e+00,2.024625e-02
4.268820e-02,1.501373e+00,1.618925e+00,1.618925e-02
4.656894e-02,1.259247e+00,1.330104e+00,1.330104e-02
5.044969e-02,1.072671e+00,1.122692e+00,1.122692e-02
5.433043e-02,8.808048e-01,9.548208e-01,9.548208e-03
5.821118e-02,7.518705e-01,7.926375e-01,7.926375e-03
6.209192e-02,6.258794e-01,6.441274e-01,6.441274e-03
6.597267e-02,5.297473e-01,5.678832e-01,5.678832e-03
6.985341e-02,4.489423e-01,4.775507e-01,4.775507e-03
7.373416e-02,3.684729e-01,3.838594e-01,3.838594e-03
7.761490e-02,3.176072e-01,3.342799e-01,3.342799e-03
8.149565e-02,2.652271e-01,2.778456e-01,2.778456e-03
8.537639e-02,2.212156e-01,2.316685e-01,2.316685e-03
8.925714e-02,1.802095e-01,1.883279e-01,1.883279e-03
9.313789e-02,1.516394e-01,1.591564e-01,1.591564e-03
9.701863e-02,1.268758e-01,1.311684e-01,1.311684e-03
1.008994e-01,1.055472e-01,1.109065e-01,1.109065e-03
1.047801e-01,8.719909e-02,9.123878e-02,9.123878e-04
1.086609e-01,7.039967e-02,7.322710e-02,7.322710e-04
1.125416e-01,6.132836e-02,6.458592e-02,6.458592e-04
1.164224e-01,5.112839e-02,5.465275e-02,5.465275e-04
1.203031e-01,4.328475e-02,4.530461e-02,4.530461e-04
1.241838e-01,3.700405e-02,3.967446e-02,3.967446e-04
1.280646e-01,3.110086e-02,3.381015e-02,3.381015e-04
1.319453e-01,2.635114e-02,2.840596e-02,2.840596e-04
1.358261e-01,2.233184e-02,2.409336e-02,2.409336e-04
1.397068e-01,1.905403e-02,2.080261e-02,2.080261e-04
1.435876e-01,1.628931e-02,1.802887e-02,1.802887e-04
1.474683e-01,1.356245e-02,1.515965e-02,1.515965e-04
