# n_pixels = 161900000
# n_pixels_in_grid = 161630949
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 2.370599e-05
# frac_tau_overflow = 1.638128e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,4.219241e-04,5.596874e-06,5683
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.261318e-03,9.676998e-06,16989
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.366410e-03,1.580927e-05,45343
-2.708333e+00,-2.750000e+00,-2.666667e+00,8.172618e-03,2.463253e-05,110079
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.961721e-02,3.816339e-05,264229
-2.541667e+00,-2.583333e+00,-2.500000e+00,3.967238e-02,5.427158e-05,534357
-2.458333e+00,-2.500000e+00,-2.416667e+00,7.195407e-02,7.308968e-05,969167
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.191327e-01,9.404677e-05,1604628
-2.291667e+00,-2.333333e+00,-2.250000e+00,1.817388e-01,1.161588e-04,2447885
-2.208333e+00,-2.250000e+00,-2.166667e+00,2.530547e-01,1.370678e-04,3408456
-2.125000e+00,-2.166667e+00,-2.083333e+00,3.388487e-01,1.586103e-04,4564037
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.182299e-01,1.762122e-04,5633241
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.926378e-01,1.912459e-04,6635459
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.504238e-01,2.021515e-04,7413794
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.892127e-01,2.091532e-04,7936251
-1.708333e+00,-1.750000e+00,-1.666667e+00,6.189156e-01,2.143602e-04,8336326
-1.625000e+00,-1.666667e+00,-1.583333e+00,6.347896e-01,2.170917e-04,8550137
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.308984e-01,2.164253e-04,8497725
-1.458333e+00,-1.500000e+00,-1.416667e+00,6.167975e-01,2.139930e-04,8307797
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.952318e-01,2.102187e-04,8017323
-1.291667e+00,-1.333333e+00,-1.250000e+00,5.606219e-01,2.040156e-04,7551154
-1.208333e+00,-1.250000e+00,-1.166667e+00,5.297448e-01,1.983178e-04,7135263
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.899574e-01,1.907250e-04,6599357
-1.041667e+00,-1.083333e+00,-1.000000e+00,4.497178e-01,1.827252e-04,6057359
-9.583333e-01,-1.000000e+00,-9.166667e-01,4.078565e-01,1.740131e-04,5493519
-8.750000e-01,-9.166667e-01,-8.333333e-01,3.672428e-01,1.651220e-04,4946483
-7.916667e-01,-8.333333e-01,-7.500000e-01,3.349814e-01,1.577026e-04,4511947
-7.083333e-01,-7.500000e-01,-6.666667e-01,3.027242e-01,1.499174e-04,4077467
-6.250000e-01,-6.666667e-01,-5.833333e-01,2.709716e-01,1.418372e-04,3649783
