# n_sightlines = 10000
# X = 1.685806e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.685806e-01
# redshift = 3.496184
# n_absorbers = 580000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.647590
# beta_fit_err = 0.054084
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,4.417473e-12,43557,2.116630e-14,2.000000e-01,1.292447e+13
1.331141e+01,4.770560e-12,74551,1.747200e-14,2.000000e-01,2.048390e+13
1.351141e+01,3.730073e-12,92385,1.227204e-14,2.000000e-01,3.246479e+13
1.371141e+01,2.328271e-12,91394,7.701490e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.224350e-12,76171,4.436196e-15,2.000000e-01,8.154787e+13
1.411141e+01,5.801223e-13,57201,2.425592e-15,2.000000e-01,1.292447e+14
1.431141e+01,2.611263e-13,40807,1.292657e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.129661e-13,27979,6.753548e-16,2.000000e-01,3.246479e+14
1.471141e+01,4.937839e-14,19383,3.546716e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.022715e-14,12584,1.803123e-16,2.000000e-01,8.154787e+14
1.511141e+01,8.280796e-15,8165,9.164188e-17,2.000000e-01,1.292447e+15
1.531141e+01,3.287835e-15,5138,4.586833e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.337634e-15,3313,2.323949e-17,2.000000e-01,3.246479e+15
1.571141e+01,5.278441e-16,2072,1.159607e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.137802e-16,1330,5.861945e-18,2.000000e-01,8.154787e+15
1.611141e+01,9.005936e-17,888,3.022194e-18,2.000000e-01,1.292447e+16
1.631141e+01,4.453743e-17,696,1.688187e-18,2.000000e-01,2.048390e+16
1.651141e+01,2.006653e-17,497,9.001069e-19,2.000000e-01,3.246479e+16
1.671141e+01,8.814385e-18,346,4.738643e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.986278e-18,248,2.531289e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.413753e-18,238,1.564604e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.132633e-18,177,8.513390e-20,2.000000e-01,2.048390e+17
1.751141e+01,5.248791e-19,130,4.603494e-20,2.000000e-01,3.246479e+17
1.771141e+01,3.006062e-19,118,2.767304e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.446633e-19,90,1.524885e-20,2.000000e-01,8.154787e+17
1.811141e+01,7.809202e-20,77,8.899411e-21,2.000000e-01,1.292447e+18
1.831141e+01,5.439198e-20,85,5.899638e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.422519e-20,60,3.127458e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.044479e-20,41,1.631202e-21,2.000000e-01,5.145323e+18
1.891141e+01,7.072429e-21,44,1.066209e-21,2.000000e-01,8.154787e+18
1.911141e+01,3.042546e-21,30,5.554904e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.559622e-21,40,4.047118e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.574637e-21,39,2.521438e-22,2.000000e-01,3.246479e+19
1.971141e+01,7.897281e-22,31,1.418394e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.339900e-22,27,8.352141e-23,2.000000e-01,8.154787e+19
2.011141e+01,2.941128e-22,29,5.461537e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.279811e-22,20,2.861745e-23,2.000000e-01,2.048390e+20
2.051141e+01,4.845038e-23,12,1.398642e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.821265e-23,15,9.866464e-24,2.000000e-01,5.145323e+20
2.091141e+01,2.089581e-23,13,5.795456e-24,2.000000e-01,8.154787e+20
2.111141e+01,6.085092e-24,6,2.484228e-24,2.000000e-01,1.292447e+21
2.131141e+01,6.399056e-25,1,6.399056e-25,2.000000e-01,2.048390e+21
2.151141e+01,8.075063e-25,2,5.709932e-25,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,1.607370e-25,1,1.607370e-25,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
