# T0 = 16300.875272412219 K
# gamma = 1.0718809173723267
# gamma_err = 0.05460046291935118
# T0_err = 4817.085239607732 K
# n_bins_fit = 30
# n_pixels = 99983352
log_density,log_temperature
7.082312e-01,4.213855e+00
5.230894e-03,3.890304e+00
-4.273770e-01,3.777813e+00
-2.497671e-01,3.805693e+00
-1.262238e-01,3.848488e+00
-8.121032e-02,3.877241e+00
-2.262533e-01,3.815803e+00
1.748954e-01,3.992296e+00
9.063545e-01,4.422196e+00
-1.543459e-01,3.851790e+00
7.739972e-01,4.372666e+00
-3.376445e-02,3.885618e+00
3.624371e-01,4.065265e+00
-1.472242e-02,3.887731e+00
3.058268e-01,4.015166e+00
-4.237181e-01,3.768200e+00
-3.840560e-01,3.760760e+00
9.808626e-02,3.927125e+00
-1.633431e-01,3.832285e+00
-2.660255e-01,3.826264e+00
-9.437664e-02,3.868575e+00
3.295510e-01,4.017498e+00
-2.424729e-01,3.823347e+00
1.145202e-01,3.956616e+00
5.116640e-01,4.110237e+00
-5.281726e-01,3.723707e+00
-4.396171e-01,3.762954e+00
2.333503e-01,4.030206e+00
-1.877367e-01,3.824151e+00
2.405826e-01,3.991155e+00
4.350126e-01,4.072753e+00
-1.806327e-01,3.840972e+00
-3.628845e-01,3.778763e+00
4.823124e-02,3.904562e+00
-1.111010e-02,3.902755e+00
-4.918778e-01,3.738986e+00
-4.159019e-01,3.774432e+00
-2.932621e-01,3.831126e+00
7.316537e-01,4.247247e+00
-2.216591e-01,3.806865e+00
-3.314982e-01,3.780394e+00
-5.239191e-01,3.710455e+00
5.441059e-01,5.256849e+00
-2.133100e-01,3.817384e+00
-4.724157e-01,3.741793e+00
9.695477e-01,4.492871e+00
-2.978950e-01,3.812771e+00
1.899619e+00,5.258530e+00
-4.972276e-01,3.751464e+00
5.412722e-01,4.149738e+00
-4.311632e-02,3.869425e+00
-3.654467e-01,3.764142e+00
9.762000e-01,4.345385e+00
-1.531481e-01,3.847513e+00
-2.229073e-02,4.326855e+00
-5.007587e-01,3.747895e+00
-1.612648e-01,3.847105e+00
-2.849031e-01,3.795875e+00
-5.174183e-01,3.738509e+00
-4.344442e-02,3.870450e+00
-1.941908e-01,3.827493e+00
-2.208606e-02,3.875995e+00
1.044819e+00,4.469356e+00
-2.718260e-01,3.797945e+00
-5.910170e-02,3.876744e+00
-2.193250e-01,3.822878e+00
1.696563e-01,3.980987e+00
5.478352e-01,4.147161e+00
-1.500076e-01,3.859581e+00
-1.026173e-01,3.856253e+00
6.490497e-01,4.193655e+00
1.160459e-01,3.958836e+00
-1.391033e-01,4.106241e+00
-2.831360e-01,3.796776e+00
-1.585248e-01,3.843535e+00
4.319115e-02,3.929608e+00
3.410648e-01,4.030386e+00
-3.637396e-01,3.786528e+00
1.727673e-01,3.952005e+00
-1.738429e-01,3.829604e+00
8.977277e-02,3.936022e+00
3.412542e-02,3.900703e+00
5.647625e-01,4.136024e+00
-2.933449e-01,3.792857e+00
1.027200e-01,3.927586e+00
6.725851e-01,5.205400e+00
1.456411e-01,3.951945e+00
3.024467e-01,4.048031e+00
2.253874e-01,4.010661e+00
-7.221320e-02,3.879540e+00
2.820326e-01,4.002822e+00
-9.785333e-02,3.867010e+00
2.388901e-01,3.973133e+00
1.006786e-01,3.934113e+00
6.099668e-01,4.554589e+00
6.111062e-01,4.159667e+00
-3.267814e-01,3.806687e+00
7.872761e-01,4.290901e+00
-2.170876e-01,3.863564e+00
-9.524335e-02,3.865944e+00
-1.475055e-01,3.840354e+00
-1.275295e-01,3.855440e+00
8.794950e-01,4.371050e+00
-5.652561e-01,3.733550e+00
7.845642e-01,4.282571e+00
-2.051394e-01,3.860875e+00
-6.722820e-01,3.697477e+00
-1.872620e-02,3.909554e+00
2.364311e-01,3.981957e+00
-6.408081e-02,3.865480e+00
9.626043e-03,3.896030e+00
3.294194e-01,4.014181e+00
6.968048e-02,3.929776e+00
3.106204e-01,4.019471e+00
6.257655e-01,4.178122e+00
-1.846706e-01,3.849315e+00
2.028350e-02,3.916294e+00
-1.465217e-01,3.852774e+00
-1.673196e-01,3.832487e+00
5.505889e-01,5.420034e+00
-4.837903e-01,3.760385e+00
-1.862975e-01,3.825894e+00
8.255425e-02,3.999623e+00
5.258215e-01,4.125222e+00
-6.933669e-03,3.898552e+00
6.068302e-03,4.000091e+00
-4.588055e-02,3.878858e+00
-1.381792e-01,3.840310e+00
1.391457e+00,4.892225e+00
-4.843550e-01,3.746209e+00
5.556501e-03,3.908266e+00
-5.319525e-01,3.724378e+00
1.157711e+00,4.823762e+00
-5.423845e-02,3.931307e+00
-1.290517e-01,5.136216e+00
-3.521950e-02,4.004116e+00
-1.957709e-01,3.840188e+00
-3.455076e-02,3.953278e+00
