# n_pixels = 225710000
# n_pixels_in_grid = 155877777
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 3.086235e-01
# frac_tau_overflow = 7.656683e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.561808e-01,2.412744e-04,9822648
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.437660e-01,2.392857e-04,9661382
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.232197e-01,2.359574e-04,9394490
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.891887e-01,2.303391e-04,8952433
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.524281e-01,2.241119e-04,8474920
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.148701e-01,2.175656e-04,7987049
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.694154e-01,2.093694e-04,7396600
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.224862e-01,2.005561e-04,6786999
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.835603e-01,1.929407e-04,6281359
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.421206e-01,1.844883e-04,5743065
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.096005e-01,1.775738e-04,5320635
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.819942e-01,1.714853e-04,4962034
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.546034e-01,1.652228e-04,4606233
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.309882e-01,1.596264e-04,4299475
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.117166e-01,1.549097e-04,4049141
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.936533e-01,1.503543e-04,3814502
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.774573e-01,1.461493e-04,3604119
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.650597e-01,1.428467e-04,3443076
