# n_pixels = 332970000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
# computed from RESCALED optical depths
# tau_scale_factor = 0.6554037548501556
# mean_flux_target = 0.8069154337537775
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.856826e+00,5.280415e-04,12365349
3.000000e-02,2.000000e-02,4.000000e-02,3.223326e-01,2.200060e-04,2146542
5.000000e-02,4.000000e-02,6.000000e-02,2.565489e-01,1.962762e-04,1708462
7.000000e-02,6.000000e-02,8.000000e-02,2.249866e-01,1.838065e-04,1498276
9.000000e-02,8.000000e-02,1.000000e-01,2.074064e-01,1.764792e-04,1381202
1.100000e-01,1.000000e-01,1.200000e-01,1.991330e-01,1.729235e-04,1326106
1.300000e-01,1.200000e-01,1.400000e-01,1.919829e-01,1.697906e-04,1278491
1.500000e-01,1.400000e-01,1.600000e-01,1.882516e-01,1.681326e-04,1253643
1.700000e-01,1.600000e-01,1.800000e-01,1.873489e-01,1.677289e-04,1247631
1.900000e-01,1.800000e-01,2.000000e-01,1.876358e-01,1.678573e-04,1249542
2.100000e-01,2.000000e-01,2.200000e-01,1.870909e-01,1.676134e-04,1245913
2.300000e-01,2.200000e-01,2.400000e-01,1.878136e-01,1.679368e-04,1250726
2.500000e-01,2.400000e-01,2.600000e-01,1.891517e-01,1.685340e-04,1259637
2.700000e-01,2.600000e-01,2.800000e-01,1.916772e-01,1.696554e-04,1276455
2.900000e-01,2.800000e-01,3.000000e-01,1.947842e-01,1.710249e-04,1297146
3.100000e-01,3.000000e-01,3.200000e-01,1.982149e-01,1.725244e-04,1319992
3.300000e-01,3.200000e-01,3.400000e-01,2.035846e-01,1.748457e-04,1355751
3.500000e-01,3.400000e-01,3.600000e-01,2.093929e-01,1.773223e-04,1394431
3.700000e-01,3.600000e-01,3.800000e-01,2.156119e-01,1.799363e-04,1435846
3.900000e-01,3.800000e-01,4.000000e-01,2.199973e-01,1.817570e-04,1465050
4.100000e-01,4.000000e-01,4.200000e-01,2.270077e-01,1.846302e-04,1511735
4.300000e-01,4.200000e-01,4.400000e-01,2.331557e-01,1.871136e-04,1552677
4.500000e-01,4.400000e-01,4.600000e-01,2.432763e-01,1.911315e-04,1620074
4.700000e-01,4.600000e-01,4.800000e-01,2.518179e-01,1.944580e-04,1676956
4.900000e-01,4.800000e-01,5.000000e-01,2.615082e-01,1.981642e-04,1741488
5.100000e-01,5.000000e-01,5.200000e-01,2.731426e-01,2.025243e-04,1818966
5.300000e-01,5.200000e-01,5.400000e-01,2.845259e-01,2.067014e-04,1894772
5.500000e-01,5.400000e-01,5.600000e-01,2.988245e-01,2.118315e-04,1989992
5.700000e-01,5.600000e-01,5.800000e-01,3.125734e-01,2.166499e-04,2081551
5.900000e-01,5.800000e-01,6.000000e-01,3.266856e-01,2.214866e-04,2175530
6.100000e-01,6.000000e-01,6.200000e-01,3.442460e-01,2.273615e-04,2292472
6.300000e-01,6.200000e-01,6.400000e-01,3.660627e-01,2.344554e-04,2437758
6.500000e-01,6.400000e-01,6.600000e-01,3.883438e-01,2.414853e-04,2586137
6.700000e-01,6.600000e-01,6.800000e-01,4.150942e-01,2.496639e-04,2764278
6.900000e-01,6.800000e-01,7.000000e-01,4.442830e-01,2.582928e-04,2958658
7.100000e-01,7.000000e-01,7.200000e-01,4.802730e-01,2.685509e-04,3198330
7.300000e-01,7.200000e-01,7.400000e-01,5.226073e-01,2.801368e-04,3480251
7.500000e-01,7.400000e-01,7.600000e-01,5.732003e-01,2.933835e-04,3817170
7.700000e-01,7.600000e-01,7.800000e-01,6.342243e-01,3.086056e-04,4223553
7.900000e-01,7.800000e-01,8.000000e-01,7.086060e-01,3.262007e-04,4718891
8.100000e-01,8.000000e-01,8.200000e-01,8.035469e-01,3.473666e-04,5351140
8.300000e-01,8.200000e-01,8.400000e-01,9.340795e-01,3.745194e-04,6220409
8.500000e-01,8.400000e-01,8.600000e-01,1.108054e+00,4.079087e-04,7378976
8.700000e-01,8.600000e-01,8.800000e-01,1.352422e+00,4.506491e-04,9006316
8.900000e-01,8.800000e-01,9.000000e-01,1.707742e+00,5.063999e-04,11372539
9.100000e-01,9.000000e-01,9.200000e-01,2.257213e+00,5.821953e-04,15031684
9.300000e-01,9.200000e-01,9.400000e-01,3.212047e+00,6.945018e-04,21390303
9.500000e-01,9.400000e-01,9.600000e-01,5.048554e+00,8.706948e-04,33620341
9.700000e-01,9.600000e-01,9.800000e-01,9.139418e+00,1.171498e-03,60863038
9.900000e-01,9.800000e-01,1.000000e+00,1.102769e+01,1.286841e-03,73437824
