# n_pixels = 332970000
# n_pixels_in_grid = 330987020
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 7.451722e-05
# frac_tau_overflow = 5.880914e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,3.929701e-04,3.774547e-06,10839
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.792493e-04,4.582663e-06,15977
-2.791667e+00,-2.833333e+00,-2.750000e+00,9.754824e-04,5.946958e-06,26906
-2.708333e+00,-2.750000e+00,-2.666667e+00,1.654035e-03,7.743859e-06,45622
-2.625000e+00,-2.666667e+00,-2.583333e+00,2.902809e-03,1.025875e-05,80066
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.348186e-03,1.392478e-05,147515
-2.458333e+00,-2.500000e+00,-2.416667e+00,1.006462e-02,1.910222e-05,277605
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.829252e-02,2.575265e-05,504549
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.339988e-02,3.479827e-05,921244
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.834886e-02,4.599402e-05,1609393
-2.125000e+00,-2.166667e+00,-2.083333e+00,9.521112e-02,5.875285e-05,2626137
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.465563e-01,7.289326e-05,4042352
-1.958333e+00,-2.000000e+00,-1.916667e+00,2.114565e-01,8.755797e-05,5832447
-1.875000e+00,-1.916667e+00,-1.833333e+00,2.867220e-01,1.019567e-04,7908437
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.627254e-01,1.146764e-04,10004782
-1.708333e+00,-1.750000e+00,-1.666667e+00,4.388690e-01,1.261399e-04,12104995
-1.625000e+00,-1.666667e+00,-1.583333e+00,5.065735e-01,1.355209e-04,13972438
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.583144e-01,1.422737e-04,15399569
-1.458333e+00,-1.500000e+00,-1.416667e+00,5.933827e-01,1.466738e-04,16366831
-1.375000e+00,-1.416667e+00,-1.333333e+00,6.112479e-01,1.488654e-04,16859593
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.071326e-01,1.483635e-04,16746085
-1.208333e+00,-1.250000e+00,-1.166667e+00,5.922392e-01,1.465324e-04,16335291
-1.125000e+00,-1.166667e+00,-1.083333e+00,5.671251e-01,1.433919e-04,15642587
-1.041667e+00,-1.083333e+00,-1.000000e+00,5.335277e-01,1.390797e-04,14715896
-9.583333e-01,-1.000000e+00,-9.166667e-01,4.984428e-01,1.344290e-04,13748175
-8.750000e-01,-9.166667e-01,-8.333333e-01,4.601895e-01,1.291676e-04,12693062
-7.916667e-01,-8.333333e-01,-7.500000e-01,4.251125e-01,1.241472e-04,11725560
-7.083333e-01,-7.500000e-01,-6.666667e-01,3.925662e-01,1.193003e-04,10827859
