k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.982807e+01,1.389032e+02,1.389032e+00,2.251285e+01,1.157205e+02,1.157205e+00
1.886964e-03,2.692970e+01,3.274435e+01,3.274435e-01,2.004678e+01,2.689754e+01,2.689754e-01
3.773928e-03,2.454640e+01,2.480828e+01,2.480828e-01,1.789578e+01,1.884801e+01,1.884801e-01
5.660892e-03,2.013993e+01,2.035666e+01,2.035666e-01,1.487345e+01,1.557076e+01,1.557076e-01
7.547856e-03,1.795904e+01,1.801471e+01,1.801471e-01,1.330422e+01,1.381214e+01,1.381214e-01
9.434819e-03,1.553754e+01,1.637229e+01,1.637229e-01,1.152679e+01,1.253905e+01,1.253905e-01
1.132178e-02,1.410519e+01,1.405146e+01,1.405146e-01,1.050221e+01,1.073199e+01,1.073199e-01
1.320875e-02,1.221406e+01,1.267018e+01,1.267018e-01,9.138577e+00,9.782748e+00,9.782748e-02
1.509571e-02,1.173141e+01,1.174681e+01,1.174681e-01,8.796115e+00,8.948909e+00,8.948909e-02
1.698267e-02,9.866024e+00,1.009712e+01,1.009712e-01,7.447106e+00,7.787506e+00,7.787506e-02
1.886964e-02,8.872080e+00,9.133888e+00,9.133888e-02,6.685466e+00,7.012556e+00,7.012556e-02
2.075660e-02,7.907976e+00,8.094538e+00,8.094538e-02,5.974950e+00,6.195930e+00,6.195930e-02
2.264357e-02,7.208653e+00,7.344178e+00,7.344178e-02,5.440625e+00,5.622672e+00,5.622672e-02
2.453053e-02,6.385655e+00,6.502216e+00,6.502216e-02,4.835331e+00,4.987108e+00,4.987108e-02
2.641749e-02,5.695449e+00,5.868081e+00,5.868081e-02,4.295226e+00,4.496838e+00,4.496838e-02
2.830446e-02,5.130058e+00,5.166736e+00,5.166736e-02,3.861407e+00,3.947952e+00,3.947952e-02
3.019142e-02,4.694787e+00,4.715824e+00,4.715824e-02,3.530339e+00,3.595463e+00,3.595463e-02
3.207839e-02,4.289695e+00,4.364451e+00,4.364451e-02,3.201873e+00,3.279024e+00,3.279024e-02
3.396535e-02,3.876610e+00,4.044375e+00,4.044375e-02,2.909908e+00,3.057426e+00,3.057426e-02
3.585231e-02,3.446366e+00,3.527341e+00,3.527341e-02,2.586109e+00,2.693114e+00,2.693114e-02
3.773928e-02,3.165219e+00,3.351663e+00,3.351663e-02,2.372833e+00,2.530871e+00,2.530871e-02
3.962624e-02,2.807359e+00,2.903997e+00,2.903997e-02,2.092337e+00,2.196061e+00,2.196061e-02
4.151321e-02,2.578967e+00,2.614060e+00,2.614060e-02,1.917592e+00,1.970963e+00,1.970963e-02
4.340017e-02,2.417391e+00,2.547233e+00,2.547233e-02,1.788268e+00,1.898527e+00,1.898527e-02
4.528713e-02,2.150548e+00,2.222354e+00,2.222354e-02,1.594344e+00,1.667051e+00,1.667051e-02
4.717410e-02,1.977722e+00,2.030636e+00,2.030636e-02,1.460602e+00,1.504993e+00,1.504993e-02
4.906106e-02,1.800714e+00,1.816124e+00,1.816124e-02,1.329852e+00,1.356092e+00,1.356092e-02
5.094802e-02,1.627461e+00,1.691086e+00,1.691086e-02,1.196703e+00,1.251416e+00,1.251416e-02
5.283499e-02,1.506702e+00,1.533652e+00,1.533652e-02,1.107205e+00,1.132230e+00,1.132230e-02
5.472195e-02,1.360558e+00,1.418059e+00,1.418059e-02,1.007569e+00,1.059538e+00,1.059538e-02
