k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,2.041399e+01,1.269873e+02,1.269873e+00,1.436093e+01,1.034273e+02,1.034273e+00
2.014494e-03,1.615903e+01,2.215012e+01,2.215012e-01,1.071254e+01,1.726818e+01,1.726818e-01
4.028989e-03,1.466966e+01,1.630973e+01,1.630973e-01,9.491368e+00,1.164713e+01,1.164713e-01
6.043483e-03,1.231120e+01,1.342435e+01,1.342435e-01,8.045245e+00,9.497808e+00,9.497808e-02
8.057977e-03,1.089863e+01,1.180068e+01,1.180068e-01,7.188162e+00,8.428272e+00,8.428272e-02
1.007247e-02,9.265302e+00,1.015317e+01,1.015317e-01,6.146420e+00,7.150492e+00,7.150492e-02
1.208697e-02,8.344790e+00,8.974020e+00,8.974020e-02,5.592007e+00,6.435838e+00,6.435838e-02
1.410146e-02,7.221220e+00,7.689843e+00,7.689843e-02,4.847933e+00,5.481318e+00,5.481318e-02
1.611595e-02,6.663935e+00,7.091871e+00,7.091871e-02,4.466057e+00,5.028654e+00,5.028654e-02
1.813045e-02,5.640733e+00,6.175867e+00,6.175867e-02,3.802276e+00,4.367399e+00,4.367399e-02
2.014494e-02,5.045862e+00,5.430942e+00,5.430942e-02,3.397137e+00,3.848259e+00,3.848259e-02
2.215944e-02,4.464288e+00,4.805941e+00,4.805941e-02,3.006097e+00,3.373041e+00,3.373041e-02
2.417393e-02,3.923065e+00,4.121689e+00,4.121689e-02,2.635078e+00,2.879032e+00,2.879032e-02
2.618843e-02,3.459564e+00,3.692864e+00,3.692864e-02,2.338822e+00,2.595963e+00,2.595963e-02
2.820292e-02,3.148243e+00,3.326103e+00,3.326103e-02,2.117042e+00,2.333922e+00,2.333922e-02
3.021742e-02,2.825712e+00,3.050556e+00,3.050556e-02,1.898189e+00,2.129973e+00,2.129973e-02
3.223191e-02,2.520384e+00,2.667917e+00,2.667917e-02,1.693517e+00,1.880442e+00,1.880442e-02
3.424640e-02,2.266715e+00,2.381342e+00,2.381342e-02,1.506266e+00,1.637439e+00,1.637439e-02
3.626090e-02,2.035628e+00,2.134437e+00,2.134437e-02,1.346123e+00,1.474088e+00,1.474088e-02
