# n_pixels = 247510000
# n_pixels_in_grid = 173746527
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 3.636217e-08
# frac_tau_underflow = 2.969928e-01
# frac_tau_overflow = 1.029356e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,6.790763e-01,2.165668e-04,9832263
-2.875000e+00,-2.916667e+00,-2.833333e+00,6.680205e-01,2.147966e-04,9672187
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.476250e-01,2.114922e-04,9376883
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.234212e-01,2.075025e-04,9026439
-2.625000e+00,-2.666667e+00,-2.583333e+00,5.960230e-01,2.028916e-04,8629744
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.661168e-01,1.977359e-04,8196736
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.362103e-01,1.924421e-04,7763723
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.073699e-01,1.871953e-04,7346146
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.773305e-01,1.815692e-04,6911210
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.507849e-01,1.764482e-04,6526859
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.281402e-01,1.719593e-04,6198990
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.086130e-01,1.679920e-04,5916258
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.872544e-01,1.635425e-04,5607009
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.708986e-01,1.600516e-04,5370195
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.546218e-01,1.565003e-04,5134525
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.407866e-01,1.534171e-04,4934208
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.253574e-01,1.499039e-04,4710810
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.118421e-01,1.467574e-04,4515124
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.965155e-01,1.431055e-04,4293212
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.815688e-01,1.394520e-04,4076800
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.664906e-01,1.356668e-04,3858484
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.508081e-01,1.316144e-04,3631420
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.340784e-01,1.271491e-04,3389192
-1.041667e+00,-1.083333e+00,-1.000000e+00,2.173258e-01,1.225147e-04,3146634
-9.583333e-01,-1.000000e+00,-9.166667e-01,2.005663e-01,1.176960e-04,2903975
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.859359e-01,1.133220e-04,2692143
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.701153e-01,1.083938e-04,2463079
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.564760e-01,1.039576e-04,2265597
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.435288e-01,9.956395e-05,2078136
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.290454e-01,9.440693e-05,1868433
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.153179e-01,8.924440e-05,1669674
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.042002e-01,8.483339e-05,1508702
-2.916667e-01,-3.333333e-01,-2.500000e-01,9.174738e-02,7.960299e-05,1328399
-2.083333e-01,-2.500000e-01,-1.666667e-01,8.122722e-02,7.490027e-05,1176079
-1.250000e-01,-1.666667e-01,-8.333333e-02,7.093216e-02,6.999292e-05,1027018
-4.166667e-02,-8.333333e-02,0.000000e+00,6.041573e-02,6.459629e-05,874752
4.166667e-02,0.000000e+00,8.333333e-02,5.112793e-02,5.942397e-05,740275
1.250000e-01,8.333333e-02,1.666667e-01,4.238284e-02,5.410378e-05,613656
2.083333e-01,1.666667e-01,2.500000e-01,3.495085e-02,4.913166e-05,506049
2.916667e-01,2.500000e-01,3.333333e-01,2.775712e-02,4.378444e-05,401892
3.750000e-01,3.333333e-01,4.166667e-01,2.202028e-02,3.899815e-05,318829
4.583333e-01,4.166667e-01,5.000000e-01,1.708579e-02,3.435184e-05,247383
5.416667e-01,5.000000e-01,5.833333e-01,1.329558e-02,3.030303e-05,192505
