statistic,value
mean_flux,0.9552339234087313
median_flux,0.9971610307693481
std_flux,0.13304179899736593
min_flux,2.9382650407717056e-39
max_flux,1.0
mean_tau,357.2449579222675
median_tau,0.0028430181555449963
effective_tau,0.045799022518045844
deep_absorption_frac,0.006872287988364106
moderate_absorption_frac,0.016892929578602885
weak_absorption_frac,0.976234782433033
tau_eff_err,0.000879537516312783
tau_eff_std,0.0879537516312783
mean_flux_err,0.0004539276010331946
mean_flux_std,0.04539276010331946
n_sightlines,10000.0
tau_eff_obs_target,
mean_flux_target,
tau_scale_factor,
tau_eff_H_total,14.507658297950575
hi_fraction_eff,0.0031568859084716754
