# n_sightlines = 10000
# X = 1.970671e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.970671e-02
# redshift = 0.537260
# n_absorbers = 490000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 2.218291
# beta_fit_err = 0.052009
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,5.927305e-12,6832,7.171059e-14,2.000000e-01,1.292447e+13
1.331141e+01,2.844868e-12,5197,3.946260e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.322497e-12,3829,2.137234e-14,2.000000e-01,3.246479e+13
1.371141e+01,5.927592e-13,2720,1.136564e-14,2.000000e-01,5.145323e+13
1.391141e+01,2.436538e-13,1772,5.788170e-15,2.000000e-01,8.154787e+13
1.411141e+01,9.048856e-14,1043,2.801893e-15,2.000000e-01,1.292447e+14
1.431141e+01,3.092843e-14,565,1.301169e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.011992e-14,293,5.912119e-16,2.000000e-01,3.246479e+14
1.471141e+01,2.942003e-15,135,2.532073e-16,2.000000e-01,5.145323e+14
1.491141e+01,1.265019e-15,92,1.318874e-16,2.000000e-01,8.154787e+14
1.511141e+01,6.159816e-16,71,7.310357e-17,2.000000e-01,1.292447e+15
1.531141e+01,2.791770e-16,51,3.909259e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.381559e-16,40,2.184436e-17,2.000000e-01,3.246479e+15
1.571141e+01,7.409490e-17,34,1.270717e-17,2.000000e-01,5.145323e+15
1.591141e+01,2.200034e-17,16,5.500085e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.255707e-17,26,4.423806e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.368514e-17,25,2.737029e-18,2.000000e-01,2.048390e+16
1.651141e+01,6.907794e-18,20,1.544630e-18,2.000000e-01,3.246479e+16
1.671141e+01,2.833040e-18,13,7.857440e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.062532e-18,15,5.325434e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.127854e-18,13,3.128103e-19,2.000000e-01,1.292447e+17
1.731141e+01,7.663681e-19,14,2.048205e-19,2.000000e-01,2.048390e+17
1.751141e+01,3.453897e-19,10,1.092218e-19,2.000000e-01,3.246479e+17
1.771141e+01,1.089631e-19,5,4.872977e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.375021e-19,10,4.348199e-20,2.000000e-01,8.154787e+17
1.811141e+01,7.808217e-20,9,2.602739e-20,2.000000e-01,1.292447e+18
1.831141e+01,4.379246e-20,8,1.548297e-20,2.000000e-01,2.048390e+18
1.851141e+01,3.799287e-20,11,1.145528e-20,2.000000e-01,3.246479e+18
1.871141e+01,8.717047e-21,4,4.358523e-21,2.000000e-01,5.145323e+18
1.891141e+01,2.750042e-21,2,1.944574e-21,2.000000e-01,8.154787e+18
1.911141e+01,2.602739e-21,3,1.502692e-21,2.000000e-01,1.292447e+19
1.931141e+01,3.831841e-21,7,1.448300e-21,2.000000e-01,2.048390e+19
1.951141e+01,2.417728e-21,7,9.138153e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.307557e-21,6,5.338079e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.125064e-22,3,2.381607e-22,2.000000e-01,8.154787e+19
2.011141e+01,7.808217e-22,9,2.602739e-22,2.000000e-01,1.292447e+20
2.031141e+01,3.284435e-22,6,1.340865e-22,2.000000e-01,2.048390e+20
2.051141e+01,1.036169e-22,3,5.982325e-23,2.000000e-01,3.246479e+20
2.071141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+20
2.091141e+01,1.375021e-23,1,1.375021e-23,2.000000e-01,8.154787e+20
2.111141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+21
2.131141e+01,5.474058e-24,1,5.474058e-24,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
