# n_pixels = 243020000
# n_pixels_in_grid = 141310239
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 2.707596e-06
# frac_tau_underflow = 4.177147e-01
# frac_tau_overflow = 8.068348e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.337326e-01,2.496162e-04,8640327
-2.875000e+00,-2.916667e+00,-2.833333e+00,6.998624e-01,2.437868e-04,8241477
-2.791667e+00,-2.833333e+00,-2.750000e+00,6.698958e-01,2.385105e-04,7888595
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.325494e-01,2.317667e-04,7448809
-2.625000e+00,-2.666667e+00,-2.583333e+00,5.996592e-01,2.256608e-04,7061499
-2.541667e+00,-2.583333e+00,-2.500000e+00,5.672978e-01,2.194873e-04,6680416
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.368145e-01,2.135089e-04,6321449
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.109224e-01,2.082962e-04,6016547
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.890412e-01,2.037870e-04,5758877
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.643092e-01,1.985672e-04,5467637
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.421114e-01,1.937625e-04,5206239
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.217439e-01,1.892466e-04,4966394
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.042032e-01,1.852694e-04,4759838
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.867518e-01,1.812258e-04,4554332
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.695898e-01,1.771592e-04,4352235
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.498470e-01,1.723625e-04,4119747
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.324967e-01,1.680341e-04,3915432
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.184466e-01,1.644455e-04,3749980
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.996750e-01,1.595251e-04,3528929
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.809034e-01,1.544480e-04,3307877
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.624791e-01,1.492970e-04,3090915
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.462234e-01,1.446001e-04,2899491
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.266524e-01,1.387343e-04,2669025
-1.041667e+00,-1.083333e+00,-1.000000e+00,2.081081e-01,1.329377e-04,2450650
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.919817e-01,1.276832e-04,2260748
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.736244e-01,1.214253e-04,2044575
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.569018e-01,1.154297e-04,1847652
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.412896e-01,1.095365e-04,1663806
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.272583e-01,1.039554e-04,1498575
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.136848e-01,9.825510e-05,1338736
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.017208e-01,9.294128e-05,1197849
-3.750000e-01,-4.166667e-01,-3.333333e-01,9.097371e-02,8.789451e-05,1071293
-2.916667e-01,-3.333333e-01,-2.500000e-01,7.897092e-02,8.189123e-05,929950
-2.083333e-01,-2.500000e-01,-1.666667e-01,6.775220e-02,7.585173e-05,797840
-1.250000e-01,-1.666667e-01,-8.333333e-02,5.792744e-02,7.013680e-05,682145
-4.166667e-02,-8.333333e-02,0.000000e+00,4.797037e-02,6.382493e-05,564892
4.166667e-02,0.000000e+00,8.333333e-02,3.899921e-02,5.754820e-05,459249
1.250000e-01,8.333333e-02,1.666667e-01,3.153742e-02,5.175078e-05,371380
2.083333e-01,1.666667e-01,2.500000e-01,2.542117e-02,4.646240e-05,299356
2.916667e-01,2.500000e-01,3.333333e-01,2.011090e-02,4.132564e-05,236823
3.750000e-01,3.333333e-01,4.166667e-01,1.550784e-02,3.628937e-05,182618
4.583333e-01,4.166667e-01,5.000000e-01,1.159933e-02,3.138486e-05,136592
5.416667e-01,5.000000e-01,5.833333e-01,8.978118e-03,2.761191e-05,105725
6.250000e-01,5.833333e-01,6.666667e-01,7.007051e-03,2.439335e-05,82514
7.083333e-01,6.666667e-01,7.500000e-01,5.488010e-03,2.158794e-05,64626
7.916667e-01,7.500000e-01,8.333333e-01,4.570200e-03,1.970023e-05,53818
8.750000e-01,8.333333e-01,9.166667e-01,3.872416e-03,1.813405e-05,45601
9.583333e-01,9.166667e-01,1.000000e+00,3.295727e-03,1.672936e-05,38810
1.041667e+00,1.000000e+00,1.083333e+00,2.923949e-03,1.575755e-05,34432
1.125000e+00,1.083333e+00,1.166667e+00,2.614673e-03,1.490090e-05,30790
1.208333e+00,1.166667e+00,1.250000e+00,2.301829e-03,1.398107e-05,27106
1.291667e+00,1.250000e+00,1.333333e+00,2.077132e-03,1.328115e-05,24460
1.375000e+00,1.333333e+00,1.416667e+00,1.830271e-03,1.246699e-05,21553
1.458333e+00,1.416667e+00,1.500000e+00,1.628502e-03,1.175975e-05,19177
1.541667e+00,1.500000e+00,1.583333e+00,1.482695e-03,1.122095e-05,17460
1.625000e+00,1.583333e+00,1.666667e+00,1.327887e-03,1.061902e-05,15637
1.708333e+00,1.666667e+00,1.750000e+00,1.158897e-03,9.920332e-06,13647
1.791667e+00,1.750000e+00,1.833333e+00,1.059201e-03,9.484033e-06,12473
1.875000e+00,1.833333e+00,1.916667e+00,9.438806e-04,8.952871e-06,11115
1.958333e+00,1.916667e+00,2.000000e+00,8.915702e-04,8.701249e-06,10499
