# n_pixels = 261930000
# n_pixels_in_grid = 260093709
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.149162e-06
# frac_tau_overflow = 7.009468e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,8.535385e-06,6.275340e-07,185
-2.875000e+00,-2.916667e+00,-2.833333e+00,1.739373e-05,8.958227e-07,377
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.446450e-05,1.260990e-06,747
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.233138e-05,1.695817e-06,1351
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.068077e-04,2.219867e-06,2315
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.779512e-04,2.865340e-06,3857
-2.458333e+00,-2.500000e+00,-2.416667e+00,3.877833e-04,4.229804e-06,8405
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.020463e-03,6.861583e-06,22118
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.694829e-03,1.115042e-05,58409
-2.208333e+00,-2.250000e+00,-2.166667e+00,6.303820e-03,1.705405e-05,136632
-2.125000e+00,-2.166667e+00,-2.083333e+00,1.421123e-02,2.560599e-05,308021
-2.041667e+00,-2.083333e+00,-2.000000e+00,2.916071e-02,3.667961e-05,632043
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.499519e-02,5.037187e-05,1191992
-1.875000e+00,-1.916667e+00,-1.833333e+00,9.579286e-02,6.648019e-05,2076260
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.523676e-01,8.384401e-05,3302488
-1.708333e+00,-1.750000e+00,-1.666667e+00,2.243960e-01,1.017497e-04,4863665
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.073065e-01,1.190725e-04,6660707
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.968823e-01,1.353183e-04,8602215
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.823933e-01,1.491854e-04,10455621
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.573728e-01,1.603609e-04,12080763
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.139040e-01,1.682968e-04,13306047
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.459428e-01,1.726326e-04,14000471
-1.125000e+00,-1.166667e+00,-1.083333e+00,6.535296e-01,1.736434e-04,14164912
