# n_sightlines = 10000
# X = 1.001030e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.001030e-01
# redshift = 2.464686
# n_absorbers = 520000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.799325
# beta_fit_err = 0.027735
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.054081e-11,61716,4.243022e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.244798e-12,48669,2.377402e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.462095e-12,36210,1.293870e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.149084e-12,26784,7.021244e-15,2.000000e-01,5.145323e+13
1.391141e+01,5.307469e-13,19607,3.790373e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.398310e-13,14042,2.023908e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.074306e-13,9969,1.075975e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.595775e-14,6759,5.590074e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.830623e-14,4267,2.802449e-16,2.000000e-01,5.145323e+14
1.491141e+01,7.281631e-15,2690,1.403953e-16,2.000000e-01,8.154787e+14
1.511141e+01,2.935974e-15,1719,7.081321e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.254381e-15,1164,3.676655e-17,2.000000e-01,2.048390e+15
1.551141e+01,4.868435e-16,716,1.819420e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.376764e-16,554,1.009790e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.001563e-16,370,5.206876e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.004307e-17,293,2.923548e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.982870e-17,184,1.461791e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.094718e-17,161,8.627586e-19,2.000000e-01,3.246479e+16
1.671141e+01,5.920460e-18,138,5.039830e-19,2.000000e-01,5.145323e+16
1.691141e+01,2.733995e-18,101,2.720427e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.178489e-18,69,1.418734e-19,2.000000e-01,1.292447e+17
1.731141e+01,7.543526e-19,70,9.016238e-20,2.000000e-01,2.048390e+17
1.751141e+01,3.399745e-19,50,4.807966e-20,2.000000e-01,3.246479e+17
1.771141e+01,1.587370e-19,37,2.609620e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.055701e-19,39,1.690475e-20,2.000000e-01,8.154787e+17
1.811141e+01,4.611478e-20,27,8.874793e-21,2.000000e-01,1.292447e+18
1.831141e+01,2.801881e-20,26,5.494941e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.175837e-20,32,3.846373e-21,2.000000e-01,3.246479e+18
1.871141e+01,9.009396e-21,21,1.966011e-21,2.000000e-01,5.145323e+18
1.891141e+01,7.850085e-21,29,1.457724e-21,2.000000e-01,8.154787e+18
1.911141e+01,2.732728e-21,16,6.831819e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.370822e-21,22,5.054611e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.427893e-21,21,3.115918e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.009396e-22,21,1.966011e-22,2.000000e-01,5.145323e+19
1.991141e+01,6.767315e-22,25,1.353463e-22,2.000000e-01,8.154787e+19
2.011141e+01,2.561932e-22,15,6.614880e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.616470e-22,15,4.173707e-23,2.000000e-01,2.048390e+20
2.051141e+01,1.495888e-22,22,3.189244e-23,2.000000e-01,3.246479e+20
2.071141e+01,5.148226e-23,12,1.486165e-23,2.000000e-01,5.145323e+20
2.091141e+01,4.331081e-23,16,1.082770e-23,2.000000e-01,8.154787e+20
2.111141e+01,1.024773e-23,6,4.183618e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.077647e-24,1,1.077647e-24,2.000000e-01,2.048390e+21
2.151141e+01,7.479439e-24,11,2.255136e-24,2.000000e-01,3.246479e+21
2.171141e+01,2.145094e-24,5,9.593153e-25,2.000000e-01,5.145323e+21
2.191141e+01,5.413852e-25,2,3.828171e-25,2.000000e-01,8.154787e+21
2.211141e+01,5.123864e-25,3,2.958264e-25,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,4.290188e-26,1,4.290188e-26,2.000000e-01,5.145323e+22
