k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,4.745989e+01,1.986722e+02,1.986722e+00,2.918772e+01,1.569456e+02,1.569456e+00
2.398801e-03,3.129958e+01,3.396713e+01,3.396713e-01,1.768457e+01,2.307743e+01,2.307743e-01
4.797602e-03,2.921240e+01,2.781327e+01,2.781327e-01,1.588140e+01,1.659020e+01,1.659020e-01
7.196402e-03,2.092506e+01,2.189089e+01,2.189089e-01,1.187095e+01,1.325402e+01,1.325402e-01
9.595203e-03,1.911104e+01,1.986304e+01,1.986304e-01,1.080103e+01,1.193059e+01,1.193059e-01
1.199400e-02,1.617447e+01,1.666428e+01,1.666428e-01,9.237520e+00,9.920231e+00,9.920231e-02
1.439280e-02,1.399106e+01,1.398697e+01,1.398697e-01,8.021781e+00,8.380785e+00,8.380785e-02
1.679161e-02,1.229064e+01,1.253520e+01,1.253520e-01,7.065988e+00,7.544455e+00,7.544455e-02
1.919041e-02,1.094941e+01,1.122455e+01,1.122455e-01,6.313361e+00,6.798533e+00,6.798533e-02
2.158921e-02,9.211016e+00,9.662566e+00,9.662566e-02,5.379781e+00,5.856593e+00,5.856593e-02
2.398801e-02,8.406591e+00,8.615014e+00,8.615014e-02,4.901887e+00,5.208987e+00,5.208987e-02
2.638681e-02,7.575089e+00,7.749092e+00,7.749092e-02,4.357411e+00,4.584458e+00,4.584458e-02
2.878561e-02,6.581047e+00,6.963245e+00,6.963245e-02,3.802537e+00,4.127060e+00,4.127060e-02
3.118441e-02,5.748830e+00,5.891056e+00,5.891056e-02,3.323130e+00,3.506878e+00,3.506878e-02
3.358321e-02,4.930793e+00,5.172323e+00,5.172323e-02,2.834753e+00,3.035453e+00,3.035453e-02
3.598201e-02,4.629107e+00,4.880225e+00,4.880225e-02,2.658729e+00,2.919437e+00,2.919437e-02
3.838081e-02,4.188025e+00,4.475975e+00,4.475975e-02,2.366958e+00,2.595892e+00,2.595892e-02
4.077961e-02,3.699705e+00,3.822555e+00,3.822555e-02,2.116182e+00,2.219504e+00,2.219504e-02
4.317841e-02,3.325970e+00,3.473549e+00,3.473549e-02,1.885021e+00,2.011185e+00,2.011185e-02
4.557721e-02,3.026989e+00,3.178618e+00,3.178618e-02,1.702947e+00,1.816901e+00,1.816901e-02
4.797602e-02,2.763357e+00,2.857955e+00,2.857955e-02,1.542771e+00,1.602114e+00,1.602114e-02
5.037482e-02,2.506293e+00,2.671202e+00,2.671202e-02,1.398613e+00,1.510593e+00,1.510593e-02
5.277362e-02,2.216799e+00,2.359960e+00,2.359960e-02,1.235373e+00,1.307658e+00,1.307658e-02
5.517242e-02,1.919114e+00,1.998042e+00,1.998042e-02,1.064641e+00,1.131216e+00,1.131216e-02
5.757122e-02,1.790199e+00,1.891375e+00,1.891375e-02,9.947221e-01,1.059594e+00,1.059594e-02
5.997002e-02,1.640570e+00,1.770814e+00,1.770814e-02,8.944142e-01,9.819746e-01,9.819746e-03
6.236882e-02,1.461396e+00,1.543083e+00,1.543083e-02,7.897313e-01,8.277954e-01,8.277954e-03
6.476762e-02,1.319129e+00,1.404867e+00,1.404867e-02,7.201040e-01,7.636663e-01,7.636663e-03
6.716642e-02,1.188295e+00,1.259108e+00,1.259108e-02,6.442740e-01,6.814641e-01,6.814641e-03
6.956522e-02,1.073308e+00,1.133115e+00,1.133115e-02,5.832740e-01,6.163529e-01,6.163529e-03
7.196402e-02,9.614686e-01,1.022506e+00,1.022506e-02,5.128493e-01,5.588107e-01,5.588107e-03
7.436282e-02,8.727111e-01,9.254413e-01,9.254413e-03,4.703159e-01,5.105910e-01,5.105910e-03
7.676162e-02,8.018845e-01,8.408519e-01,8.408519e-03,4.283236e-01,4.497804e-01,4.497804e-03
7.916043e-02,7.218467e-01,7.615215e-01,7.615215e-03,3.763428e-01,3.969719e-01,3.969719e-03
8.155923e-02,6.634927e-01,7.053120e-01,7.053120e-03,3.520665e-01,3.722996e-01,3.722996e-03
8.395803e-02,5.850707e-01,6.252636e-01,6.252636e-03,3.096250e-01,3.317248e-01,3.317248e-03
8.635683e-02,5.337374e-01,5.697682e-01,5.697682e-03,2.781384e-01,2.946548e-01,2.946548e-03
8.875563e-02,4.915748e-01,5.222401e-01,5.222401e-03,2.542395e-01,2.711103e-01,2.711103e-03
9.115443e-02,4.422359e-01,4.671894e-01,4.671894e-03,2.294163e-01,2.436959e-01,2.436959e-03
9.355323e-02,3.873959e-01,4.106339e-01,4.106339e-03,1.987632e-01,2.119706e-01,2.119706e-03
9.595203e-02,3.604752e-01,3.836896e-01,3.836896e-03,1.830872e-01,1.949679e-01,1.949679e-03
9.835083e-02,3.271701e-01,3.455733e-01,3.455733e-03,1.662806e-01,1.754191e-01,1.754191e-03
1.007496e-01,2.949923e-01,3.149687e-01,3.149687e-03,1.488022e-01,1.598991e-01,1.598991e-03
1.031484e-01,2.759610e-01,2.882304e-01,2.882304e-03,1.377268e-01,1.436326e-01,1.436326e-03
1.055472e-01,2.420050e-01,2.518025e-01,2.518025e-03,1.197161e-01,1.275407e-01,1.275407e-03
1.079460e-01,2.233863e-01,2.347882e-01,2.347882e-03,1.104603e-01,1.152791e-01,1.152791e-03
1.103448e-01,2.024735e-01,2.108033e-01,2.108033e-03,1.002138e-01,1.049312e-01,1.049312e-03
1.127436e-01,1.799045e-01,1.910713e-01,1.910713e-03,8.767659e-02,9.385255e-02,9.385255e-04
1.151424e-01,1.665936e-01,1.731868e-01,1.731868e-03,8.034680e-02,8.297688e-02,8.297688e-04
1.175412e-01,1.485671e-01,1.587684e-01,1.587684e-03,7.197181e-02,7.572770e-02,7.572770e-04
1.199400e-01,1.370357e-01,1.472064e-01,1.472064e-03,6.511652e-02,6.874812e-02,6.874812e-04
1.223388e-01,1.269301e-01,1.306286e-01,1.306286e-03,5.973397e-02,6.368309e-02,6.368309e-04
1.247376e-01,1.143752e-01,1.221061e-01,1.221061e-03,5.396298e-02,5.869050e-02,5.869050e-04
1.271364e-01,1.026877e-01,1.086443e-01,1.086443e-03,4.779947e-02,5.104227e-02,5.104227e-04
1.295352e-01,9.318453e-02,9.868718e-02,9.868718e-04,4.346631e-02,4.626220e-02,4.626220e-04
1.319340e-01,8.509918e-02,8.911705e-02,8.911705e-04,3.932502e-02,4.141370e-02,4.141370e-04
1.343328e-01,7.768892e-02,8.298451e-02,8.298451e-04,3.546991e-02,3.766042e-02,3.766042e-04
1.367316e-01,7.081819e-02,7.608462e-02,7.608462e-04,3.152413e-02,3.441228e-02,3.441228e-04
1.391304e-01,6.470248e-02,6.954538e-02,6.954538e-04,2.889345e-02,3.140317e-02,3.140317e-04
1.415292e-01,6.000556e-02,6.350726e-02,6.350726e-04,2.631491e-02,2.872881e-02,2.872881e-04
1.439280e-01,5.531752e-02,5.934681e-02,5.934681e-04,2.406860e-02,2.574080e-02,2.574080e-04
1.463268e-01,4.963807e-02,5.288282e-02,5.288282e-04,2.112752e-02,2.285764e-02,2.285764e-04
1.487256e-01,4.607088e-02,4.866677e-02,4.866677e-04,1.956861e-02,2.067021e-02,2.067021e-04
1.511244e-01,4.334750e-02,4.637873e-02,4.637873e-04,1.785490e-02,1.938978e-02,1.938978e-04
1.535232e-01,3.873301e-02,4.206368e-02,4.206368e-04,1.604365e-02,1.782779e-02,1.782779e-04
1.559220e-01,3.580669e-02,3.877609e-02,3.877609e-04,1.452079e-02,1.552643e-02,1.552643e-04
1.583209e-01,3.289655e-02,3.506731e-02,3.506731e-04,1.324415e-02,1.451278e-02,1.451278e-04
1.607197e-01,3.034941e-02,3.251420e-02,3.251420e-04,1.229176e-02,1.357827e-02,1.357827e-04
1.631185e-01,2.820150e-02,3.066463e-02,3.066463e-04,1.096237e-02,1.221763e-02,1.221763e-04
1.655173e-01,2.512935e-02,2.684956e-02,2.684956e-04,9.864277e-03,1.086875e-02,1.086875e-04
1.679161e-01,2.347810e-02,2.539025e-02,2.539025e-04,8.939368e-03,9.877991e-03,9.877991e-05
1.703149e-01,2.167676e-02,2.334345e-02,2.334345e-04,8.192322e-03,9.051057e-03,9.051057e-05
1.727137e-01,1.990562e-02,2.170390e-02,2.170390e-04,7.397175e-03,8.196674e-03,8.196674e-05
1.751125e-01,1.859357e-02,2.003047e-02,2.003047e-04,6.735102e-03,7.708294e-03,7.708294e-05
1.775113e-01,1.713081e-02,1.855202e-02,1.855202e-04,6.148346e-03,6.838457e-03,6.838457e-05
1.799101e-01,1.603846e-02,1.756349e-02,1.756349e-04,5.656770e-03,6.428559e-03,6.428559e-05
1.823089e-01,1.481556e-02,1.623560e-02,1.623560e-04,5.103456e-03,5.778568e-03,5.778568e-05
1.847077e-01,1.364726e-02,1.484201e-02,1.484201e-04,4.604427e-03,5.404582e-03,5.404582e-05
1.871065e-01,1.278977e-02,1.401249e-02,1.401249e-04,4.189213e-03,4.790670e-03,4.790670e-05
1.895053e-01,1.156975e-02,1.263131e-02,1.263131e-04,3.872574e-03,4.519814e-03,4.519814e-05
1.919041e-01,1.088562e-02,1.208254e-02,1.208254e-04,3.530964e-03,4.088492e-03,4.088492e-05
1.943029e-01,1.003221e-02,1.114576e-02,1.114576e-04,3.215535e-03,3.764136e-03,3.764136e-05
1.967017e-01,9.312764e-03,1.018446e-02,1.018446e-04,2.923736e-03,3.355285e-03,3.355285e-05
1.991005e-01,8.474075e-03,9.178592e-03,9.178592e-05,2.678053e-03,3.145758e-03,3.145758e-05
2.014993e-01,7.806535e-03,8.587488e-03,8.587488e-05,2.416447e-03,2.855114e-03,2.855114e-05
2.038981e-01,7.342226e-03,8.118412e-03,8.118412e-05,2.241271e-03,2.681878e-03,2.681878e-05
2.062969e-01,6.726597e-03,7.541684e-03,7.541684e-05,2.033257e-03,2.509736e-03,2.509736e-05
2.086957e-01,6.258815e-03,6.984656e-03,6.984656e-05,1.895791e-03,2.311379e-03,2.311379e-05
2.110945e-01,5.820723e-03,6.536229e-03,6.536229e-05,1.698177e-03,2.070070e-03,2.070070e-05
2.134933e-01,5.235704e-03,5.778173e-03,5.778173e-05,1.535182e-03,1.865663e-03,1.865663e-05
2.158921e-01,4.887797e-03,5.436248e-03,5.436248e-05,1.424099e-03,1.760319e-03,1.760319e-05
2.182909e-01,4.510356e-03,4.968556e-03,4.968556e-05,1.291452e-03,1.576403e-03,1.576403e-05
2.206897e-01,4.184431e-03,4.705577e-03,4.705577e-05,1.178256e-03,1.438171e-03,1.438171e-05
2.230885e-01,3.864095e-03,4.405037e-03,4.405037e-05,1.087991e-03,1.367735e-03,1.367735e-05
2.254873e-01,3.525751e-03,3.879356e-03,3.879356e-05,1.008872e-03,1.304030e-03,1.304030e-05
2.278861e-01,3.272117e-03,3.679383e-03,3.679383e-05,9.289427e-04,1.213490e-03,1.213490e-05
2.302849e-01,3.026942e-03,3.352681e-03,3.352681e-05,8.582329e-04,1.134804e-03,1.134804e-05
2.326837e-01,2.782659e-03,3.086610e-03,3.086610e-05,7.741502e-04,1.012981e-03,1.012981e-05
