# n_sightlines = 10000
# X = 7.515343e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 7.515343e-02
# redshift = 2.002028
# n_absorbers = 490000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.893804
# beta_fit_err = 0.027734
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.214740e-11,53396,5.256891e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.687507e-12,39623,2.857250e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.602833e-12,28739,1.535361e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.189920e-12,20823,8.246055e-15,2.000000e-01,5.145323e+13
1.391141e+01,5.252242e-13,14567,4.351707e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.303629e-13,10126,2.289252e-15,2.000000e-01,1.292447e+14
1.431141e+01,9.436356e-14,6574,1.163830e-15,2.000000e-01,2.048390e+14
1.451141e+01,3.922499e-14,4331,5.960308e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.520616e-14,2661,2.947793e-16,2.000000e-01,5.145323e+14
1.491141e+01,5.768921e-15,1600,1.442230e-16,2.000000e-01,8.154787e+14
1.511141e+01,2.038368e-15,896,6.809710e-17,2.000000e-01,1.292447e+15
1.531141e+01,8.784682e-16,612,3.550997e-17,2.000000e-01,2.048390e+15
1.551141e+01,3.396299e-16,375,1.753841e-17,2.000000e-01,3.246479e+15
1.571141e+01,1.468614e-16,257,9.160964e-18,2.000000e-01,5.145323e+15
1.591141e+01,7.535653e-17,209,5.212520e-18,2.000000e-01,8.154787e+15
1.611141e+01,3.230449e-17,142,2.710933e-18,2.000000e-01,1.292447e+16
1.631141e+01,1.794257e-17,125,1.604832e-18,2.000000e-01,2.048390e+16
1.651141e+01,8.966228e-18,99,9.011399e-19,2.000000e-01,3.246479e+16
1.671141e+01,3.714394e-18,65,4.607139e-19,2.000000e-01,5.145323e+16
1.691141e+01,1.586453e-18,44,2.391668e-19,2.000000e-01,8.154787e+16
1.711141e+01,9.327354e-19,41,1.456688e-19,2.000000e-01,1.292447e+17
1.731141e+01,5.023919e-19,35,8.491973e-20,2.000000e-01,2.048390e+17
1.751141e+01,1.811359e-19,20,4.050322e-20,2.000000e-01,3.246479e+17
1.771141e+01,8.571678e-20,15,2.213198e-20,2.000000e-01,5.145323e+17
1.791141e+01,6.129478e-20,17,1.486617e-20,2.000000e-01,8.154787e+17
1.811141e+01,5.687411e-20,25,1.137482e-20,2.000000e-01,1.292447e+18
1.831141e+01,1.148324e-20,8,4.059940e-21,2.000000e-01,2.048390e+18
1.851141e+01,1.086816e-20,12,3.137366e-21,2.000000e-01,3.246479e+18
1.871141e+01,6.857343e-21,12,1.979544e-21,2.000000e-01,5.145323e+18
1.891141e+01,2.523903e-21,7,9.539456e-22,2.000000e-01,8.154787e+18
1.911141e+01,2.957454e-21,13,8.202501e-22,2.000000e-01,1.292447e+19
1.931141e+01,1.291865e-21,9,4.306216e-22,2.000000e-01,2.048390e+19
1.951141e+01,8.151117e-22,9,2.717039e-22,2.000000e-01,3.246479e+19
1.971141e+01,7.428788e-22,13,2.060375e-22,2.000000e-01,5.145323e+19
1.991141e+01,2.523903e-22,7,9.539456e-23,2.000000e-01,8.154787e+19
2.011141e+01,4.549929e-23,2,3.217285e-23,2.000000e-01,1.292447e+20
2.031141e+01,4.306216e-23,3,2.486195e-23,2.000000e-01,2.048390e+20
2.051141e+01,2.717039e-23,3,1.568683e-23,2.000000e-01,3.246479e+20
2.071141e+01,2.285781e-23,4,1.142890e-23,2.000000e-01,5.145323e+20
2.091141e+01,3.605576e-24,1,3.605576e-24,2.000000e-01,8.154787e+20
2.111141e+01,6.824893e-24,3,3.940354e-24,2.000000e-01,1.292447e+21
2.131141e+01,1.435405e-24,1,1.435405e-24,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
