k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,6.698335e+01,1.709017e+02,1.709017e+00,3.718787e+01,1.187274e+02,1.187274e+00
2.253923e-03,5.604826e+01,5.448989e+01,5.448989e-01,3.236960e+01,3.519194e+01,3.519194e-01
4.507846e-03,5.230387e+01,4.858478e+01,4.858478e-01,3.006058e+01,2.870687e+01,2.870687e-01
6.761769e-03,3.681982e+01,3.676459e+01,3.676459e-01,2.169474e+01,2.267311e+01,2.267311e-01
9.015691e-03,3.385802e+01,3.379764e+01,3.379764e-01,1.996346e+01,2.022087e+01,2.022087e-01
1.126961e-02,2.919834e+01,2.911406e+01,2.911406e-01,1.727906e+01,1.725757e+01,1.725757e-01
1.352354e-02,2.452383e+01,2.443635e+01,2.443635e-01,1.468887e+01,1.458287e+01,1.458287e-01
1.577746e-02,2.182367e+01,2.214060e+01,2.214060e-01,1.306235e+01,1.331458e+01,1.331458e-01
1.803138e-02,1.959633e+01,1.952614e+01,1.952614e-01,1.177517e+01,1.202426e+01,1.202426e-01
2.028531e-02,1.664541e+01,1.651047e+01,1.651047e-01,1.011982e+01,1.019013e+01,1.019013e-01
2.253923e-02,1.500163e+01,1.511740e+01,1.511740e-01,9.158560e+00,9.195129e+00,9.195129e-02
2.479315e-02,1.351371e+01,1.359899e+01,1.359899e-01,8.227195e+00,8.462911e+00,8.462911e-02
2.704707e-02,1.170393e+01,1.196443e+01,1.196443e-01,7.089795e+00,7.296467e+00,7.296467e-02
2.930100e-02,1.048261e+01,1.072527e+01,1.072527e-01,6.339424e+00,6.495636e+00,6.495636e-02
3.155492e-02,9.268621e+00,9.420570e+00,9.420570e-02,5.625999e+00,5.751046e+00,5.751046e-02
3.380884e-02,8.641573e+00,8.803876e+00,8.803876e-02,5.238049e+00,5.388720e+00,5.388720e-02
3.606277e-02,7.752853e+00,7.895607e+00,7.895607e-02,4.689163e+00,4.874459e+00,4.874459e-02
3.831669e-02,6.916570e+00,7.282752e+00,7.282752e-02,4.222936e+00,4.467013e+00,4.467013e-02
4.057061e-02,6.404142e+00,6.562861e+00,6.562861e-02,3.895607e+00,4.006416e+00,4.006416e-02
4.282453e-02,5.817184e+00,6.000444e+00,6.000444e-02,3.540365e+00,3.646718e+00,3.646718e-02
4.507846e-02,5.171719e+00,5.422971e+00,5.422971e-02,3.143561e+00,3.276644e+00,3.276644e-02
4.733238e-02,4.634615e+00,4.836095e+00,4.836095e-02,2.791942e+00,2.899131e+00,2.899131e-02
4.958630e-02,4.216201e+00,4.412985e+00,4.412985e-02,2.565408e+00,2.723421e+00,2.723421e-02
5.184023e-02,3.838353e+00,3.970290e+00,3.970290e-02,2.328601e+00,2.437380e+00,2.437380e-02
5.409415e-02,3.363522e+00,3.481290e+00,3.481290e-02,2.062318e+00,2.139139e+00,2.139139e-02
5.634807e-02,3.168237e+00,3.309820e+00,3.309820e-02,1.931429e+00,1.996461e+00,1.996461e-02
5.860199e-02,2.907183e+00,3.098523e+00,3.098523e-02,1.755632e+00,1.866793e+00,1.866793e-02
6.085592e-02,2.605150e+00,2.667896e+00,2.667896e-02,1.587987e+00,1.629694e+00,1.629694e-02
6.310984e-02,2.371174e+00,2.537149e+00,2.537149e-02,1.443026e+00,1.516337e+00,1.516337e-02
6.536376e-02,2.150146e+00,2.274977e+00,2.274977e-02,1.305849e+00,1.369455e+00,1.369455e-02
