# n_pixels = 278760000
# n_pixels_in_grid = 275828641
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 1.051571e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,9.571160e-07,2.040578e-07,22
-2.708333e+00,-2.750000e+00,-2.666667e+00,2.001243e-06,2.950671e-07,46
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.870727e-06,2.852831e-07,43
-2.541667e+00,-2.583333e+00,-2.500000e+00,4.698569e-06,4.521200e-07,108
-2.458333e+00,-2.500000e+00,-2.416667e+00,7.787444e-06,5.820609e-07,179
-2.375000e+00,-2.416667e+00,-2.333333e+00,9.397139e-06,6.393943e-07,216
-2.291667e+00,-2.333333e+00,-2.250000e+00,1.840273e-05,8.947714e-07,423
-2.208333e+00,-2.250000e+00,-2.166667e+00,3.702299e-05,1.269132e-06,851
-2.125000e+00,-2.166667e+00,-2.083333e+00,8.366064e-05,1.907794e-06,1923
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.717588e-04,2.733572e-06,3948
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.529769e-04,4.439243e-06,10412
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.261870e-03,7.409319e-06,29005
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.147476e-03,1.170179e-05,72347
-1.708333e+00,-1.750000e+00,-1.666667e+00,7.771042e-03,1.838699e-05,178623
-1.625000e+00,-1.666667e+00,-1.583333e+00,1.806861e-02,2.803711e-05,415320
-1.541667e+00,-1.583333e+00,-1.500000e+00,3.716020e-02,4.020777e-05,854154
-1.458333e+00,-1.500000e+00,-1.416667e+00,7.020646e-02,5.526618e-05,1613746
-1.375000e+00,-1.416667e+00,-1.333333e+00,1.214595e-01,7.269200e-05,2791833
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.893145e-01,9.075340e-05,4351531
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.748803e-01,1.093560e-04,6318321
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.734700e-01,1.274673e-04,8584478
