k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.142945e+01,8.264526e+01,8.264526e-01
2.843466e-03,8.921420e+00,1.295017e+01,1.295017e-01
5.686932e-03,7.905574e+00,9.723415e+00,9.723415e-02
8.530398e-03,6.428361e+00,7.645282e+00,7.645282e-02
1.137386e-02,5.740490e+00,6.814101e+00,6.814101e-02
1.421733e-02,4.782340e+00,5.563005e+00,5.563005e-02
1.706080e-02,4.199060e+00,4.792858e+00,4.792858e-02
1.990426e-02,3.574087e+00,4.116779e+00,4.116779e-02
2.274773e-02,3.247222e+00,3.561630e+00,3.561630e-02
2.559119e-02,2.731187e+00,3.081108e+00,3.081108e-02
2.843466e-02,2.390679e+00,2.679675e+00,2.679675e-02
3.127813e-02,2.074408e+00,2.322046e+00,2.322046e-02
3.412159e-02,1.790186e+00,1.923356e+00,1.923356e-02
3.696506e-02,1.548174e+00,1.724859e+00,1.724859e-02
3.980852e-02,1.387691e+00,1.523545e+00,1.523545e-02
4.265199e-02,1.228949e+00,1.340989e+00,1.340989e-02
4.549546e-02,1.079470e+00,1.179963e+00,1.179963e-02
4.833892e-02,9.498964e-01,1.028541e+00,1.028541e-02
5.118239e-02,8.444213e-01,9.308890e-01,9.308890e-03
5.402585e-02,7.504113e-01,8.311388e-01,8.311388e-03
5.686932e-02,6.759127e-01,7.564056e-01,7.564056e-03
5.971278e-02,5.801138e-01,6.321610e-01,6.321610e-03
6.255625e-02,5.129354e-01,5.564765e-01,5.564765e-03
6.539972e-02,4.540921e-01,4.902153e-01,4.902153e-03
6.824318e-02,4.092636e-01,4.541553e-01,4.541553e-03
7.108665e-02,3.655683e-01,3.997747e-01,3.997747e-03
7.393011e-02,3.252996e-01,3.525759e-01,3.525759e-03
7.677358e-02,2.873546e-01,3.077034e-01,3.077034e-03
7.961705e-02,2.524931e-01,2.754587e-01,2.754587e-03
8.246051e-02,2.227367e-01,2.412679e-01,2.412679e-03
8.530398e-02,2.007620e-01,2.152227e-01,2.152227e-03
8.814744e-02,1.794521e-01,1.934462e-01,1.934462e-03
9.099091e-02,1.552124e-01,1.704471e-01,1.704471e-03
9.383438e-02,1.400437e-01,1.527255e-01,1.527255e-03
9.667784e-02,1.270133e-01,1.379135e-01,1.379135e-03
9.952131e-02,1.122603e-01,1.197797e-01,1.197797e-03
1.023648e-01,9.941733e-02,1.096836e-01,1.096836e-03
1.052082e-01,8.792326e-02,9.411997e-02,9.411997e-04
1.080517e-01,7.874351e-02,8.480261e-02,8.480261e-04
1.108952e-01,6.872349e-02,7.284801e-02,7.284801e-04
1.137386e-01,6.254302e-02,6.740435e-02,6.740435e-04
1.165821e-01,5.477762e-02,5.920336e-02,5.920336e-04
1.194256e-01,4.895970e-02,5.430137e-02,5.430137e-04
1.222690e-01,4.324572e-02,4.742891e-02,4.742891e-04
1.251125e-01,3.889697e-02,4.174394e-02,4.174394e-04
1.279560e-01,3.398500e-02,3.636171e-02,3.636171e-04
1.307994e-01,3.040171e-02,3.321406e-02,3.321406e-04
1.336429e-01,2.688650e-02,2.909070e-02,2.909070e-04
1.364864e-01,2.362533e-02,2.528903e-02,2.528903e-04
1.393298e-01,2.094040e-02,2.271531e-02,2.271531e-04
1.421733e-01,1.910969e-02,2.100661e-02,2.100661e-04
1.450168e-01,1.649519e-02,1.800631e-02,1.800631e-04
1.478602e-01,1.456831e-02,1.615584e-02,1.615584e-04
1.507037e-01,1.333467e-02,1.447342e-02,1.447342e-04
1.535472e-01,1.165550e-02,1.293128e-02,1.293128e-04
1.563906e-01,1.039887e-02,1.143566e-02,1.143566e-04
1.592341e-01,9.280385e-03,9.994564e-03,9.994564e-05
1.620776e-01,8.188401e-03,9.181171e-03,9.181171e-05
1.649210e-01,7.309625e-03,7.962025e-03,7.962025e-05
1.677645e-01,6.497726e-03,7.241951e-03,7.241951e-05
1.706080e-01,5.782333e-03,6.474402e-03,6.474402e-05
1.734514e-01,5.122298e-03,5.774347e-03,5.774347e-05
1.762949e-01,4.567734e-03,5.179935e-03,5.179935e-05
1.791384e-01,4.033022e-03,4.435520e-03,4.435520e-05
1.819818e-01,3.568135e-03,4.047846e-03,4.047846e-05
1.848253e-01,3.162053e-03,3.603957e-03,3.603957e-05
1.876688e-01,2.881433e-03,3.286493e-03,3.286493e-05
1.905122e-01,2.501520e-03,2.900523e-03,2.900523e-05
1.933557e-01,2.261098e-03,2.570334e-03,2.570334e-05
1.961992e-01,2.026498e-03,2.403644e-03,2.403644e-05
1.990426e-01,1.777801e-03,2.064370e-03,2.064370e-05
2.018861e-01,1.580095e-03,1.809377e-03,1.809377e-05
2.047295e-01,1.410066e-03,1.709889e-03,1.709889e-05
2.075730e-01,1.261938e-03,1.467102e-03,1.467102e-05
2.104165e-01,1.123933e-03,1.367397e-03,1.367397e-05
2.132599e-01,9.852253e-04,1.161773e-03,1.161773e-05
2.161034e-01,8.914328e-04,1.107936e-03,1.107936e-05
2.189469e-01,7.967741e-04,9.883381e-04,9.883381e-06
2.217903e-01,7.161988e-04,8.954828e-04,8.954828e-06
2.246338e-01,6.334817e-04,8.286080e-04,8.286080e-06
2.274773e-01,5.682638e-04,7.393575e-04,7.393575e-06
2.303207e-01,5.134259e-04,7.056301e-04,7.056301e-06
2.331642e-01,4.538203e-04,6.148034e-04,6.148034e-06
2.360077e-01,4.207418e-04,5.773729e-04,5.773729e-06
2.388511e-01,3.684145e-04,5.071532e-04,5.071532e-06
2.416946e-01,3.320664e-04,4.488480e-04,4.488480e-06
2.445381e-01,2.979486e-04,4.295480e-04,4.295480e-06
2.473815e-01,2.642349e-04,3.898678e-04,3.898678e-06
2.502250e-01,2.452733e-04,3.439061e-04,3.439061e-06
2.530685e-01,2.141906e-04,3.150386e-04,3.150386e-06
2.559119e-01,1.974744e-04,2.998997e-04,2.998997e-06
2.587554e-01,1.745466e-04,2.757488e-04,2.757488e-06
2.615989e-01,1.581976e-04,2.648017e-04,2.648017e-06
2.644423e-01,1.390778e-04,2.263373e-04,2.263373e-06
2.672858e-01,1.279732e-04,2.165634e-04,2.165634e-06
2.701293e-01,1.161589e-04,2.081519e-04,2.081519e-06
2.729727e-01,1.029708e-04,1.889250e-04,1.889250e-06
2.758162e-01,9.381295e-05,1.800403e-04,1.800403e-06
2.786597e-01,8.284943e-05,1.673171e-04,1.673171e-06
2.815031e-01,7.678705e-05,1.606079e-04,1.606079e-06
2.843466e-01,6.848215e-05,1.473864e-04,1.473864e-06
2.871901e-01,6.086468e-05,1.352498e-04,1.352498e-06
2.900335e-01,5.500328e-05,1.214573e-04,1.214573e-06
2.928770e-01,5.025344e-05,1.178119e-04,1.178119e-06
2.957205e-01,4.538752e-05,1.085034e-04,1.085034e-06
2.985639e-01,4.134132e-05,1.046642e-04,1.046642e-06
3.014074e-01,3.745474e-05,9.357602e-05,9.357602e-07
3.042509e-01,3.396956e-05,9.581447e-05,9.581447e-07
3.070943e-01,3.144215e-05,9.283958e-05,9.283958e-07
3.099378e-01,2.783294e-05,8.402300e-05,8.402300e-07
3.127813e-01,2.611221e-05,8.335759e-05,8.335759e-07
3.156247e-01,2.363463e-05,7.934638e-05,7.934638e-07
3.184682e-01,2.126668e-05,7.569168e-05,7.569168e-07
3.213117e-01,1.948580e-05,7.118155e-05,7.118155e-07
3.241551e-01,1.745809e-05,6.155189e-05,6.155189e-07
3.269986e-01,1.620892e-05,5.982780e-05,5.982780e-07
3.298420e-01,1.483519e-05,5.779903e-05,5.779903e-07
3.326855e-01,1.331207e-05,5.159998e-05,5.159998e-07
3.355290e-01,1.236404e-05,5.099502e-05,5.099502e-07
3.383724e-01,1.122545e-05,4.599517e-05,4.599517e-07
3.412159e-01,1.028501e-05,4.488114e-05,4.488114e-07
3.440594e-01,9.575700e-06,4.278254e-05,4.278254e-07
3.469028e-01,8.805325e-06,4.061109e-05,4.061109e-07
3.497463e-01,8.264324e-06,4.051216e-05,4.051216e-07
3.525898e-01,7.654886e-06,3.798120e-05,3.798120e-07
3.554332e-01,7.257749e-06,3.828002e-05,3.828002e-07
3.582767e-01,6.778404e-06,3.699980e-05,3.699980e-07
3.611202e-01,6.269515e-06,3.675285e-05,3.675285e-07
3.639636e-01,5.736258e-06,3.383648e-05,3.383648e-07
3.668071e-01,5.492906e-06,3.339286e-05,3.339286e-07
3.696506e-01,4.946428e-06,3.008994e-05,3.008994e-07
3.724940e-01,4.671651e-06,2.911352e-05,2.911352e-07
3.753375e-01,4.218340e-06,2.670111e-05,2.670111e-07
3.781810e-01,3.883642e-06,2.459408e-05,2.459408e-07
3.810244e-01,3.672784e-06,2.440945e-05,2.440945e-07
3.838679e-01,3.426776e-06,2.305969e-05,2.305969e-07
3.867114e-01,3.193628e-06,2.191190e-05,2.191190e-07
3.895548e-01,2.976528e-06,2.110434e-05,2.110434e-07
3.923983e-01,2.776988e-06,2.010253e-05,2.010253e-07
3.952418e-01,2.617184e-06,1.914160e-05,1.914160e-07
3.980852e-01,2.474076e-06,1.888301e-05,1.888301e-07
4.009287e-01,2.320956e-06,1.806593e-05,1.806593e-07
4.037722e-01,2.240429e-06,1.810243e-05,1.810243e-07
4.066156e-01,2.110127e-06,1.732700e-05,1.732700e-07
4.094591e-01,1.995571e-06,1.665033e-05,1.665033e-07
4.123026e-01,1.864039e-06,1.564163e-05,1.564163e-07
4.151460e-01,1.754767e-06,1.481553e-05,1.481553e-07
4.179895e-01,1.658410e-06,1.411748e-05,1.411748e-07
4.208330e-01,1.565670e-06,1.341661e-05,1.341661e-07
4.236764e-01,1.473898e-06,1.276773e-05,1.276773e-07
4.265199e-01,1.408505e-06,1.227584e-05,1.227584e-07
4.293634e-01,1.332113e-06,1.178766e-05,1.178766e-07
4.322068e-01,1.251074e-06,1.124853e-05,1.124853e-07
4.350503e-01,1.205628e-06,1.107632e-05,1.107632e-07
4.378938e-01,1.123907e-06,1.044371e-05,1.044371e-07
4.407372e-01,1.072243e-06,1.009152e-05,1.009152e-07
4.435807e-01,1.015050e-06,9.654903e-06,9.654903e-08
4.464242e-01,9.511630e-07,9.194330e-06,9.194330e-08
4.492676e-01,8.942572e-07,8.807858e-06,8.807858e-08
4.521111e-01,8.517853e-07,8.488291e-06,8.488291e-08
4.549546e-01,8.098870e-07,8.231511e-06,8.231511e-08
4.577980e-01,7.712878e-07,7.948694e-06,7.948694e-08
4.606415e-01,7.431321e-07,7.819941e-06,7.819941e-08
4.634849e-01,7.008645e-07,7.322278e-06,7.322278e-08
4.663284e-01,6.767244e-07,7.098475e-06,7.098475e-08
4.691719e-01,6.424542e-07,6.655290e-06,6.655290e-08
4.720153e-01,6.243411e-07,6.477834e-06,6.477834e-08
4.748588e-01,5.936707e-07,6.148913e-06,6.148913e-08
4.777023e-01,5.741396e-07,5.998218e-06,5.998218e-08
4.805457e-01,5.447716e-07,5.764108e-06,5.764108e-08
4.833892e-01,5.200183e-07,5.572399e-06,5.572399e-08
4.862327e-01,4.966335e-07,5.382441e-06,5.382441e-08
4.890761e-01,4.705779e-07,5.137722e-06,5.137722e-08
4.919196e-01,4.452789e-07,4.901109e-06,4.901109e-08
4.947631e-01,4.191140e-07,4.650008e-06,4.650008e-08
4.976065e-01,3.974524e-07,4.436445e-06,4.436445e-08
5.004500e-01,3.778792e-07,4.275999e-06,4.275999e-08
5.032935e-01,3.625927e-07,4.165807e-06,4.165807e-08
5.061369e-01,3.466406e-07,4.034873e-06,4.034873e-08
5.089804e-01,3.326556e-07,3.962736e-06,3.962736e-08
5.118239e-01,3.182909e-07,3.819898e-06,3.819898e-08
5.146673e-01,3.075398e-07,3.697335e-06,3.697335e-08
5.175108e-01,2.962191e-07,3.522310e-06,3.522310e-08
5.203543e-01,2.862114e-07,3.362639e-06,3.362639e-08
5.231977e-01,2.755963e-07,3.193433e-06,3.193433e-08
5.260412e-01,2.641826e-07,3.051648e-06,3.051648e-08
5.288847e-01,2.525008e-07,2.921418e-06,2.921418e-08
5.317281e-01,2.415875e-07,2.828984e-06,2.828984e-08
5.345716e-01,2.300313e-07,2.738341e-06,2.738341e-08
5.374151e-01,2.184051e-07,2.653695e-06,2.653695e-08
5.402585e-01,2.097047e-07,2.572841e-06,2.572841e-08
5.431020e-01,1.978775e-07,2.460655e-06,2.460655e-08
5.459455e-01,1.896868e-07,2.364941e-06,2.364941e-08
5.487889e-01,1.806963e-07,2.260670e-06,2.260670e-08
5.516324e-01,1.733157e-07,2.184773e-06,2.184773e-08
5.544759e-01,1.668638e-07,2.121556e-06,2.121556e-08
5.573193e-01,1.597723e-07,2.065286e-06,2.065286e-08
5.601628e-01,1.545161e-07,2.022124e-06,2.022124e-08
5.630063e-01,1.482493e-07,1.952833e-06,1.952833e-08
5.658497e-01,1.436347e-07,1.880432e-06,1.880432e-08
5.686932e-01,1.377406e-07,1.786662e-06,1.786662e-08
5.715367e-01,1.330558e-07,1.701530e-06,1.701530e-08
5.743801e-01,1.275832e-07,1.615251e-06,1.615251e-08
5.772236e-01,1.222962e-07,1.548822e-06,1.548822e-08
5.800671e-01,1.172646e-07,1.492024e-06,1.492024e-08
5.829105e-01,1.123725e-07,1.447038e-06,1.447038e-08
5.857540e-01,1.071107e-07,1.403059e-06,1.403059e-08
5.885975e-01,1.025631e-07,1.361228e-06,1.361228e-08
5.914409e-01,9.803636e-08,1.316061e-06,1.316061e-08
5.942844e-01,9.369904e-08,1.273128e-06,1.273128e-08
5.971278e-01,8.993300e-08,1.228176e-06,1.228176e-08
5.999713e-01,8.627042e-08,1.186637e-06,1.186637e-08
6.028148e-01,8.272172e-08,1.144917e-06,1.144917e-08
6.056582e-01,7.932708e-08,1.105564e-06,1.105564e-08
6.085017e-01,7.655298e-08,1.069843e-06,1.069843e-08
6.113452e-01,7.352486e-08,1.033483e-06,1.033483e-08
6.141886e-01,7.093000e-08,1.001092e-06,1.001092e-08
6.170321e-01,6.845365e-08,9.669559e-07,9.669559e-09
6.198756e-01,6.610461e-08,9.328058e-07,9.328058e-09
6.227190e-01,6.372951e-08,8.961659e-07,8.961659e-09
6.255625e-01,6.132461e-08,8.600063e-07,8.600063e-09
6.284060e-01,5.889980e-08,8.220507e-07,8.220507e-09
6.312494e-01,5.632445e-08,7.877336e-07,7.877336e-09
6.340929e-01,5.413472e-08,7.569055e-07,7.569055e-09
6.369364e-01,5.184668e-08,7.310737e-07,7.310737e-09
6.397798e-01,4.952698e-08,7.072223e-07,7.072223e-09
6.426233e-01,4.742434e-08,6.867905e-07,6.867905e-09
6.454668e-01,4.540711e-08,6.652817e-07,6.652817e-09
6.483102e-01,4.345853e-08,6.443850e-07,6.443850e-09
6.511537e-01,4.179443e-08,6.231871e-07,6.231871e-09
6.539972e-01,4.028316e-08,6.029423e-07,6.029423e-09
6.568406e-01,3.888310e-08,5.846455e-07,5.846455e-09
6.596841e-01,3.763820e-08,5.680894e-07,5.680894e-09
6.625276e-01,3.636022e-08,5.523341e-07,5.523341e-09
6.653710e-01,3.515896e-08,5.369304e-07,5.369304e-09
6.682145e-01,3.395879e-08,5.194906e-07,5.194906e-09
6.710580e-01,3.285142e-08,5.009117e-07,5.009117e-09
6.739014e-01,3.155107e-08,4.805437e-07,4.805437e-09
6.767449e-01,3.031895e-08,4.593671e-07,4.593671e-09
6.795884e-01,2.894767e-08,4.384113e-07,4.384113e-09
6.824318e-01,2.757768e-08,4.183500e-07,4.183500e-09
6.852753e-01,2.637613e-08,4.007362e-07,4.007362e-09
6.881188e-01,2.516002e-08,3.851019e-07,3.851019e-09
6.909622e-01,2.408584e-08,3.722704e-07,3.722704e-09
6.938057e-01,2.313129e-08,3.615375e-07,3.615375e-09
6.966492e-01,2.230514e-08,3.527985e-07,3.527985e-09
6.994926e-01,2.153476e-08,3.450814e-07,3.450814e-09
7.023361e-01,2.095365e-08,3.379686e-07,3.379686e-09
7.051796e-01,2.035477e-08,3.304069e-07,3.304069e-09
7.080230e-01,1.977056e-08,3.220074e-07,3.220074e-09
7.108665e-01,1.919734e-08,3.125088e-07,3.125088e-09
7.137100e-01,1.857137e-08,3.021298e-07,3.021298e-09
7.165534e-01,1.790144e-08,2.911735e-07,2.911735e-09
7.193969e-01,1.721542e-08,2.798702e-07,2.798702e-09
7.222404e-01,1.649456e-08,2.684944e-07,2.684944e-09
7.250838e-01,1.570771e-08,2.570450e-07,2.570450e-09
7.279273e-01,1.496360e-08,2.457750e-07,2.457750e-09
7.307707e-01,1.424890e-08,2.348675e-07,2.348675e-09
7.336142e-01,1.360818e-08,2.247441e-07,2.247441e-09
