N_HI,b_param_km_s
9.513029e+13,4.666556e+01
4.741208e+13,7.899476e+01
1.345411e+13,7.899830e+01
1.772170e+13,7.840422e+01
2.325141e+13,7.884231e+01
2.588002e+14,8.000000e+01
2.588002e+14,8.000000e+01
1.137412e+13,7.899635e+01
1.558631e+13,7.899528e+01
1.239913e+13,7.899643e+01
1.071662e+14,5.549418e+01
1.085508e+13,7.897678e+01
1.005529e+13,7.899035e+01
7.984587e+13,6.600444e+01
7.984587e+13,6.600444e+01
3.141596e+13,3.309231e+01
4.783524e+14,8.000000e+01
4.783524e+14,8.000000e+01
6.063571e+13,4.126028e+01
2.127726e+13,7.899410e+01
1.271540e+13,7.899807e+01
5.756872e+13,5.633500e+01
3.643743e+14,8.000000e+01
7.693775e+13,5.129007e+01
3.604035e+13,3.062990e+01
5.229109e+13,5.801664e+01
4.757725e+13,3.777688e+01
2.744990e+13,5.661371e+01
2.790317e+14,8.000000e+01
1.065093e+13,7.899803e+01
1.672350e+14,2.900000e+01
1.261521e+13,7.897966e+01
1.817590e+14,8.000000e+01
3.025250e+14,5.777641e+01
1.055860e+18,8.000000e+01
1.055860e+18,8.000000e+01
7.439898e+13,4.011917e+01
2.956416e+14,5.909770e+01
1.752872e+13,7.898841e+01
1.640563e+13,3.298159e+01
5.684474e+18,8.000000e+01
5.684474e+18,8.000000e+01
1.995304e+14,8.000000e+01
1.995304e+14,8.000000e+01
4.202372e+13,3.393313e+01
1.132637e+14,7.819634e+01
2.382757e+13,2.546486e+01
6.532555e+14,8.000000e+01
6.532555e+14,8.000000e+01
6.532555e+14,8.000000e+01
2.769089e+13,3.081008e+01
2.886776e+13,7.899569e+01
4.200699e+13,3.255178e+01
2.340372e+13,7.897450e+01
4.480959e+13,3.807717e+01
3.065740e+14,6.822661e+01
6.366316e+13,6.366215e+01
2.489266e+13,7.935404e+01
1.846180e+13,7.898742e+01
1.534295e+13,7.899522e+01
4.653297e+13,4.077981e+01
1.146417e+14,2.300000e+01
1.235301e+14,8.000000e+01
1.235301e+14,8.000000e+01
1.719460e+13,7.897859e+01
1.218120e+13,7.908280e+01
1.398377e+14,8.000000e+01
5.357953e+13,4.720609e+01
2.584962e+13,7.897914e+01
9.570214e+12,7.899588e+01
2.336453e+13,2.408351e+01
4.100038e+13,3.501418e+01
2.533793e+13,2.666603e+01
1.678856e+13,1.898789e+01
2.277350e+13,7.898966e+01
3.590332e+13,3.417336e+01
8.974360e+13,4.414310e+01
8.607185e+13,4.366263e+01
4.590842e+13,3.585500e+01
6.354373e+13,4.912796e+01
2.329196e+14,7.375200e+01
4.311979e+13,3.303225e+01
3.117960e+13,2.930861e+01
1.460719e+13,6.110097e+01
6.171128e+13,3.777688e+01
1.825298e+13,7.899084e+01
7.222079e+13,5.020902e+01
1.657668e+13,4.998684e+00
2.384525e+13,7.870894e+01
3.771302e+14,8.000000e+01
2.041850e+13,4.998402e+00
7.301845e+13,4.252151e+01
9.870877e+13,4.450345e+01
1.157867e+15,8.000000e+01
2.568073e+13,2.534474e+01
3.191043e+13,3.026955e+01
8.528668e+13,5.987846e+01
6.974645e+13,7.898386e+01
6.974645e+13,7.898510e+01
1.403852e+13,7.899348e+01
5.655323e+13,3.471389e+01
1.432097e+14,7.128960e+01
1.668493e+13,7.899566e+01
1.847128e+13,7.899455e+01
1.343957e+14,6.131987e+01
1.662503e+13,7.895335e+01
1.275538e+14,8.000000e+01
1.275538e+14,8.000000e+01
5.534362e+14,8.000000e+01
5.534362e+14,8.000000e+01
2.404721e+13,7.893489e+01
3.546238e+14,8.000000e+01
1.200779e+13,7.899532e+01
5.030829e+14,6.450297e+01
7.006867e+13,3.927835e+01
4.465167e+13,4.186087e+01
3.266374e+13,3.465383e+01
3.076058e+13,7.898885e+01
3.860481e+13,7.898833e+01
6.694909e+13,5.819682e+01
1.745163e+14,7.639458e+01
2.797714e+13,7.896552e+01
3.212044e+13,2.726662e+01
2.056148e+14,8.000000e+01
9.116602e+13,4.474368e+01
9.968070e+12,2.898733e+01
2.834346e+13,7.895521e+01
2.620131e+13,2.672609e+01
4.251509e+13,2.816750e+01
3.756919e+13,3.849758e+01
1.315676e+14,4.684573e+01
2.641060e+13,7.898448e+01
5.867304e+13,4.636527e+01
1.268734e+13,7.899656e+01
1.887268e+14,6.216069e+01
1.222060e+13,7.898958e+01
2.649367e+14,5.123001e+01
1.544962e+13,7.899579e+01
8.752901e+13,5.000043e+00
8.752901e+13,7.896643e+01
4.304896e+13,7.899724e+01
4.304896e+13,7.899838e+01
1.825029e+13,4.999883e+00
1.281121e+13,7.895648e+01
3.804899e+13,3.783694e+01
2.667733e+13,2.540480e+01
1.347620e+13,7.899883e+01
1.178866e+14,4.864749e+01
3.529884e+13,3.081008e+01
1.733717e+14,5.183060e+01
1.863577e+13,4.999901e+00
1.737175e+14,8.000000e+01
1.737175e+14,8.000000e+01
4.428287e+13,5.086966e+01
1.209041e+13,7.899782e+01
1.277525e+14,5.789652e+01
1.689467e+13,7.898183e+01
1.349832e+14,8.000000e+01
1.349832e+14,8.000000e+01
1.647242e+14,5.879740e+01
4.083976e+14,8.000000e+01
2.964180e+13,2.726662e+01
1.393260e+13,7.899448e+01
1.232366e+13,7.899838e+01
2.197574e+14,6.792631e+01
2.796754e+13,7.897143e+01
1.117344e+14,7.735552e+01
6.524243e+13,4.474368e+01
1.276930e+13,7.899160e+01
3.840946e+14,8.000000e+01
3.840946e+14,8.000000e+01
1.947378e+13,7.898303e+01
2.863998e+16,8.000000e+01
2.863998e+16,8.000000e+01
1.942148e+13,7.899504e+01
8.801077e+12,7.899867e+01
1.140347e+13,3.098571e+01
3.180765e+13,2.720656e+01
1.582128e+13,7.899430e+01
1.098509e+13,7.899779e+01
4.282722e+13,5.549418e+01
1.774243e+13,7.893365e+01
2.715662e+14,8.000000e+01
2.715662e+14,8.000000e+01
2.872682e+13,3.231155e+01
2.304171e+13,7.899169e+01
7.093301e+13,4.558450e+01
7.199713e+13,6.168022e+01
7.199713e+13,6.168022e+01
1.076564e+14,6.990825e+01
1.076564e+14,6.990825e+01
4.970223e+13,4.252151e+01
3.893792e+14,6.654497e+01
4.071106e+13,3.381301e+01
4.737019e+14,8.000000e+01
1.859679e+13,7.895657e+01
2.916509e+14,8.000000e+01
2.916509e+14,8.000000e+01
8.814797e+12,7.899755e+01
1.714413e+15,8.000000e+01
1.649406e+13,7.898291e+01
3.091820e+13,3.303225e+01
4.934514e+13,2.228175e+01
4.119516e+14,7.885699e+01
2.251790e+13,2.402345e+01
8.781621e+13,4.366263e+01
3.318139e+14,8.000000e+01
3.318139e+14,8.000000e+01
1.018162e+15,8.000000e+01
2.724848e+13,2.306252e+01
1.586004e+13,7.898537e+01
1.795416e+14,7.969781e+01
1.795416e+14,7.969781e+01
1.473230e+13,7.898494e+01
8.835512e+16,8.000000e+01
2.545352e+13,2.828762e+01
6.471609e+13,7.899252e+01
1.077257e+14,5.699564e+01
2.578112e+17,8.000000e+01
1.013571e+13,7.899277e+01
1.496050e+13,7.898658e+01
2.280932e+14,8.000000e+01
2.280932e+14,8.000000e+01
2.722484e+13,7.897445e+01
1.237088e+14,8.000000e+01
3.659676e+13,3.441360e+01
1.792178e+13,7.899230e+01
2.094841e+13,2.300246e+01
2.771460e+14,8.000000e+01
2.771460e+14,8.000000e+01
1.872579e+13,7.898936e+01
1.102038e+14,4.666556e+01
1.073660e+13,7.899826e+01
3.053389e+13,2.780715e+01
1.039181e+13,4.999597e+00
9.751515e+12,7.897984e+01
1.467975e+13,7.899428e+01
9.566090e+12,7.899794e+01
6.528084e+13,3.837747e+01
2.129338e+13,7.898475e+01
1.471516e+13,7.899688e+01
2.982516e+13,3.213137e+01
3.559790e+14,8.000000e+01
3.559790e+14,8.000000e+01
3.559790e+14,8.000000e+01
1.315572e+14,4.186087e+01
4.322914e+13,3.123049e+01
3.342707e+13,2.834768e+01
1.127880e+13,7.896310e+01
5.789032e+13,3.231155e+01
1.533849e+14,6.330180e+01
2.418284e+13,7.899776e+01
1.387752e+18,8.000000e+01
9.328355e+13,7.068901e+01
8.642159e+13,5.477347e+01
1.943682e+14,6.558403e+01
1.280732e+13,7.899544e+01
3.977023e+14,8.000000e+01
3.977023e+14,8.000000e+01
3.977023e+14,8.000000e+01
1.169494e+14,4.768656e+01
4.367207e+13,3.135061e+01
3.085452e+14,8.000000e+01
3.085452e+14,8.000000e+01
3.085452e+14,8.000000e+01
2.048633e+13,7.898036e+01
5.576250e+13,5.753617e+01
5.576250e+13,5.753617e+01
