# n_pixels = 235020000
# n_pixels_in_grid = 234165233
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 8.456387e-04
# frac_tau_overflow = 2.791358e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.116658e-02,2.392156e-05,217902
-2.875000e+00,-2.916667e+00,-2.833333e+00,2.208082e-02,3.363853e-05,430880
-2.791667e+00,-2.833333e+00,-2.750000e+00,4.042597e-02,4.551553e-05,788863
-2.708333e+00,-2.750000e+00,-2.666667e+00,7.102395e-02,6.032979e-05,1385945
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.124683e-01,7.591796e-05,2194681
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.681844e-01,9.283724e-05,3281911
-2.458333e+00,-2.500000e+00,-2.416667e+00,2.315410e-01,1.089290e-04,4518237
-2.375000e+00,-2.416667e+00,-2.333333e+00,3.029392e-01,1.245969e-04,5911486
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.759727e-01,1.388058e-04,7336644
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.446073e-01,1.509446e-04,8675964
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.021003e-01,1.604075e-04,9797870
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.453738e-01,1.671770e-04,10642299
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.742009e-01,1.715384e-04,11204823
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.845696e-01,1.730803e-04,11407157
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.811527e-01,1.725737e-04,11340479
-1.708333e+00,-1.750000e+00,-1.666667e+00,5.649186e-01,1.701462e-04,11023692
-1.625000e+00,-1.666667e+00,-1.583333e+00,5.384099e-01,1.661062e-04,10506407
