k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,1.697286e+01,9.521571e+01,9.521571e-01
2.673387e-03,1.313051e+01,1.801778e+01,1.801778e-01
5.346774e-03,1.171107e+01,1.335197e+01,1.335197e-01
8.020162e-03,9.048571e+00,1.063781e+01,1.063781e-01
1.069355e-02,7.739766e+00,8.692785e+00,8.692785e-02
1.336694e-02,6.430027e+00,7.123204e+00,7.123204e-02
1.604032e-02,5.529162e+00,5.937314e+00,5.937314e-02
1.871371e-02,4.856835e+00,5.354107e+00,5.354107e-02
2.138710e-02,4.184997e+00,4.612774e+00,4.612774e-02
2.406048e-02,3.499460e+00,3.960332e+00,3.960332e-02
2.673387e-02,3.001258e+00,3.311504e+00,3.311504e-02
2.940726e-02,2.575170e+00,2.803333e+00,2.803333e-02
3.208065e-02,2.253584e+00,2.513370e+00,2.513370e-02
3.475403e-02,1.968822e+00,2.134120e+00,2.134120e-02
3.742742e-02,1.735629e+00,1.899612e+00,1.899612e-02
4.010081e-02,1.520674e+00,1.645080e+00,1.645080e-02
4.277419e-02,1.299116e+00,1.441523e+00,1.441523e-02
4.544758e-02,1.210422e+00,1.346698e+00,1.346698e-02
4.812097e-02,1.044204e+00,1.152894e+00,1.152894e-02
5.079436e-02,9.328995e-01,1.011254e+00,1.011254e-02
5.346774e-02,8.272676e-01,8.929123e-01,8.929123e-03
5.614113e-02,7.136705e-01,8.053313e-01,8.053313e-03
5.881452e-02,6.353560e-01,6.870721e-01,6.870721e-03
6.148791e-02,5.665821e-01,6.165648e-01,6.165648e-03
6.416129e-02,5.028783e-01,5.461925e-01,5.461925e-03
6.683468e-02,4.528625e-01,5.076953e-01,5.076953e-03
6.950807e-02,3.925310e-01,4.261106e-01,4.261106e-03
7.218145e-02,3.449738e-01,3.676240e-01,3.676240e-03
7.485484e-02,3.135934e-01,3.395348e-01,3.395348e-03
7.752823e-02,2.732814e-01,3.008013e-01,3.008013e-03
8.020162e-02,2.465580e-01,2.710188e-01,2.710188e-03
8.287500e-02,2.168638e-01,2.331081e-01,2.331081e-03
8.554839e-02,1.969172e-01,2.173601e-01,2.173601e-03
8.822178e-02,1.761087e-01,1.923963e-01,1.923963e-03
9.089516e-02,1.543918e-01,1.724644e-01,1.724644e-03
9.356855e-02,1.367523e-01,1.488933e-01,1.488933e-03
9.624194e-02,1.233437e-01,1.350100e-01,1.350100e-03
9.891533e-02,1.102439e-01,1.202016e-01,1.202016e-03
1.015887e-01,9.979682e-02,1.114553e-01,1.114553e-03
1.042621e-01,8.868854e-02,9.606900e-02,9.606900e-04
1.069355e-01,7.833742e-02,8.593170e-02,8.593170e-04
1.096089e-01,6.859395e-02,7.411105e-02,7.411105e-04
1.122823e-01,6.212095e-02,6.731985e-02,6.731985e-04
1.149556e-01,5.619698e-02,6.164986e-02,6.164986e-04
1.176290e-01,4.935379e-02,5.385342e-02,5.385342e-04
1.203024e-01,4.471894e-02,4.955309e-02,4.955309e-04
1.229758e-01,3.958120e-02,4.367382e-02,4.367382e-04
1.256492e-01,3.522521e-02,3.974758e-02,3.974758e-04
1.283226e-01,3.157964e-02,3.478989e-02,3.478989e-04
1.309960e-01,2.759319e-02,3.028807e-02,3.028807e-04
1.336694e-01,2.490071e-02,2.762928e-02,2.762928e-04
1.363427e-01,2.258144e-02,2.506365e-02,2.506365e-04
1.390161e-01,2.016657e-02,2.198332e-02,2.198332e-04
1.416895e-01,1.791373e-02,2.000367e-02,2.000367e-04
1.443629e-01,1.603028e-02,1.779084e-02,1.779084e-04
1.470363e-01,1.436631e-02,1.597689e-02,1.597689e-04
1.497097e-01,1.290648e-02,1.464497e-02,1.464497e-04
1.523831e-01,1.139118e-02,1.280417e-02,1.280417e-04
1.550565e-01,1.037552e-02,1.163356e-02,1.163356e-04
1.577298e-01,9.155123e-03,1.051061e-02,1.051061e-04
1.604032e-01,8.276504e-03,9.494196e-03,9.494196e-05
1.630766e-01,7.395760e-03,8.476293e-03,8.476293e-05
1.657500e-01,6.570974e-03,7.311325e-03,7.311325e-05
1.684234e-01,5.923638e-03,6.758071e-03,6.758071e-05
1.710968e-01,5.280437e-03,6.086729e-03,6.086729e-05
1.737702e-01,4.785394e-03,5.557872e-03,5.557872e-05
1.764436e-01,4.286434e-03,4.918911e-03,4.918911e-05
1.791169e-01,3.863327e-03,4.528152e-03,4.528152e-05
1.817903e-01,3.456685e-03,3.982763e-03,3.982763e-05
1.844637e-01,3.083605e-03,3.691841e-03,3.691841e-05
