N_HI,b_param_km_s
2.541388e+13,7.896892e+01
6.086939e+13,7.899344e+01
6.111635e+13,3.957857e+01
1.634488e+17,8.000000e+01
3.067878e+14,5.603460e+01
2.230431e+13,7.919994e+01
2.492036e+13,2.822751e+01
4.167025e+13,3.801704e+01
3.088613e+13,7.899268e+01
2.192373e+13,2.312253e+01
7.282141e+13,4.138032e+01
8.079584e+13,4.204097e+01
2.460149e+13,7.899234e+01
1.651092e+14,5.579437e+01
4.055253e+13,2.756686e+01
6.930057e+13,3.171090e+01
1.597555e+13,7.899629e+01
2.258034e+14,6.924748e+01
1.977237e+14,5.387249e+01
2.624272e+13,4.098274e+01
2.434234e+14,8.000000e+01
2.434234e+14,8.000000e+01
2.434234e+14,8.000000e+01
2.301809e+13,2.624557e+01
2.527538e+13,7.523513e+01
9.539206e+13,4.108003e+01
2.522572e+13,7.899184e+01
3.211156e+13,2.960885e+01
3.792455e+13,4.168061e+01
2.467113e+14,8.000000e+01
1.902285e+13,7.899423e+01
1.533079e+13,7.899676e+01
3.401156e+13,2.888815e+01
6.176319e+21,8.000000e+01
6.176319e+21,8.000000e+01
6.176319e+21,8.000000e+01
2.447491e+13,4.999406e+00
1.996671e+13,7.899282e+01
4.479972e+13,4.864740e+01
2.852822e+13,7.899471e+01
4.167920e+13,2.738669e+01
1.795503e+14,8.000000e+01
1.795503e+14,8.000000e+01
1.795503e+14,8.000000e+01
1.376146e+13,7.898500e+01
3.192572e+13,3.441353e+01
3.310972e+13,7.899248e+01
2.056080e+13,7.898681e+01
2.989805e+14,7.885684e+01
5.103870e+13,4.654536e+01
1.995801e+13,7.899366e+01
8.494271e+13,5.753606e+01
3.989427e+13,7.900084e+01
3.989427e+13,4.954828e+01
9.356416e+13,5.393255e+01
1.169832e+13,7.899021e+01
1.504618e+13,7.898672e+01
4.284338e+14,8.000000e+01
2.382592e+13,7.899814e+01
2.446617e+13,2.606540e+01
3.629128e+13,3.074996e+01
6.674561e+13,3.819722e+01
6.101971e+13,6.023870e+01
1.611658e+13,7.880905e+01
3.516630e+13,7.899012e+01
3.918594e+13,7.899733e+01
4.626501e+14,8.000000e+01
7.648594e+13,5.297162e+01
2.342643e+13,7.899084e+01
2.530989e+14,8.000000e+01
1.779936e+14,6.456291e+01
1.788376e+13,6.377663e+01
1.013206e+14,3.945845e+01
2.822033e+13,2.564499e+01
1.369995e+13,7.898600e+01
1.082587e+13,7.899864e+01
2.625917e+14,8.000000e+01
2.312081e+13,7.897513e+01
1.206699e+13,7.899048e+01
3.846656e+13,2.822751e+01
1.021780e+13,7.899841e+01
4.786745e+14,8.000000e+01
4.786745e+14,8.000000e+01
1.053121e+14,4.720600e+01
2.620706e+13,7.898147e+01
1.106562e+14,6.041887e+01
4.190656e+14,8.000000e+01
