k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,6.135485e+00,6.386559e+01,6.386559e-01
2.783676e-03,3.977951e+00,8.153896e+00,8.153896e-02
5.567352e-03,3.493639e+00,5.502240e+00,5.502240e-02
8.351028e-03,2.963150e+00,4.348407e+00,4.348407e-02
1.113470e-02,2.518968e+00,3.623761e+00,3.623761e-02
1.391838e-02,2.235538e+00,3.133785e+00,3.133785e-02
1.670206e-02,1.863314e+00,2.533168e+00,2.533168e-02
1.948573e-02,1.597459e+00,2.179767e+00,2.179767e-02
2.226941e-02,1.356971e+00,1.804727e+00,1.804727e-02
2.505308e-02,1.149984e+00,1.455416e+00,1.455416e-02
2.783676e-02,9.944161e-01,1.261020e+00,1.261020e-02
3.062044e-02,8.649791e-01,1.091283e+00,1.091283e-02
3.340411e-02,7.525006e-01,9.502397e-01,9.502397e-03
3.618779e-02,6.593044e-01,8.237967e-01,8.237967e-03
3.897146e-02,5.598158e-01,6.983941e-01,6.983941e-03
4.175514e-02,4.892499e-01,6.357941e-01,6.357941e-03
4.453882e-02,4.292499e-01,5.314199e-01,5.314199e-03
4.732249e-02,3.681472e-01,4.627849e-01,4.627849e-03
5.010617e-02,3.241050e-01,4.082506e-01,4.082506e-03
5.288985e-02,2.803792e-01,3.431361e-01,3.431361e-03
5.567352e-02,2.418721e-01,3.007569e-01,3.007569e-03
5.845720e-02,2.129619e-01,2.569441e-01,2.569441e-03
6.124087e-02,1.904427e-01,2.311800e-01,2.311800e-03
6.402455e-02,1.680315e-01,2.087367e-01,2.087367e-03
6.680823e-02,1.467899e-01,1.802099e-01,1.802099e-03
6.959190e-02,1.283281e-01,1.547472e-01,1.547472e-03
7.237558e-02,1.139547e-01,1.427859e-01,1.427859e-03
7.515925e-02,1.026892e-01,1.281025e-01,1.281025e-03
7.794293e-02,8.983382e-02,1.098301e-01,1.098301e-03
8.072661e-02,7.784821e-02,9.691196e-02,9.691196e-04
8.351028e-02,6.929953e-02,8.491359e-02,8.491359e-04
8.629396e-02,6.159151e-02,7.405138e-02,7.405138e-04
8.907763e-02,5.348733e-02,6.572512e-02,6.572512e-04
9.186131e-02,4.834556e-02,5.979451e-02,5.979451e-04
9.464499e-02,4.198995e-02,5.080395e-02,5.080395e-04
9.742866e-02,3.719113e-02,4.606246e-02,4.606246e-04
1.002123e-01,3.344846e-02,4.125407e-02,4.125407e-04
1.029960e-01,2.918365e-02,3.500647e-02,3.500647e-04
1.057797e-01,2.594527e-02,3.168439e-02,3.168439e-04
1.085634e-01,2.289162e-02,2.764889e-02,2.764889e-04
1.113470e-01,2.044057e-02,2.481446e-02,2.481446e-04
1.141307e-01,1.821948e-02,2.216173e-02,2.216173e-04
1.169144e-01,1.619618e-02,1.983595e-02,1.983595e-04
1.196981e-01,1.420554e-02,1.746839e-02,1.746839e-04
1.224817e-01,1.255808e-02,1.542307e-02,1.542307e-04
1.252654e-01,1.125123e-02,1.382616e-02,1.382616e-04
1.280491e-01,9.893254e-03,1.224982e-02,1.224982e-04
1.308328e-01,8.889283e-03,1.097199e-02,1.097199e-04
1.336165e-01,7.788934e-03,9.690388e-03,9.690388e-05
1.364001e-01,6.955314e-03,8.651273e-03,8.651273e-05
1.391838e-01,6.156431e-03,7.657273e-03,7.657273e-05
1.419675e-01,5.525628e-03,6.896416e-03,6.896416e-05
1.447512e-01,4.971796e-03,6.499038e-03,6.499038e-05
1.475348e-01,4.333338e-03,5.463803e-03,5.463803e-05
1.503185e-01,3.825124e-03,4.774522e-03,4.774522e-05
1.531022e-01,3.463541e-03,4.431455e-03,4.431455e-05
1.558859e-01,3.080159e-03,4.044897e-03,4.044897e-05
1.586695e-01,2.742954e-03,3.602767e-03,3.602767e-05
1.614532e-01,2.416793e-03,3.203282e-03,3.203282e-05
1.642369e-01,2.136132e-03,2.873817e-03,2.873817e-05
1.670206e-01,1.973980e-03,2.651282e-03,2.651282e-05
1.698042e-01,1.743340e-03,2.396104e-03,2.396104e-05
1.725879e-01,1.551854e-03,2.174474e-03,2.174474e-05
1.753716e-01,1.381075e-03,1.917242e-03,1.917242e-05
1.781553e-01,1.233023e-03,1.752347e-03,1.752347e-05
1.809389e-01,1.097327e-03,1.492920e-03,1.492920e-05
1.837226e-01,9.861202e-04,1.361803e-03,1.361803e-05
1.865063e-01,8.602026e-04,1.197630e-03,1.197630e-05
1.892900e-01,7.741534e-04,1.087748e-03,1.087748e-05
1.920736e-01,7.015716e-04,9.983579e-04,9.983579e-06
1.948573e-01,6.285019e-04,9.017189e-04,9.017189e-06
1.976410e-01,5.596086e-04,8.077428e-04,8.077428e-06
2.004247e-01,5.063348e-04,7.684971e-04,7.684971e-06
2.032084e-01,4.546992e-04,7.277331e-04,7.277331e-06
2.059920e-01,4.100959e-04,6.576557e-04,6.576557e-06
2.087757e-01,3.757289e-04,6.067943e-04,6.067943e-06
2.115594e-01,3.321150e-04,6.072643e-04,6.072643e-06
2.143431e-01,3.000442e-04,5.244191e-04,5.244191e-06
2.171267e-01,2.732344e-04,4.865813e-04,4.865813e-06
2.199104e-01,2.460264e-04,4.294112e-04,4.294112e-06
2.226941e-01,2.235165e-04,3.995636e-04,3.995636e-06
2.254778e-01,2.054335e-04,3.900433e-04,3.900433e-06
2.282614e-01,1.827889e-04,3.495279e-04,3.495279e-06
2.310451e-01,1.638881e-04,3.051293e-04,3.051293e-06
2.338288e-01,1.504232e-04,2.917482e-04,2.917482e-06
2.366125e-01,1.356434e-04,2.697744e-04,2.697744e-06
2.393961e-01,1.223920e-04,2.474609e-04,2.474609e-06
2.421798e-01,1.109637e-04,2.306444e-04,2.306444e-06
2.449635e-01,9.914223e-05,2.121068e-04,2.121068e-06
2.477472e-01,9.109318e-05,2.049093e-04,2.049093e-06
2.505308e-01,8.313871e-05,1.881700e-04,1.881700e-06
2.533145e-01,7.578609e-05,1.901570e-04,1.901570e-06
2.560982e-01,6.857234e-05,1.642898e-04,1.642898e-06
2.588819e-01,6.137132e-05,1.474714e-04,1.474714e-06
2.616655e-01,5.550946e-05,1.381047e-04,1.381047e-06
2.644492e-01,5.174332e-05,1.304615e-04,1.304615e-06
2.672329e-01,4.771648e-05,1.286630e-04,1.286630e-06
2.700166e-01,4.367450e-05,1.227435e-04,1.227435e-06
2.728003e-01,4.035920e-05,1.251365e-04,1.251365e-06
2.755839e-01,3.687089e-05,1.184188e-04,1.184188e-06
2.783676e-01,3.386905e-05,1.141747e-04,1.141747e-06
2.811513e-01,3.151890e-05,1.109575e-04,1.109575e-06
2.839350e-01,2.854619e-05,1.027674e-04,1.027674e-06
2.867186e-01,2.607245e-05,9.830134e-05,9.830134e-07
2.895023e-01,2.394838e-05,8.895889e-05,8.895889e-07
2.922860e-01,2.155411e-05,8.224764e-05,8.224764e-07
2.950697e-01,2.014075e-05,7.897896e-05,7.897896e-07
2.978533e-01,1.827934e-05,7.119900e-05,7.119900e-07
3.006370e-01,1.674677e-05,6.504451e-05,6.504451e-07
3.034207e-01,1.540932e-05,6.000477e-05,6.000477e-07
3.062044e-01,1.373024e-05,5.115474e-05,5.115474e-07
3.089880e-01,1.283162e-05,4.732182e-05,4.732182e-07
3.117717e-01,1.216076e-05,5.170538e-05,5.170538e-07
3.145554e-01,1.137264e-05,4.912668e-05,4.912668e-07
3.173391e-01,1.054655e-05,4.826910e-05,4.826910e-07
3.201227e-01,9.582112e-06,4.595464e-05,4.595464e-07
