# T0 = 14670.12212627379 K
# gamma = 1.04207274381619
# gamma_err = 0.038371154045982944
# T0_err = 3208.804496165169 K
# n_bins_fit = 28
# n_pixels = 162283643
log_density,log_temperature
-2.862021e-01,3.831873e+00
-3.694819e-02,3.911311e+00
-3.570563e-02,3.920128e+00
-1.943517e-01,3.855802e+00
-3.883750e-02,3.904625e+00
-1.037474e-01,3.882333e+00
4.674070e-01,4.139769e+00
-1.378326e-01,3.863894e+00
2.471690e-01,4.021880e+00
2.858835e-03,3.927646e+00
1.507950e-02,3.922571e+00
3.655109e-01,4.065140e+00
-5.050677e-02,3.913652e+00
-1.312587e-01,3.868615e+00
1.651965e-01,3.991339e+00
-1.955387e-01,3.850629e+00
1.012465e-02,3.924008e+00
-5.422655e-01,3.737233e+00
8.931483e-01,4.485013e+00
-6.668061e-02,3.908758e+00
1.746297e-01,3.984719e+00
1.078573e-01,3.962604e+00
-3.098100e-01,3.817170e+00
3.044762e-01,4.040395e+00
-1.411187e-01,3.870142e+00
-3.628564e-01,3.797124e+00
-2.140851e-01,3.838947e+00
1.952361e-01,3.990443e+00
5.057464e-01,4.903835e+00
-5.785711e-02,3.892623e+00
6.967877e-01,4.234579e+00
-3.592751e-01,3.790694e+00
-2.220943e-01,3.852813e+00
-1.011404e-01,3.878859e+00
-2.087994e-01,3.850362e+00
8.284976e-02,3.956784e+00
1.007987e-01,3.954245e+00
1.194462e-01,3.967329e+00
-1.675825e-01,3.860962e+00
-1.278754e-02,3.930356e+00
-6.051417e-01,3.732363e+00
-2.644909e-02,3.929519e+00
2.267586e-02,3.941947e+00
-3.836917e-01,3.792793e+00
1.813284e-01,4.100277e+00
-1.221332e-01,3.880907e+00
-4.580895e-03,3.920263e+00
3.100522e-01,4.040266e+00
3.541130e-01,4.065306e+00
8.025252e-01,4.286893e+00
-8.776032e-02,3.912191e+00
-1.146735e-02,3.923147e+00
2.091341e-01,4.125509e+00
4.537611e-01,4.136257e+00
1.694914e-01,3.987405e+00
7.731281e-02,3.978847e+00
-1.660084e-01,3.855989e+00
-2.357807e-01,3.835504e+00
8.059263e-01,5.116574e+00
1.940728e-01,4.061227e+00
-1.065476e-01,3.880471e+00
1.794066e-01,5.040123e+00
-2.149413e-01,3.835660e+00
1.213312e-01,3.969709e+00
-3.343406e-01,3.802023e+00
1.414524e-01,4.858557e+00
-2.461606e-01,3.829570e+00
-1.676995e-02,3.919241e+00
3.094084e-01,4.039338e+00
5.883662e-02,3.938069e+00
-2.640889e-01,3.825777e+00
-2.148995e-01,3.850002e+00
7.875739e-01,4.287860e+00
-1.724092e-01,3.859526e+00
-1.802957e-01,3.859704e+00
-2.351480e-01,3.828014e+00
4.375527e-02,3.928586e+00
-1.909465e-01,3.861535e+00
3.775147e-02,4.146152e+00
-1.479906e-01,3.876021e+00
-4.592079e-01,3.770701e+00
-8.807721e-02,3.884958e+00
2.717529e-01,4.025527e+00
1.168754e-01,3.965487e+00
-7.645624e-02,3.907277e+00
8.725624e-03,3.925271e+00
-4.035537e-02,3.916499e+00
-1.012434e-01,3.930376e+00
-1.102561e-01,3.892994e+00
6.712650e-01,4.229840e+00
-6.171999e-03,3.919139e+00
-8.160706e-03,3.922254e+00
-2.776082e-01,3.827363e+00
-4.553782e-01,3.767381e+00
1.143086e+00,4.434997e+00
3.601602e-01,4.083108e+00
-1.648104e-01,3.857712e+00
6.886889e-02,4.017538e+00
7.878516e-02,4.033078e+00
-5.399369e-01,3.732903e+00
7.328313e-01,4.469995e+00
3.704117e-01,4.056205e+00
7.307165e-01,4.299025e+00
-1.009906e-01,3.897212e+00
-1.820401e-01,3.871776e+00
-4.526615e-01,3.775959e+00
-1.562961e-02,3.929581e+00
-1.921859e-01,3.857576e+00
-3.639714e-01,3.804100e+00
2.906620e-01,4.043639e+00
-3.379815e-01,3.805377e+00
7.976062e-01,4.358735e+00
-4.145793e-01,3.782617e+00
1.138124e-01,3.962958e+00
-2.360525e-01,3.842352e+00
4.725297e-02,3.939390e+00
1.199356e-01,3.964145e+00
7.664621e-02,3.952169e+00
-4.682659e-01,3.768227e+00
-4.023741e-02,3.907660e+00
4.182203e-01,4.112182e+00
2.589225e-01,4.027802e+00
-3.524399e-02,3.908452e+00
-3.417153e-02,3.902853e+00
-9.065976e-02,3.905297e+00
-4.618386e-01,4.266699e+00
1.627112e-01,3.981243e+00
4.080035e-01,4.133217e+00
-6.862511e-02,3.888604e+00
-5.043440e-01,3.758800e+00
5.604135e-01,4.217323e+00
-3.053750e-01,3.820485e+00
-3.291028e-01,4.161809e+00
9.026849e-02,3.950275e+00
-5.789314e-02,3.908217e+00
1.461223e-01,3.980235e+00
-1.785406e-01,3.868365e+00
6.528523e-02,3.947214e+00
2.091119e-01,4.005102e+00
7.744502e-01,4.296686e+00
4.361280e-01,4.110446e+00
-2.328595e-01,3.842175e+00
1.439043e-01,4.912905e+00
-6.375816e-02,3.887385e+00
7.087489e-01,4.737355e+00
-2.583290e-01,3.830771e+00
-2.709837e-01,3.825828e+00
1.915304e-01,3.997897e+00
3.043434e-01,4.047634e+00
6.134055e-01,4.181387e+00
4.734109e-02,3.934494e+00
1.219022e-01,3.971515e+00
-3.253110e-02,3.924152e+00
1.344963e-01,3.970505e+00
1.499123e+00,4.707243e+00
1.542111e-01,4.006963e+00
-1.930617e-01,3.850895e+00
2.684389e-01,4.033392e+00
-2.073139e-01,3.844469e+00
6.921332e-02,3.945751e+00
-2.609669e-01,3.843197e+00
-4.896060e-01,3.751161e+00
-2.284875e-02,3.920721e+00
1.766107e-01,4.016328e+00
-4.455456e-02,3.897262e+00
2.196133e-01,4.008866e+00
2.351510e-01,4.018666e+00
-2.390182e-01,3.838492e+00
-9.235646e-02,4.128186e+00
8.979220e-02,3.955418e+00
-2.268739e-01,3.892726e+00
7.410457e-02,3.956071e+00
2.172014e-02,3.985202e+00
1.234421e-01,3.983807e+00
3.035239e-01,4.041333e+00
3.460948e-01,4.071406e+00
-3.061971e-01,3.821758e+00
1.034494e-04,3.917850e+00
-1.514381e-01,3.870752e+00
7.780377e-01,4.294346e+00
2.111272e-01,3.991345e+00
-1.371283e-01,3.884045e+00
1.872966e-01,3.993123e+00
-1.246275e-01,3.873350e+00
4.243080e-01,4.267214e+00
5.099879e-01,4.165974e+00
8.149295e-02,3.945713e+00
-2.178789e-02,3.908066e+00
