k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,9.060036e+01,1.966398e+02,1.966398e+00,5.084751e+01,1.296273e+02,1.296273e+00
1.858804e-03,8.742042e+01,8.578914e+01,8.578914e-01,5.208319e+01,5.365083e+01,5.365083e-01
3.717607e-03,8.151672e+01,8.057889e+01,8.057889e-01,4.789419e+01,4.695432e+01,4.695432e-01
5.576411e-03,6.622067e+01,6.535042e+01,6.535042e-01,3.889356e+01,3.836995e+01,3.836995e-01
7.435215e-03,5.814342e+01,5.616016e+01,5.616016e-01,3.436193e+01,3.314761e+01,3.314761e-01
9.294018e-03,5.093094e+01,4.918369e+01,4.918369e-01,3.025018e+01,2.948589e+01,2.948589e-01
1.115282e-02,4.668529e+01,4.608154e+01,4.608154e-01,2.807410e+01,2.797805e+01,2.797805e-01
1.301163e-02,4.096737e+01,4.022641e+01,4.022641e-01,2.464887e+01,2.412522e+01,2.412522e-01
1.487043e-02,3.782967e+01,3.821308e+01,3.821308e-01,2.317925e+01,2.324091e+01,2.324091e-01
1.672923e-02,3.271514e+01,3.197689e+01,3.197689e-01,1.988524e+01,1.957168e+01,1.957168e-01
1.858804e-02,2.957529e+01,2.990157e+01,2.990157e-01,1.814045e+01,1.815824e+01,1.815824e-01
2.044684e-02,2.696200e+01,2.663692e+01,2.663692e-01,1.665198e+01,1.657976e+01,1.657976e-01
2.230564e-02,2.366019e+01,2.371788e+01,2.371788e-01,1.467058e+01,1.468733e+01,1.468733e-01
2.416445e-02,2.195250e+01,2.186048e+01,2.186048e-01,1.370549e+01,1.361430e+01,1.361430e-01
2.602325e-02,1.995159e+01,1.969706e+01,1.969706e-01,1.248775e+01,1.219971e+01,1.219971e-01
2.788205e-02,1.867685e+01,1.885495e+01,1.885495e-01,1.168944e+01,1.174975e+01,1.174975e-01
2.974086e-02,1.667926e+01,1.713180e+01,1.713180e-01,1.053991e+01,1.077118e+01,1.077118e-01
3.159966e-02,1.507160e+01,1.533191e+01,1.533191e-01,9.565034e+00,9.655691e+00,9.655691e-02
