# n_pixels = 225710000
# n_pixels_in_grid = 201751976
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 4.917815e-07
# frac_tau_underflow = 1.051275e-01
# frac_tau_overflow = 1.017177e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,4.403713e-01,1.618420e-04,7403815
-2.875000e+00,-2.916667e+00,-2.833333e+00,5.072207e-01,1.736922e-04,8527732
-2.791667e+00,-2.833333e+00,-2.750000e+00,5.624318e-01,1.829012e-04,9455977
-2.708333e+00,-2.750000e+00,-2.666667e+00,5.989683e-01,1.887486e-04,10070254
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.172709e-01,1.916106e-04,10377968
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.246413e-01,1.927512e-04,10501885
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.147076e-01,1.912124e-04,10334872
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.980628e-01,1.886058e-04,10055029
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.732855e-01,1.846576e-04,9638457
-2.208333e+00,-2.250000e+00,-2.166667e+00,5.450935e-01,1.800600e-04,9164475
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.134987e-01,1.747638e-04,8633281
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.781409e-01,1.686396e-04,8038823
-1.958333e+00,-2.000000e+00,-1.916667e+00,4.423370e-01,1.622028e-04,7436863
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.092584e-01,1.560201e-04,6880725
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.774875e-01,1.498418e-04,6346571
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.497839e-01,1.442386e-04,5880799
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.209414e-01,1.381639e-04,5395880
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.965794e-01,1.328166e-04,4986290
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.744157e-01,1.277574e-04,4613659
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.520641e-01,1.224439e-04,4237870
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.354301e-01,1.183349e-04,3958208
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.204545e-01,1.145094e-04,3706427
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.056441e-01,1.105961e-04,3457425
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.917791e-01,1.068027e-04,3224317
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.796602e-01,1.033731e-04,3020566
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.674412e-01,9.979595e-05,2815133
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.564695e-01,9.647097e-05,2630670
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.453169e-01,9.296934e-05,2443164
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.335838e-01,8.913713e-05,2245900
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.213269e-01,8.494940e-05,2039829
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.112899e-01,8.135973e-05,1871079
-3.750000e-01,-4.166667e-01,-3.333333e-01,1.005377e-01,7.732966e-05,1690306
-2.916667e-01,-3.333333e-01,-2.500000e-01,9.176820e-02,7.388016e-05,1542868
-2.083333e-01,-2.500000e-01,-1.666667e-01,8.096087e-02,6.939358e-05,1361168
-1.250000e-01,-1.666667e-01,-8.333333e-02,7.125212e-02,6.509994e-05,1197938
-4.166667e-02,-8.333333e-02,0.000000e+00,6.314650e-02,6.128531e-05,1061661
4.166667e-02,0.000000e+00,8.333333e-02,5.484265e-02,5.711378e-05,922051
1.250000e-01,8.333333e-02,1.666667e-01,4.629141e-02,5.247252e-05,778282
2.083333e-01,1.666667e-01,2.500000e-01,4.026643e-02,4.893880e-05,676986
2.916667e-01,2.500000e-01,3.333333e-01,3.424508e-02,4.513161e-05,575751
3.750000e-01,3.333333e-01,4.166667e-01,2.906892e-02,4.158112e-05,488726
4.583333e-01,4.166667e-01,5.000000e-01,2.424755e-02,3.797657e-05,407666
5.416667e-01,5.000000e-01,5.833333e-01,1.952695e-02,3.407995e-05,328300
6.250000e-01,5.833333e-01,6.666667e-01,1.612445e-02,3.096879e-05,271095
7.083333e-01,6.666667e-01,7.500000e-01,1.247922e-02,2.724429e-05,209809
7.916667e-01,7.500000e-01,8.333333e-01,1.001525e-02,2.440690e-05,168383
8.750000e-01,8.333333e-01,9.166667e-01,7.831299e-03,2.158234e-05,131665
9.583333e-01,9.166667e-01,1.000000e+00,6.035569e-03,1.894702e-05,101474
1.041667e+00,1.000000e+00,1.083333e+00,4.791685e-03,1.688208e-05,80561
1.125000e+00,1.083333e+00,1.166667e+00,3.886178e-03,1.520348e-05,65337
1.208333e+00,1.166667e+00,1.250000e+00,3.151196e-03,1.369050e-05,52980
1.291667e+00,1.250000e+00,1.333333e+00,2.675364e-03,1.261459e-05,44980
1.375000e+00,1.333333e+00,1.416667e+00,2.359888e-03,1.184752e-05,39676
1.458333e+00,1.416667e+00,1.500000e+00,2.026211e-03,1.097802e-05,34066
1.541667e+00,1.500000e+00,1.583333e+00,1.708474e-03,1.008059e-05,28724
1.625000e+00,1.583333e+00,1.666667e+00,1.522424e-03,9.515892e-06,25596
1.708333e+00,1.666667e+00,1.750000e+00,1.291407e-03,8.764222e-06,21712
1.791667e+00,1.750000e+00,1.833333e+00,1.155379e-03,8.289798e-06,19425
1.875000e+00,1.833333e+00,1.916667e+00,9.521394e-04,7.525442e-06,16008
1.958333e+00,1.916667e+00,2.000000e+00,8.826085e-04,7.245457e-06,14839
