# n_pixels = 230450000
# n_pixels_in_grid = 228486126
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 8.521909e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,0.000000e+00,0.000000e+00,0
-2.125000e+00,-2.166667e+00,-2.083333e+00,0.000000e+00,0.000000e+00,0
-2.041667e+00,-2.083333e+00,-2.000000e+00,0.000000e+00,0.000000e+00,0
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.251960e-07,1.660816e-07,10
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.936842e-06,5.091964e-07,94
-1.791667e+00,-1.833333e+00,-1.750000e+00,1.754155e-05,9.598307e-07,334
-1.708333e+00,-1.750000e+00,-1.666667e+00,7.326484e-05,1.961591e-06,1395
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.715789e-04,3.776667e-06,5171
-1.541667e+00,-1.583333e+00,-1.500000e+00,1.122134e-03,7.676849e-06,21366
-1.458333e+00,-1.500000e+00,-1.416667e+00,3.282738e-03,1.313043e-05,62505
-1.375000e+00,-1.416667e+00,-1.333333e+00,8.546462e-03,2.118624e-05,162729
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.164117e-02,3.371329e-05,412059
-1.208333e+00,-1.250000e+00,-1.166667e+00,4.820233e-02,5.031468e-05,917797
-1.125000e+00,-1.166667e+00,-1.083333e+00,9.361099e-02,7.011713e-05,1782401
