# n_pixels = 308910000
# n_pixels_in_grid = 301024940
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 2.552543e-02
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,0.000000e+00,0.000000e+00,0
-2.625000e+00,-2.666667e+00,-2.583333e+00,0.000000e+00,0.000000e+00,0
-2.541667e+00,-2.583333e+00,-2.500000e+00,0.000000e+00,0.000000e+00,0
-2.458333e+00,-2.500000e+00,-2.416667e+00,0.000000e+00,0.000000e+00,0
-2.375000e+00,-2.416667e+00,-2.333333e+00,0.000000e+00,0.000000e+00,0
-2.291667e+00,-2.333333e+00,-2.250000e+00,0.000000e+00,0.000000e+00,0
-2.208333e+00,-2.250000e+00,-2.166667e+00,0.000000e+00,0.000000e+00,0
-2.125000e+00,-2.166667e+00,-2.083333e+00,0.000000e+00,0.000000e+00,0
-2.041667e+00,-2.083333e+00,-2.000000e+00,0.000000e+00,0.000000e+00,0
-1.958333e+00,-2.000000e+00,-1.916667e+00,0.000000e+00,0.000000e+00,0
-1.875000e+00,-1.916667e+00,-1.833333e+00,7.175485e-07,1.691278e-07,18
-1.791667e+00,-1.833333e+00,-1.750000e+00,2.591147e-06,3.213923e-07,65
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.554688e-06,2.489494e-07,39
-1.625000e+00,-1.666667e+00,-1.583333e+00,4.664065e-06,4.311930e-07,117
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.461342e-06,4.665939e-07,137
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.005149e-05,8.940520e-07,503
-1.375000e+00,-1.416667e+00,-1.333333e+00,5.309859e-05,1.454892e-06,1332
-1.291667e+00,-1.333333e+00,-1.250000e+00,1.198306e-04,2.185613e-06,3006
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.134491e-04,3.534866e-06,7863
-1.125000e+00,-1.166667e+00,-1.083333e+00,7.731984e-04,5.551813e-06,19396
