# n_pixels = 319860000
# n_pixels_in_grid = 316952282
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 1.628838e-06
# frac_tau_overflow = 9.088967e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.912863e-06,5.473442e-07,209
-2.875000e+00,-2.916667e+00,-2.833333e+00,9.919474e-06,6.128272e-07,262
-2.791667e+00,-2.833333e+00,-2.750000e+00,1.643150e-05,7.887370e-07,434
-2.708333e+00,-2.750000e+00,-2.666667e+00,3.274941e-05,1.113513e-06,865
-2.625000e+00,-2.666667e+00,-2.583333e+00,4.467549e-05,1.300554e-06,1180
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.288644e-05,1.543022e-06,1661
-2.458333e+00,-2.500000e+00,-2.416667e+00,8.325543e-05,1.775415e-06,2199
-2.375000e+00,-2.416667e+00,-2.333333e+00,1.342536e-04,2.254534e-06,3546
-2.291667e+00,-2.333333e+00,-2.250000e+00,2.063402e-04,2.795024e-06,5450
-2.208333e+00,-2.250000e+00,-2.166667e+00,3.418433e-04,3.597553e-06,9029
-2.125000e+00,-2.166667e+00,-2.083333e+00,6.217466e-04,4.851772e-06,16422
-2.041667e+00,-2.083333e+00,-2.000000e+00,1.181175e-03,6.687299e-06,31198
-1.958333e+00,-2.000000e+00,-1.916667e+00,2.163165e-03,9.049790e-06,57135
-1.875000e+00,-1.916667e+00,-1.833333e+00,4.227286e-03,1.265099e-05,111654
-1.791667e+00,-1.833333e+00,-1.750000e+00,8.423262e-03,1.785804e-05,222481
-1.708333e+00,-1.750000e+00,-1.666667e+00,1.645645e-02,2.496098e-05,434659
-1.625000e+00,-1.666667e+00,-1.583333e+00,3.256211e-02,3.511155e-05,860053
-1.541667e+00,-1.583333e+00,-1.500000e+00,6.058470e-02,4.789335e-05,1600205
-1.458333e+00,-1.500000e+00,-1.416667e+00,1.048596e-01,6.300831e-05,2769625
-1.375000e+00,-1.416667e+00,-1.333333e+00,1.664867e-01,7.939322e-05,4397361
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.465879e-01,9.662280e-05,6513051
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.404064e-01,1.135253e-04,8991048
-1.125000e+00,-1.166667e+00,-1.083333e+00,4.359192e-01,1.284685e-04,11513799
-1.041667e+00,-1.083333e+00,-1.000000e+00,5.274836e-01,1.413182e-04,13932260
-9.583333e-01,-1.000000e+00,-9.166667e-01,5.998604e-01,1.507019e-04,15843927
-8.750000e-01,-9.166667e-01,-8.333333e-01,6.519529e-01,1.571093e-04,17219830
-7.916667e-01,-8.333333e-01,-7.500000e-01,6.803496e-01,1.604944e-04,17969864
