# n_pixels = 225710000
# n_pixels_in_grid = 156174480
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 4.044570e-05
# frac_tau_underflow = 3.072032e-01
# frac_tau_overflow = 8.309778e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.328157e-01,2.372919e-04,9537259
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.276163e-01,2.364486e-04,9469591
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.124435e-01,2.339703e-04,9272125
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.879028e-01,2.299054e-04,8952739
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.593877e-01,2.250899e-04,8581628
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.258009e-01,2.192824e-04,8144511
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.850104e-01,2.120154e-04,7613641
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.426840e-01,2.042016e-04,7062782
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.071532e-01,1.974037e-04,6600366
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.690761e-01,1.898485e-04,6104810
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.349948e-01,1.828216e-04,5661257
-2.041667e+00,-2.083333e+00,-2.000000e+00,4.066661e-01,1.767684e-04,5292572
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.789682e-01,1.706424e-04,4932097
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.528341e-01,1.646535e-04,4591973
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.315552e-01,1.596112e-04,4315038
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.130997e-01,1.551054e-04,4074849
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.939803e-01,1.502951e-04,3826018
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.775808e-01,1.460428e-04,3612586
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.625942e-01,1.420457e-04,3417543
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.490591e-01,1.383365e-04,3241389
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.360029e-01,1.346617e-04,3071469
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.206149e-01,1.301976e-04,2871202
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.054517e-01,1.256436e-04,2673860
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.906195e-01,1.210234e-04,2480825
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.751585e-01,1.160115e-04,2279607
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.604532e-01,1.110350e-04,2088224
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.482744e-01,1.067379e-04,1929723
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.357743e-01,1.021397e-04,1767040
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.220314e-01,9.683257e-05,1588183
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.125433e-01,9.299195e-05,1464699
