k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,6.215047e+00,7.258223e+01,7.258223e-01
2.783676e-03,2.819467e+00,7.242587e+00,7.242587e-02
5.567352e-03,2.333660e+00,4.443675e+00,4.443675e-02
8.351028e-03,1.943472e+00,3.555680e+00,3.555680e-02
1.113470e-02,1.674935e+00,2.842558e+00,2.842558e-02
1.391838e-02,1.383707e+00,2.272012e+00,2.272012e-02
1.670206e-02,1.227963e+00,2.040168e+00,2.040168e-02
1.948573e-02,1.045491e+00,1.670108e+00,1.670108e-02
2.226941e-02,9.080437e-01,1.461584e+00,1.461584e-02
2.505308e-02,7.854836e-01,1.182007e+00,1.182007e-02
2.783676e-02,6.702732e-01,9.820101e-01,9.820101e-03
3.062044e-02,5.638390e-01,8.209243e-01,8.209243e-03
3.340411e-02,4.998808e-01,7.088516e-01,7.088516e-03
3.618779e-02,4.289835e-01,6.015017e-01,6.015017e-03
3.897146e-02,3.698628e-01,5.130385e-01,5.130385e-03
4.175514e-02,3.209004e-01,4.472713e-01,4.472713e-03
4.453882e-02,2.813417e-01,3.959661e-01,3.959661e-03
4.732249e-02,2.479286e-01,3.547304e-01,3.547304e-03
5.010617e-02,2.208925e-01,3.079649e-01,3.079649e-03
5.288985e-02,1.933669e-01,2.650359e-01,2.650359e-03
5.567352e-02,1.698329e-01,2.329861e-01,2.329861e-03
5.845720e-02,1.486761e-01,2.065504e-01,2.065504e-03
6.124087e-02,1.301875e-01,1.769598e-01,1.769598e-03
6.402455e-02,1.163751e-01,1.610146e-01,1.610146e-03
6.680823e-02,1.025703e-01,1.382105e-01,1.382105e-03
6.959190e-02,9.155313e-02,1.233310e-01,1.233310e-03
7.237558e-02,8.302392e-02,1.135492e-01,1.135492e-03
7.515925e-02,7.294556e-02,9.932629e-02,9.932629e-04
7.794293e-02,6.447845e-02,8.740785e-02,8.740785e-04
8.072661e-02,5.677583e-02,7.521167e-02,7.521167e-04
8.351028e-02,5.128991e-02,6.993670e-02,6.993670e-04
8.629396e-02,4.503217e-02,6.115551e-02,6.115551e-04
8.907763e-02,3.910976e-02,5.122467e-02,5.122467e-04
9.186131e-02,3.560849e-02,4.756053e-02,4.756053e-04
9.464499e-02,3.158865e-02,4.299076e-02,4.299076e-04
9.742866e-02,2.828050e-02,3.788471e-02,3.788471e-04
1.002123e-01,2.492854e-02,3.341529e-02,3.341529e-04
1.029960e-01,2.252123e-02,3.049561e-02,3.049561e-04
1.057797e-01,1.974809e-02,2.646408e-02,2.646408e-04
1.085634e-01,1.798049e-02,2.468035e-02,2.468035e-04
1.113470e-01,1.583643e-02,2.175247e-02,2.175247e-04
