# n_pixels = 225710000
# n_pixels_in_grid = 157203826
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 3.027325e-01
# frac_tau_overflow = 7.816446e-04
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,7.388043e-01,2.374782e-04,9678572
-2.875000e+00,-2.916667e+00,-2.833333e+00,7.298172e-01,2.360294e-04,9560838
-2.791667e+00,-2.833333e+00,-2.750000e+00,7.128776e-01,2.332741e-04,9338924
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.854268e-01,2.287387e-04,8979309
-2.625000e+00,-2.666667e+00,-2.583333e+00,6.520888e-01,2.231066e-04,8542571
-2.541667e+00,-2.583333e+00,-2.500000e+00,6.156552e-01,2.167843e-04,8065280
-2.458333e+00,-2.500000e+00,-2.416667e+00,5.758239e-01,2.096544e-04,7543477
-2.375000e+00,-2.416667e+00,-2.333333e+00,5.325997e-01,2.016320e-04,6977226
-2.291667e+00,-2.333333e+00,-2.250000e+00,4.964592e-01,1.946708e-04,6503774
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.581590e-01,1.870110e-04,6002029
-2.125000e+00,-2.166667e+00,-2.083333e+00,4.248103e-01,1.800763e-04,5565151
-2.041667e+00,-2.083333e+00,-2.000000e+00,3.961094e-01,1.738868e-04,5189160
-1.958333e+00,-2.000000e+00,-1.916667e+00,3.712655e-01,1.683454e-04,4863696
-1.875000e+00,-1.916667e+00,-1.833333e+00,3.449209e-01,1.622628e-04,4518574
-1.791667e+00,-1.833333e+00,-1.750000e+00,3.252235e-01,1.575615e-04,4260531
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.054439e-01,1.526950e-04,4001412
-1.625000e+00,-1.666667e+00,-1.583333e+00,2.886023e-01,1.484256e-04,3780782
-1.541667e+00,-1.583333e+00,-1.500000e+00,2.738343e-01,1.445783e-04,3587317
-1.458333e+00,-1.500000e+00,-1.416667e+00,2.614368e-01,1.412676e-04,3424906
-1.375000e+00,-1.416667e+00,-1.333333e+00,2.489813e-01,1.378613e-04,3261735
-1.291667e+00,-1.333333e+00,-1.250000e+00,2.384571e-01,1.349162e-04,3123864
-1.208333e+00,-1.250000e+00,-1.166667e+00,2.255657e-01,1.312187e-04,2954983
-1.125000e+00,-1.166667e+00,-1.083333e+00,2.117642e-01,1.271409e-04,2774178
-1.041667e+00,-1.083333e+00,-1.000000e+00,1.988356e-01,1.231987e-04,2604810
-9.583333e-01,-1.000000e+00,-9.166667e-01,1.843154e-01,1.186151e-04,2414591
-8.750000e-01,-9.166667e-01,-8.333333e-01,1.677703e-01,1.131662e-04,2197844
-7.916667e-01,-8.333333e-01,-7.500000e-01,1.553153e-01,1.088845e-04,2034680
-7.083333e-01,-7.500000e-01,-6.666667e-01,1.434895e-01,1.046572e-04,1879758
-6.250000e-01,-6.666667e-01,-5.833333e-01,1.311724e-01,1.000646e-04,1718400
-5.416667e-01,-5.833333e-01,-5.000000e-01,1.185924e-01,9.514533e-05,1553598
-4.583333e-01,-5.000000e-01,-4.166667e-01,1.076209e-01,9.063738e-05,1409868
-3.750000e-01,-4.166667e-01,-3.333333e-01,9.811158e-02,8.654046e-05,1285293
-2.916667e-01,-3.333333e-01,-2.500000e-01,8.763405e-02,8.178912e-05,1148034
-2.083333e-01,-2.500000e-01,-1.666667e-01,7.752544e-02,7.692742e-05,1015608
-1.250000e-01,-1.666667e-01,-8.333333e-02,6.785988e-02,7.197234e-05,888986
-4.166667e-02,-8.333333e-02,0.000000e+00,5.908871e-02,6.716010e-05,774081
4.166667e-02,0.000000e+00,8.333333e-02,5.115166e-02,6.248689e-05,670103
1.250000e-01,8.333333e-02,1.666667e-01,4.349390e-02,5.762000e-05,569784
2.083333e-01,1.666667e-01,2.500000e-01,3.624835e-02,5.260212e-05,474865
2.916667e-01,2.500000e-01,3.333333e-01,3.000942e-02,4.786167e-05,393133
3.750000e-01,3.333333e-01,4.166667e-01,2.453062e-02,4.327264e-05,321359
4.583333e-01,4.166667e-01,5.000000e-01,2.006730e-02,3.913844e-05,262888
5.416667e-01,5.000000e-01,5.833333e-01,1.605358e-02,3.500620e-05,210307
6.250000e-01,5.833333e-01,6.666667e-01,1.281030e-02,3.127078e-05,167819
7.083333e-01,6.666667e-01,7.500000e-01,1.014815e-02,2.783252e-05,132944
7.916667e-01,7.500000e-01,8.333333e-01,8.365980e-03,2.527071e-05,109597
8.750000e-01,8.333333e-01,9.166667e-01,6.687623e-03,2.259410e-05,87610
9.583333e-01,9.166667e-01,1.000000e+00,5.286818e-03,2.008890e-05,69259
1.041667e+00,1.000000e+00,1.083333e+00,4.135625e-03,1.776763e-05,54178
1.125000e+00,1.083333e+00,1.166667e+00,3.336789e-03,1.595965e-05,43713
1.208333e+00,1.166667e+00,1.250000e+00,2.831152e-03,1.470079e-05,37089
1.291667e+00,1.250000e+00,1.333333e+00,2.469253e-03,1.372909e-05,32348
1.375000e+00,1.333333e+00,1.416667e+00,2.054683e-03,1.252367e-05,26917
1.458333e+00,1.416667e+00,1.500000e+00,1.751255e-03,1.156202e-05,22942
1.541667e+00,1.500000e+00,1.583333e+00,1.493017e-03,1.067558e-05,19559
1.625000e+00,1.583333e+00,1.666667e+00,1.345540e-03,1.013462e-05,17627
