N_HI,b_param_km_s
1.643952e+14,4.564270e+01
9.045184e+13,4.720416e+01
1.019985e+15,8.000000e+01
1.019985e+15,8.000000e+01
8.565601e+13,8.000000e+01
8.565601e+13,8.000000e+01
1.219986e+14,8.000000e+01
1.213449e+15,7.026573e+01
1.028904e+13,7.899931e+01
9.764269e+13,7.212747e+01
9.764269e+13,7.212747e+01
3.220455e+14,8.000000e+01
3.220455e+14,8.000000e+01
2.463584e+14,8.000000e+01
2.463584e+14,8.000000e+01
2.463584e+14,8.000000e+01
3.982265e+13,3.531304e+01
5.751752e+13,4.342062e+01
1.812874e+13,7.899823e+01
1.640899e+14,8.000000e+01
1.640899e+14,8.000000e+01
2.720884e+14,7.410933e+01
2.778526e+13,2.948759e+01
4.447069e+13,4.233961e+01
2.199548e+14,8.000000e+01
3.349822e+13,3.014820e+01
1.185032e+13,7.899812e+01
1.689107e+13,7.899740e+01
1.201960e+13,7.074925e+01
9.066636e+13,5.000088e+00
9.066636e+13,7.893446e+01
7.417930e+14,8.000000e+01
7.417930e+14,8.000000e+01
4.181778e+13,3.861613e+01
4.071495e+13,3.285073e+01
1.465400e+13,7.899854e+01
3.708806e+13,3.615382e+01
3.184577e+13,2.702680e+01
3.745207e+13,4.426141e+01
2.832870e+14,6.137742e+01
5.682122e+13,3.525298e+01
2.998474e+13,2.990798e+01
2.962360e+14,8.000000e+01
2.962360e+14,8.000000e+01
2.962360e+14,8.000000e+01
1.922850e+14,8.000000e+01
1.922850e+14,8.000000e+01
1.077164e+15,8.000000e+01
3.095656e+13,3.411191e+01
7.893208e+13,5.002680e+01
7.893208e+13,5.002680e+01
3.459087e+14,7.122663e+01
3.671439e+13,7.899604e+01
3.671439e+13,7.898630e+01
1.982353e+13,7.899070e+01
9.312828e+14,8.000000e+01
5.808124e+13,4.336056e+01
3.907464e+13,3.933680e+01
4.430821e+13,4.558264e+01
1.480071e+14,7.585096e+01
1.480071e+14,7.585096e+01
2.031825e+17,8.000000e+01
2.031825e+17,8.000000e+01
7.592339e+14,7.909399e+01
3.575458e+13,7.899536e+01
1.027350e+15,8.000000e+01
6.251304e+13,7.645152e+01
4.572161e+13,6.346880e+01
2.247096e+13,4.997370e+00
7.441519e+13,4.618320e+01
3.144290e+13,3.086888e+01
2.625297e+14,8.000000e+01
2.007983e+14,7.122663e+01
2.007983e+14,7.122663e+01
7.420763e+13,3.579348e+01
4.652649e+14,8.000000e+01
4.652649e+14,8.000000e+01
1.286146e+15,8.000000e+01
1.286146e+15,8.000000e+01
1.286146e+15,8.000000e+01
1.768246e+14,4.732427e+01
1.442395e+13,7.898568e+01
1.006942e+14,4.023764e+01
9.065991e+15,8.000000e+01
9.065991e+15,8.000000e+01
9.065991e+15,8.000000e+01
6.306141e+14,8.000000e+01
6.306141e+14,8.000000e+01
9.891849e+15,8.000000e+01
9.891849e+15,8.000000e+01
1.966651e+13,7.894600e+01
2.904768e+13,2.804624e+01
7.494121e+14,8.000000e+01
7.494121e+14,8.000000e+01
7.494121e+14,8.000000e+01
7.494121e+14,8.000000e+01
7.494121e+14,8.000000e+01
4.741638e+13,7.899741e+01
3.438585e+15,8.000000e+01
3.438585e+15,8.000000e+01
3.438585e+15,8.000000e+01
3.844685e+15,8.000000e+01
3.844685e+15,8.000000e+01
3.844685e+15,8.000000e+01
2.856639e+14,5.308967e+01
8.153345e+13,6.173776e+01
8.153345e+13,6.173776e+01
3.159905e+13,3.128927e+01
5.017870e+13,5.471118e+01
1.368382e+14,8.000000e+01
1.368382e+14,8.000000e+01
5.255430e+13,5.585225e+01
3.313117e+13,2.852669e+01
6.839544e+15,8.000000e+01
3.378744e+13,3.741500e+01
3.974579e+13,2.774596e+01
5.617281e+13,3.188983e+01
1.578269e+15,8.000000e+01
1.578269e+15,8.000000e+01
2.189649e+13,2.426270e+01
1.045416e+14,4.708405e+01
1.152462e+14,3.957702e+01
2.747150e+13,3.789545e+01
2.777632e+13,7.899491e+01
1.816332e+14,5.489135e+01
3.849976e+14,7.687191e+01
3.849976e+14,7.687191e+01
2.137499e+13,7.894523e+01
3.476677e+14,6.816377e+01
1.218709e+13,7.899365e+01
2.530739e+14,8.000000e+01
2.530739e+14,8.000000e+01
2.530739e+14,8.000000e+01
5.337950e+14,8.000000e+01
5.337950e+14,8.000000e+01
1.573865e+13,7.899750e+01
4.259865e+13,5.723354e+01
4.259865e+13,5.000001e+00
3.027308e+14,8.000000e+01
3.027308e+14,8.000000e+01
3.027308e+14,8.000000e+01
2.911596e+14,8.000000e+01
2.911596e+14,8.000000e+01
7.343433e+14,8.000000e+01
1.782918e+13,7.898465e+01
