k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,3.954576e+01,1.435094e+02,1.435094e+00,2.251372e+01,9.953011e+01,9.953011e-01
2.398801e-03,3.223868e+01,3.500450e+01,3.500450e-01,1.825437e+01,2.368351e+01,2.368351e-01
4.797602e-03,2.994361e+01,2.847273e+01,2.847273e-01,1.648752e+01,1.720395e+01,1.720395e-01
7.196402e-03,2.143827e+01,2.241438e+01,2.241438e-01,1.231406e+01,1.370133e+01,1.370133e-01
9.595203e-03,1.941590e+01,1.998306e+01,1.998306e-01,1.112810e+01,1.214193e+01,1.214193e-01
1.199400e-02,1.646132e+01,1.695486e+01,1.695486e-01,9.540109e+00,1.025128e+01,1.025128e-01
1.439280e-02,1.418889e+01,1.408618e+01,1.408618e-01,8.267686e+00,8.577507e+00,8.577507e-02
1.679161e-02,1.236998e+01,1.254700e+01,1.254700e-01,7.223822e+00,7.639308e+00,7.639308e-02
1.919041e-02,1.103396e+01,1.132422e+01,1.132422e-01,6.445248e+00,6.958950e+00,6.958950e-02
2.158921e-02,9.198116e+00,9.609452e+00,9.609452e-02,5.451020e+00,5.910344e+00,5.910344e-02
2.398801e-02,8.366902e+00,8.528662e+00,8.528662e-02,4.945538e+00,5.201454e+00,5.201454e-02
2.638681e-02,7.525864e+00,7.653525e+00,7.653525e-02,4.380438e+00,4.574937e+00,4.574937e-02
2.878561e-02,6.528551e+00,6.863879e+00,6.863879e-02,3.818387e+00,4.110396e+00,4.110396e-02
3.118441e-02,5.695956e+00,5.836309e+00,5.836309e-02,3.336392e+00,3.510698e+00,3.510698e-02
3.358321e-02,4.875690e+00,5.111644e+00,5.111644e-02,2.839542e+00,3.033172e+00,3.033172e-02
3.598201e-02,4.556426e+00,4.808407e+00,4.808407e-02,2.644853e+00,2.887886e+00,2.887886e-02
3.838081e-02,4.126734e+00,4.386629e+00,4.386629e-02,2.357340e+00,2.572958e+00,2.572958e-02
4.077961e-02,3.638956e+00,3.757652e+00,3.757652e-02,2.101076e+00,2.198418e+00,2.198418e-02
4.317841e-02,3.241723e+00,3.389825e+00,3.389825e-02,1.850076e+00,1.972232e+00,1.972232e-02
4.557721e-02,2.967927e+00,3.116322e+00,3.116322e-02,1.680272e+00,1.786246e+00,1.786246e-02
4.797602e-02,2.709266e+00,2.799132e+00,2.799132e-02,1.516953e+00,1.570233e+00,1.570233e-02
5.037482e-02,2.448998e+00,2.606949e+00,2.606949e-02,1.374013e+00,1.482050e+00,1.482050e-02
5.277362e-02,2.167952e+00,2.318439e+00,2.318439e-02,1.211751e+00,1.289323e+00,1.289323e-02
5.517242e-02,1.877484e+00,1.958025e+00,1.958025e-02,1.041209e+00,1.108611e+00,1.108611e-02
5.757122e-02,1.757170e+00,1.856756e+00,1.856756e-02,9.790706e-01,1.044420e+00,1.044420e-02
5.997002e-02,1.597830e+00,1.722260e+00,1.722260e-02,8.756297e-01,9.602741e-01,9.602741e-03
6.236882e-02,1.432021e+00,1.512106e+00,1.512106e-02,7.761329e-01,8.174435e-01,8.174435e-03
6.476762e-02,1.296072e+00,1.385313e+00,1.385313e-02,7.101440e-01,7.553142e-01,7.553142e-03
6.716642e-02,1.171125e+00,1.246819e+00,1.246819e-02,6.363349e-01,6.692896e-01,6.692896e-03
6.956522e-02,1.052591e+00,1.111468e+00,1.111468e-02,5.758130e-01,6.085400e-01,6.085400e-03
7.196402e-02,9.443984e-01,1.000730e+00,1.000730e-02,5.042313e-01,5.495965e-01,5.495965e-03
7.436282e-02,8.545577e-01,9.088707e-01,9.088707e-03,4.639940e-01,5.034182e-01,5.034182e-03
7.676162e-02,7.862672e-01,8.292088e-01,8.292088e-03,4.222771e-01,4.442200e-01,4.442200e-03
7.916043e-02,7.057005e-01,7.497644e-01,7.497644e-03,3.698558e-01,3.932059e-01,3.932059e-03
8.155923e-02,6.516589e-01,6.938382e-01,6.938382e-03,3.479302e-01,3.664951e-01,3.664951e-03
8.395803e-02,5.732709e-01,6.121793e-01,6.121793e-03,3.057559e-01,3.292833e-01,3.292833e-03
8.635683e-02,5.216422e-01,5.622974e-01,5.622974e-03,2.729586e-01,2.912316e-01,2.912316e-03
8.875563e-02,4.847903e-01,5.172817e-01,5.172817e-03,2.524168e-01,2.704875e-01,2.704875e-03
9.115443e-02,4.331195e-01,4.560825e-01,4.560825e-03,2.263706e-01,2.399294e-01,2.399294e-03
9.355323e-02,3.810077e-01,4.064931e-01,4.064931e-03,1.970323e-01,2.115773e-01,2.115773e-03
9.595203e-02,3.529798e-01,3.735914e-01,3.735914e-03,1.809471e-01,1.894366e-01,1.894366e-03
9.835083e-02,3.203789e-01,3.406493e-01,3.406493e-03,1.641378e-01,1.744830e-01,1.744830e-03
1.007496e-01,2.869502e-01,3.086444e-01,3.086444e-03,1.462591e-01,1.571166e-01,1.571166e-03
1.031484e-01,2.680826e-01,2.808062e-01,2.808062e-03,1.363330e-01,1.426763e-01,1.426763e-03
1.055472e-01,2.359836e-01,2.462023e-01,2.462023e-03,1.182278e-01,1.255276e-01,1.255276e-03
1.079460e-01,2.178182e-01,2.308919e-01,2.308919e-03,1.084827e-01,1.131712e-01,1.131712e-03
1.103448e-01,1.968248e-01,2.064819e-01,2.064819e-03,9.820425e-02,1.034500e-01,1.034500e-03
1.127436e-01,1.753268e-01,1.859975e-01,1.859975e-03,8.641912e-02,9.251061e-02,9.251061e-04
1.151424e-01,1.620163e-01,1.688725e-01,1.688725e-03,7.906078e-02,8.182883e-02,8.182883e-04
1.175412e-01,1.445378e-01,1.551052e-01,1.551052e-03,7.075862e-02,7.508607e-02,7.508607e-04
1.199400e-01,1.330718e-01,1.433532e-01,1.433532e-03,6.407156e-02,6.775907e-02,6.775907e-04
1.223388e-01,1.227139e-01,1.285824e-01,1.285824e-03,5.813497e-02,6.202431e-02,6.202431e-04
1.247376e-01,1.113991e-01,1.188555e-01,1.188555e-03,5.307133e-02,5.689496e-02,5.689496e-04
1.271364e-01,9.985071e-02,1.067385e-01,1.067385e-03,4.701396e-02,5.040240e-02,5.040240e-04
1.295352e-01,9.095113e-02,9.716363e-02,9.716363e-04,4.284351e-02,4.559003e-02,4.559003e-04
1.319340e-01,8.261244e-02,8.651401e-02,8.651401e-04,3.858818e-02,4.060604e-02,4.060604e-04
1.343328e-01,7.592139e-02,8.041796e-02,8.041796e-04,3.510222e-02,3.694340e-02,3.694340e-04
1.367316e-01,6.873489e-02,7.378765e-02,7.378765e-04,3.095440e-02,3.366245e-02,3.366245e-04
1.391304e-01,6.290231e-02,6.782361e-02,6.782361e-04,2.843392e-02,3.076201e-02,3.076201e-04
1.415292e-01,5.808386e-02,6.138030e-02,6.138030e-04,2.601669e-02,2.822894e-02,2.822894e-04
1.439280e-01,5.411148e-02,5.806034e-02,5.806034e-04,2.382719e-02,2.532411e-02,2.532411e-04
1.463268e-01,4.862408e-02,5.169658e-02,5.169658e-04,2.100267e-02,2.254969e-02,2.254969e-04
1.487256e-01,4.477332e-02,4.697485e-02,4.697485e-04,1.934131e-02,2.055835e-02,2.055835e-04
1.511244e-01,4.223793e-02,4.509626e-02,4.509626e-04,1.769394e-02,1.929893e-02,1.929893e-04
1.535232e-01,3.738960e-02,4.063896e-02,4.063896e-04,1.571986e-02,1.760566e-02,1.760566e-04
1.559220e-01,3.472261e-02,3.791228e-02,3.791228e-04,1.443680e-02,1.550840e-02,1.550840e-04
1.583209e-01,3.171185e-02,3.402482e-02,3.402482e-04,1.309690e-02,1.433274e-02,1.433274e-04
1.607197e-01,2.932716e-02,3.160442e-02,3.160442e-04,1.210296e-02,1.344096e-02,1.344096e-04
1.631185e-01,2.727247e-02,2.979040e-02,2.979040e-04,1.085043e-02,1.205075e-02,1.205075e-04
1.655173e-01,2.449695e-02,2.620395e-02,2.620395e-04,9.699796e-03,1.067653e-02,1.067653e-04
1.679161e-01,2.277644e-02,2.478321e-02,2.478321e-04,8.845774e-03,9.882289e-03,9.882289e-05
1.703149e-01,2.098037e-02,2.263470e-02,2.263470e-04,8.159769e-03,9.129551e-03,9.129551e-05
1.727137e-01,1.925844e-02,2.093319e-02,2.093319e-04,7.339666e-03,8.136398e-03,8.136398e-05
1.751125e-01,1.791822e-02,1.929110e-02,1.929110e-04,6.665385e-03,7.627461e-03,7.627461e-05
1.775113e-01,1.661919e-02,1.786487e-02,1.786487e-04,6.062745e-03,6.774850e-03,6.774850e-05
1.799101e-01,1.553427e-02,1.696656e-02,1.696656e-04,5.595469e-03,6.389248e-03,6.389248e-05
1.823089e-01,1.431851e-02,1.575607e-02,1.575607e-04,5.028856e-03,5.688918e-03,5.688918e-05
1.847077e-01,1.325674e-02,1.434454e-02,1.434454e-04,4.634622e-03,5.427453e-03,5.427453e-05
1.871065e-01,1.237549e-02,1.349408e-02,1.349408e-04,4.118770e-03,4.678045e-03,4.678045e-05
1.895053e-01,1.122801e-02,1.224592e-02,1.224592e-04,3.830434e-03,4.420223e-03,4.420223e-05
1.919041e-01,1.057589e-02,1.174997e-02,1.174997e-04,3.499105e-03,4.009256e-03,4.009256e-05
1.943029e-01,9.697517e-03,1.070313e-02,1.070313e-04,3.163776e-03,3.697686e-03,3.697686e-05
1.967017e-01,9.074531e-03,9.872567e-03,9.872567e-05,2.900168e-03,3.374314e-03,3.374314e-05
1.991005e-01,8.238582e-03,8.953168e-03,8.953168e-05,2.631477e-03,2.991619e-03,2.991619e-05
2.014993e-01,7.580292e-03,8.373592e-03,8.373592e-05,2.383541e-03,2.759971e-03,2.759971e-05
2.038981e-01,7.144843e-03,7.853244e-03,7.853244e-05,2.231733e-03,2.683480e-03,2.683480e-05
2.062969e-01,6.587312e-03,7.314246e-03,7.314246e-05,2.050169e-03,2.522048e-03,2.522048e-05
2.086957e-01,6.062596e-03,6.729269e-03,6.729269e-05,1.875729e-03,2.241498e-03,2.241498e-05
2.110945e-01,5.675820e-03,6.382222e-03,6.382222e-05,1.697580e-03,2.084104e-03,2.084104e-05
2.134933e-01,5.096345e-03,5.614542e-03,5.614542e-05,1.537881e-03,1.857566e-03,1.857566e-05
2.158921e-01,4.756265e-03,5.349364e-03,5.349364e-05,1.415215e-03,1.770195e-03,1.770195e-05
2.182909e-01,4.357841e-03,4.777495e-03,4.777495e-05,1.295043e-03,1.560544e-03,1.560544e-05
2.206897e-01,4.039512e-03,4.584281e-03,4.584281e-05,1.192632e-03,1.487496e-03,1.487496e-05
2.230885e-01,3.762446e-03,4.293927e-03,4.293927e-05,1.097650e-03,1.369486e-03,1.369486e-05
2.254873e-01,3.396665e-03,3.701686e-03,3.701686e-05,1.010127e-03,1.313415e-03,1.313415e-05
2.278861e-01,3.153937e-03,3.525747e-03,3.525747e-05,9.287560e-04,1.193403e-03,1.193403e-05
2.302849e-01,2.939300e-03,3.245935e-03,3.245935e-05,8.650263e-04,1.139470e-03,1.139470e-05
2.326837e-01,2.702894e-03,2.986990e-03,2.986990e-05,7.863468e-04,1.050814e-03,1.050814e-05
2.350825e-01,2.498308e-03,2.790986e-03,2.790986e-05,7.134686e-04,9.412861e-04,9.412861e-06
2.374813e-01,2.247223e-03,2.464642e-03,2.464642e-05,6.492353e-04,8.633335e-04,8.633335e-06
2.398801e-01,2.081286e-03,2.320915e-03,2.320915e-05,5.989998e-04,8.148980e-04,8.148980e-06
2.422789e-01,1.913063e-03,2.125914e-03,2.125914e-05,5.401033e-04,7.338347e-04,7.338347e-06
