# n_sightlines = 10000
# X = 1.001030e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 1.001030e-01
# redshift = 2.464686
# n_absorbers = 520000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.788646
# beta_fit_err = 0.025787
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,1.050409e-11,61501,4.235624e-14,2.000000e-01,1.292447e+13
1.331141e+01,5.237686e-12,48603,2.375789e-14,2.000000e-01,2.048390e+13
1.351141e+01,2.449924e-12,36031,1.290668e-14,2.000000e-01,3.246479e+13
1.371141e+01,1.141834e-12,26615,6.999058e-15,2.000000e-01,5.145323e+13
1.391141e+01,5.303138e-13,19591,3.788826e-15,2.000000e-01,8.154787e+13
1.411141e+01,2.390624e-13,13997,2.020663e-15,2.000000e-01,1.292447e+14
1.431141e+01,1.069780e-13,9927,1.073706e-15,2.000000e-01,2.048390e+14
1.451141e+01,4.684849e-14,6890,5.643987e-16,2.000000e-01,3.246479e+14
1.471141e+01,1.838775e-14,4286,2.808681e-16,2.000000e-01,5.145323e+14
1.491141e+01,7.563151e-15,2794,1.430835e-16,2.000000e-01,8.154787e+14
1.511141e+01,3.050407e-15,1786,7.218003e-17,2.000000e-01,1.292447e+15
1.531141e+01,1.335204e-15,1239,3.793255e-17,2.000000e-01,2.048390e+15
1.551141e+01,5.480389e-16,806,1.930385e-17,2.000000e-01,3.246479e+15
1.571141e+01,2.569823e-16,599,1.050001e-17,2.000000e-01,5.145323e+15
1.591141e+01,1.153150e-16,426,5.587032e-18,2.000000e-01,8.154787e+15
1.611141e+01,5.585012e-17,327,3.088519e-18,2.000000e-01,1.292447e+16
1.631141e+01,2.554022e-17,237,1.659016e-18,2.000000e-01,2.048390e+16
1.651141e+01,1.128715e-17,166,8.760530e-19,2.000000e-01,3.246479e+16
1.671141e+01,7.078811e-18,165,5.510847e-19,2.000000e-01,5.145323e+16
1.691141e+01,3.464865e-18,128,3.062537e-19,2.000000e-01,8.154787e+16
1.711141e+01,1.656716e-18,97,1.682140e-19,2.000000e-01,1.292447e+17
1.731141e+01,9.052231e-19,84,9.876794e-20,2.000000e-01,2.048390e+17
1.751141e+01,4.895633e-19,72,5.769559e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.273800e-19,53,3.123304e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.082770e-19,40,1.712010e-20,2.000000e-01,8.154787e+17
1.811141e+01,7.685796e-20,45,1.145731e-20,2.000000e-01,1.292447e+18
1.831141e+01,2.801881e-20,26,5.494941e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.787791e-20,41,4.353798e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.029645e-20,24,2.101754e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.225929e-21,23,1.298196e-21,2.000000e-01,8.154787e+18
1.911141e+01,3.586705e-21,21,7.826832e-22,2.000000e-01,1.292447e+19
1.931141e+01,2.478587e-21,23,5.168211e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.359898e-21,20,3.040825e-22,2.000000e-01,3.246479e+19
1.971141e+01,7.293320e-22,17,1.768890e-22,2.000000e-01,5.145323e+19
1.991141e+01,5.143159e-22,19,1.179922e-22,2.000000e-01,8.154787e+19
2.011141e+01,3.245114e-22,19,7.444802e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.724235e-22,16,4.310586e-23,2.000000e-01,2.048390e+20
2.051141e+01,1.019924e-22,15,2.633431e-23,2.000000e-01,3.246479e+20
2.071141e+01,3.432151e-23,8,1.213449e-23,2.000000e-01,5.145323e+20
2.091141e+01,2.706926e-23,10,8.560051e-24,2.000000e-01,8.154787e+20
2.111141e+01,1.024773e-23,6,4.183618e-24,2.000000e-01,1.292447e+21
2.131141e+01,2.155293e-24,2,1.524022e-24,2.000000e-01,2.048390e+21
2.151141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+21
2.171141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,0.000000e+00,0,,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
