# n_pixels = 261930000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,3.607099e+00,8.297961e-04,18896149
3.000000e-02,2.000000e-02,4.000000e-02,5.922435e-01,3.362347e-04,3102527
5.000000e-02,4.000000e-02,6.000000e-02,4.499032e-01,2.930569e-04,2356863
7.000000e-02,6.000000e-02,8.000000e-02,3.863292e-01,2.715633e-04,2023824
9.000000e-02,8.000000e-02,1.000000e-01,3.468135e-01,2.573003e-04,1816817
1.100000e-01,1.000000e-01,1.200000e-01,3.211894e-01,2.476128e-04,1682583
1.300000e-01,1.200000e-01,1.400000e-01,3.042112e-01,2.409794e-04,1593641
1.500000e-01,1.400000e-01,1.600000e-01,2.940853e-01,2.369349e-04,1540595
1.700000e-01,1.600000e-01,1.800000e-01,2.851262e-01,2.332980e-04,1493662
1.900000e-01,1.800000e-01,2.000000e-01,2.771185e-01,2.299986e-04,1451713
2.100000e-01,2.000000e-01,2.200000e-01,2.728905e-01,2.282373e-04,1429564
2.300000e-01,2.200000e-01,2.400000e-01,2.724560e-01,2.280555e-04,1427288
2.500000e-01,2.400000e-01,2.600000e-01,2.719141e-01,2.278286e-04,1424449
2.700000e-01,2.600000e-01,2.800000e-01,2.703659e-01,2.271791e-04,1416339
2.900000e-01,2.800000e-01,3.000000e-01,2.722762e-01,2.279802e-04,1426346
3.100000e-01,3.000000e-01,3.200000e-01,2.741859e-01,2.287783e-04,1436350
3.300000e-01,3.200000e-01,3.400000e-01,2.757886e-01,2.294460e-04,1444746
3.500000e-01,3.400000e-01,3.600000e-01,2.786512e-01,2.306337e-04,1459742
3.700000e-01,3.600000e-01,3.800000e-01,2.854570e-01,2.334333e-04,1495395
3.900000e-01,3.800000e-01,4.000000e-01,2.930773e-01,2.365285e-04,1535315
4.100000e-01,4.000000e-01,4.200000e-01,3.007185e-01,2.395921e-04,1575344
4.300000e-01,4.200000e-01,4.400000e-01,3.079829e-01,2.424687e-04,1613399
4.500000e-01,4.400000e-01,4.600000e-01,3.167253e-01,2.458860e-04,1659197
4.700000e-01,4.600000e-01,4.800000e-01,3.294833e-01,2.507893e-04,1726031
4.900000e-01,4.800000e-01,5.000000e-01,3.411694e-01,2.551981e-04,1787250
5.100000e-01,5.000000e-01,5.200000e-01,3.543055e-01,2.600647e-04,1856065
5.300000e-01,5.200000e-01,5.400000e-01,3.719288e-01,2.664540e-04,1948386
5.500000e-01,5.400000e-01,5.600000e-01,3.887443e-01,2.724109e-04,2036476
5.700000e-01,5.600000e-01,5.800000e-01,4.086008e-01,2.792814e-04,2140496
5.900000e-01,5.800000e-01,6.000000e-01,4.318171e-01,2.871060e-04,2262117
6.100000e-01,6.000000e-01,6.200000e-01,4.611978e-01,2.967126e-04,2416031
6.300000e-01,6.200000e-01,6.400000e-01,4.931264e-01,3.068114e-04,2583292
6.500000e-01,6.400000e-01,6.600000e-01,5.311971e-01,3.184346e-04,2782729
6.700000e-01,6.600000e-01,6.800000e-01,5.738443e-01,3.309706e-04,3006141
6.900000e-01,6.800000e-01,7.000000e-01,6.253699e-01,3.455102e-04,3276063
7.100000e-01,7.000000e-01,7.200000e-01,6.894457e-01,3.627792e-04,3611730
7.300000e-01,7.200000e-01,7.400000e-01,7.563668e-01,3.799781e-04,3962303
7.500000e-01,7.400000e-01,7.600000e-01,8.414510e-01,4.007807e-04,4408025
7.700000e-01,7.600000e-01,7.800000e-01,9.457399e-01,4.248917e-04,4954353
7.900000e-01,7.800000e-01,8.000000e-01,1.075669e+00,4.531392e-04,5634998
8.100000e-01,8.000000e-01,8.200000e-01,1.236737e+00,4.858823e-04,6478770
8.300000e-01,8.200000e-01,8.400000e-01,1.441310e+00,5.245308e-04,7550444
8.500000e-01,8.400000e-01,8.600000e-01,1.709708e+00,5.712858e-04,8956478
8.700000e-01,8.600000e-01,8.800000e-01,2.080439e+00,6.301877e-04,10898589
8.900000e-01,8.800000e-01,9.000000e-01,2.570736e+00,7.005209e-04,13467056
9.100000e-01,9.000000e-01,9.200000e-01,3.241497e+00,7.866204e-04,16980908
9.300000e-01,9.200000e-01,9.400000e-01,4.192792e+00,8.946312e-04,21964358
9.500000e-01,9.400000e-01,9.600000e-01,5.395826e+00,1.014896e-03,28266576
9.700000e-01,9.600000e-01,9.800000e-01,5.929048e+00,1.063861e-03,31059912
9.900000e-01,9.800000e-01,1.000000e+00,2.025842e+00,6.218636e-04,10612575
