# n_pixels = 156750000
# n_pixels_in_grid = 156341880
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 0.000000e+00
# frac_tau_overflow = 2.603636e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,0.000000e+00,0.000000e+00,0
-2.875000e+00,-2.916667e+00,-2.833333e+00,0.000000e+00,0.000000e+00,0
-2.791667e+00,-2.833333e+00,-2.750000e+00,0.000000e+00,0.000000e+00,0
-2.708333e+00,-2.750000e+00,-2.666667e+00,2.371725e-05,1.349227e-06,309
-2.625000e+00,-2.666667e+00,-2.583333e+00,5.595430e-05,2.072381e-06,729
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.794529e-04,3.711318e-06,2338
-2.458333e+00,-2.500000e+00,-2.416667e+00,6.718353e-04,7.180991e-06,8753
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.055265e-03,1.255992e-05,26777
-2.291667e+00,-2.333333e+00,-2.250000e+00,5.711790e-03,2.093819e-05,74416
-2.208333e+00,-2.250000e+00,-2.166667e+00,1.603417e-02,3.508134e-05,208901
-2.125000e+00,-2.166667e+00,-2.083333e+00,3.476381e-02,5.165551e-05,452920
-2.041667e+00,-2.083333e+00,-2.000000e+00,6.724402e-02,7.184223e-05,876088
-1.958333e+00,-2.000000e+00,-1.916667e+00,1.169845e-01,9.475826e-05,1524131
-1.875000e+00,-1.916667e+00,-1.833333e+00,1.788910e-01,1.171783e-04,2330679
-1.791667e+00,-1.833333e+00,-1.750000e+00,2.624814e-01,1.419392e-04,3419736
-1.708333e+00,-1.750000e+00,-1.666667e+00,3.511889e-01,1.641812e-04,4575461
-1.625000e+00,-1.666667e+00,-1.583333e+00,4.422559e-01,1.842425e-04,5761927
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.222855e-01,2.002198e-04,6804591
-1.458333e+00,-1.500000e+00,-1.416667e+00,5.850792e-01,2.119143e-04,7622699
-1.375000e+00,-1.416667e+00,-1.333333e+00,6.302978e-01,2.199510e-04,8211829
-1.291667e+00,-1.333333e+00,-1.250000e+00,6.613875e-01,2.253102e-04,8616880
-1.208333e+00,-1.250000e+00,-1.166667e+00,6.733054e-01,2.273312e-04,8772153
