# n_pixels = 235020000
# n_bins = 50
# grid = fixed, [0, 1]
# density: normalised so sum(density * bin_width) = 1
# density_err: Poisson, sqrt(count) / (n_pixels * bin_width)
#
flux_bin_center,flux_bin_low,flux_bin_high,density,density_err,count
1.000000e-02,0.000000e+00,2.000000e-02,1.299872e+00,5.258754e-04,6109918
3.000000e-02,2.000000e-02,4.000000e-02,2.353912e-01,2.237833e-04,1106433
5.000000e-02,4.000000e-02,6.000000e-02,1.876196e-01,1.997890e-04,881887
7.000000e-02,6.000000e-02,8.000000e-02,1.654676e-01,1.876243e-04,777764
9.000000e-02,8.000000e-02,1.000000e-01,1.548155e-01,1.814846e-04,727695
1.100000e-01,1.000000e-01,1.200000e-01,1.465633e-01,1.765815e-04,688906
1.300000e-01,1.200000e-01,1.400000e-01,1.422334e-01,1.739536e-04,668554
1.500000e-01,1.400000e-01,1.600000e-01,1.415560e-01,1.735389e-04,665370
1.700000e-01,1.600000e-01,1.800000e-01,1.385480e-01,1.716851e-04,651231
1.900000e-01,1.800000e-01,2.000000e-01,1.387439e-01,1.718065e-04,652152
2.100000e-01,2.000000e-01,2.200000e-01,1.388582e-01,1.718772e-04,652689
2.300000e-01,2.200000e-01,2.400000e-01,1.409493e-01,1.731666e-04,662518
2.500000e-01,2.400000e-01,2.600000e-01,1.411622e-01,1.732973e-04,663519
2.700000e-01,2.600000e-01,2.800000e-01,1.440239e-01,1.750451e-04,676970
2.900000e-01,2.800000e-01,3.000000e-01,1.481006e-01,1.775052e-04,696132
3.100000e-01,3.000000e-01,3.200000e-01,1.503900e-01,1.788719e-04,706893
3.300000e-01,3.200000e-01,3.400000e-01,1.533159e-01,1.806035e-04,720646
3.500000e-01,3.400000e-01,3.600000e-01,1.583327e-01,1.835346e-04,744227
3.700000e-01,3.600000e-01,3.800000e-01,1.623438e-01,1.858448e-04,763081
3.900000e-01,3.800000e-01,4.000000e-01,1.663375e-01,1.881169e-04,781853
4.100000e-01,4.000000e-01,4.200000e-01,1.724438e-01,1.915387e-04,810555
4.300000e-01,4.200000e-01,4.400000e-01,1.790926e-01,1.951962e-04,841807
4.500000e-01,4.400000e-01,4.600000e-01,1.856278e-01,1.987257e-04,872525
4.700000e-01,4.600000e-01,4.800000e-01,1.923585e-01,2.022965e-04,904162
4.900000e-01,4.800000e-01,5.000000e-01,2.001479e-01,2.063517e-04,940775
5.100000e-01,5.000000e-01,5.200000e-01,2.095811e-01,2.111585e-04,985115
5.300000e-01,5.200000e-01,5.400000e-01,2.201211e-01,2.164031e-04,1034657
5.500000e-01,5.400000e-01,5.600000e-01,2.299187e-01,2.211667e-04,1080710
5.700000e-01,5.600000e-01,5.800000e-01,2.419056e-01,2.268588e-04,1137053
5.900000e-01,5.800000e-01,6.000000e-01,2.551566e-01,2.329893e-04,1199338
6.100000e-01,6.000000e-01,6.200000e-01,2.701736e-01,2.397475e-04,1269924
6.300000e-01,6.200000e-01,6.400000e-01,2.858661e-01,2.466118e-04,1343685
6.500000e-01,6.400000e-01,6.600000e-01,3.025821e-01,2.537197e-04,1422257
6.700000e-01,6.600000e-01,6.800000e-01,3.229400e-01,2.621160e-04,1517947
6.900000e-01,6.800000e-01,7.000000e-01,3.480242e-01,2.721055e-04,1635853
7.100000e-01,7.000000e-01,7.200000e-01,3.754710e-01,2.826317e-04,1764864
7.300000e-01,7.200000e-01,7.400000e-01,4.046953e-01,2.934247e-04,1902230
7.500000e-01,7.400000e-01,7.600000e-01,4.441214e-01,3.073855e-04,2087548
7.700000e-01,7.600000e-01,7.800000e-01,4.889003e-01,3.225097e-04,2298027
7.900000e-01,7.800000e-01,8.000000e-01,5.400355e-01,3.389563e-04,2538383
8.100000e-01,8.000000e-01,8.200000e-01,6.041401e-01,3.585101e-04,2839700
8.300000e-01,8.200000e-01,8.400000e-01,6.957812e-01,3.847414e-04,3270450
8.500000e-01,8.400000e-01,8.600000e-01,8.085361e-01,4.147461e-04,3800443
8.700000e-01,8.600000e-01,8.800000e-01,9.665239e-01,4.534599e-04,4543049
8.900000e-01,8.800000e-01,9.000000e-01,1.198736e+00,5.050036e-04,5634541
9.100000e-01,9.000000e-01,9.200000e-01,1.583683e+00,5.804525e-04,7443943
9.300000e-01,9.200000e-01,9.400000e-01,2.248452e+00,6.916309e-04,10568622
9.500000e-01,9.400000e-01,9.600000e-01,3.638695e+00,8.798434e-04,17103320
9.700000e-01,9.600000e-01,9.800000e-01,7.678645e+00,1.278130e-03,36092702
9.900000e-01,9.800000e-01,1.000000e+00,2.045302e+01,2.085986e-03,96137377
