N_HI,b_param_km_s
1.733887e+13,7.894807e+01
1.688706e+13,7.897637e+01
9.254269e+14,8.000000e+01
9.254269e+14,8.000000e+01
3.990543e+13,3.327210e+01
4.388318e+15,8.000000e+01
1.681759e+14,4.720554e+01
1.836810e+14,8.000000e+01
5.640517e+13,5.038861e+01
1.820057e+13,7.899616e+01
1.723077e+13,7.899697e+01
2.831277e+14,7.411150e+01
1.087261e+13,7.897888e+01
7.568453e+13,5.993783e+01
9.263139e+12,7.899780e+01
2.537751e+14,8.000000e+01
2.537751e+14,8.000000e+01
2.395388e+13,2.504416e+01
2.184599e+13,7.896551e+01
7.299119e+13,4.900728e+01
1.917301e+14,4.906734e+01
1.989593e+13,7.897658e+01
3.838884e+13,7.892903e+01
3.443208e+13,7.898903e+01
1.059585e+13,7.899824e+01
1.621454e+13,7.898367e+01
3.996235e+13,3.849714e+01
6.610268e+14,8.000000e+01
6.610268e+14,8.000000e+01
1.909701e+14,8.000000e+01
1.122485e+14,3.903766e+01
2.286322e+14,8.000000e+01
2.286322e+14,8.000000e+01
1.757229e+14,4.624462e+01
2.356697e+14,5.291105e+01
7.880367e+13,5.591395e+01
2.024428e+13,7.899588e+01
1.277739e+13,4.999895e+00
2.593491e+13,2.606515e+01
4.575630e+13,7.898508e+01
4.236378e+14,8.000000e+01
4.236378e+14,8.000000e+01
3.165043e+13,3.321204e+01
1.579771e+14,8.000000e+01
8.430219e+15,8.000000e+01
8.430219e+15,8.000000e+01
1.941723e+14,8.000000e+01
2.344201e+13,7.910023e+01
2.227243e+15,8.000000e+01
2.227243e+15,8.000000e+01
3.105949e+14,8.000000e+01
3.105949e+14,8.000000e+01
3.105949e+14,8.000000e+01
8.752873e+13,4.498340e+01
1.912178e+14,8.000000e+01
1.912178e+14,8.000000e+01
8.109555e+13,5.951742e+01
1.365333e+13,7.899749e+01
1.941095e+13,7.899261e+01
4.131823e+14,7.170918e+01
7.795577e+13,4.888717e+01
2.087669e+14,5.681481e+01
1.055548e+14,6.930687e+01
6.750332e+14,8.000000e+01
6.750332e+14,8.000000e+01
9.534355e+13,4.312160e+01
5.505588e+13,3.495372e+01
2.941549e+13,7.898641e+01
4.504112e+13,3.261146e+01
5.774121e+13,3.429309e+01
1.582831e+13,7.897927e+01
1.866288e+14,6.300078e+01
1.285005e+13,7.899616e+01
1.220547e+13,7.899762e+01
1.033811e+13,7.897802e+01
1.155270e+14,4.894722e+01
1.697569e+13,7.899517e+01
9.644601e+14,7.327069e+01
4.504183e+13,3.549424e+01
3.659498e+13,7.894253e+01
4.733028e+14,8.000000e+01
4.733028e+14,8.000000e+01
3.279741e+14,8.000000e+01
3.279741e+14,8.000000e+01
3.279741e+14,8.000000e+01
9.584679e+12,7.898507e+01
1.368972e+13,7.899552e+01
2.707683e+13,2.696602e+01
1.272687e+14,7.585318e+01
1.272687e+14,7.585318e+01
8.461956e+13,5.104925e+01
2.943442e+13,3.002897e+01
7.457614e+13,3.963824e+01
1.110922e+13,7.898147e+01
3.366660e+14,8.000000e+01
6.514651e+13,5.399209e+01
1.450332e+15,8.000000e+01
1.815953e+13,7.899025e+01
3.173432e+13,3.153042e+01
8.276275e+13,4.774607e+01
2.271419e+14,8.000000e+01
2.271419e+14,8.000000e+01
1.656888e+13,7.899344e+01
1.539984e+14,5.921713e+01
3.852576e+14,8.000000e+01
3.852576e+14,8.000000e+01
2.543995e+13,7.898931e+01
2.239263e+13,2.342260e+01
1.046480e+15,6.588356e+01
1.239116e+14,8.000000e+01
1.239116e+14,8.000000e+01
3.757664e+13,3.771639e+01
7.368452e+13,3.591465e+01
1.999417e+13,7.893014e+01
6.781629e+14,8.000000e+01
6.781629e+14,8.000000e+01
9.389918e+13,5.068890e+01
1.056595e+14,8.000000e+01
1.401076e+13,7.898313e+01
3.576231e+13,3.098990e+01
4.169868e+18,8.000000e+01
1.231674e+13,7.898196e+01
1.538423e+13,7.899339e+01
2.169592e+14,8.000000e+01
2.169592e+14,8.000000e+01
2.945906e+13,3.297181e+01
5.832523e+13,3.765633e+01
1.138506e+15,8.000000e+01
1.185754e+14,4.396241e+01
7.279070e+14,8.000000e+01
6.400020e+13,5.207024e+01
1.954583e+13,1.831767e+01
9.920411e+14,8.000000e+01
9.920411e+14,8.000000e+01
9.920411e+14,8.000000e+01
9.920411e+14,8.000000e+01
9.920411e+14,8.000000e+01
3.096022e+13,2.636544e+01
2.801473e+13,3.020915e+01
2.654602e+13,2.870770e+01
1.381576e+13,7.899552e+01
1.317614e+13,7.899847e+01
2.081381e+13,7.913002e+01
6.355722e+14,8.000000e+01
2.331038e+13,7.898367e+01
2.085521e+13,7.898900e+01
1.006269e+13,7.899650e+01
3.867180e+13,2.990886e+01
7.254593e+13,3.651523e+01
1.279067e+14,8.000000e+01
1.279067e+14,8.000000e+01
2.859613e+13,2.738642e+01
5.241945e+14,6.450223e+01
7.533733e+14,8.000000e+01
7.533733e+14,8.000000e+01
5.175225e+15,8.000000e+01
5.175225e+15,8.000000e+01
5.175225e+15,8.000000e+01
8.230359e+13,4.882711e+01
3.941069e+13,3.171059e+01
3.386235e+13,4.378224e+01
7.746563e+13,4.462305e+01
4.184915e+13,7.898740e+01
2.590002e+13,2.768671e+01
9.688501e+13,8.000000e+01
9.688501e+13,8.000000e+01
3.037433e+13,2.828729e+01
2.169515e+14,8.000000e+01
3.052687e+13,2.984880e+01
1.837242e+15,8.000000e+01
5.739782e+13,7.898702e+01
1.565451e+13,7.899481e+01
1.783499e+14,6.173957e+01
6.577049e+13,4.288137e+01
8.272747e+13,5.201018e+01
9.032256e+14,8.000000e+01
8.700944e+14,8.000000e+01
1.998057e+13,7.899608e+01
1.167399e+13,7.899821e+01
2.008241e+15,6.288067e+01
1.398163e+14,4.840670e+01
1.031668e+14,7.885608e+01
1.906169e+14,5.633435e+01
7.898433e+13,4.240091e+01
2.791508e+14,6.612380e+01
1.627503e+13,7.897914e+01
5.503365e+14,8.000000e+01
1.030288e+13,7.899455e+01
1.549272e+13,7.899729e+01
3.451847e+15,8.000000e+01
3.451847e+15,8.000000e+01
6.925093e+19,8.000000e+01
6.925093e+19,8.000000e+01
6.925093e+19,8.000000e+01
6.925093e+19,8.000000e+01
7.784214e+13,6.384159e+01
4.058378e+13,4.672508e+01
7.425615e+13,4.204056e+01
2.520478e+13,2.822723e+01
2.181306e+14,6.053841e+01
9.561391e+12,7.899657e+01
3.661392e+13,3.615488e+01
9.511142e+13,8.000000e+01
5.209808e+14,8.000000e+01
5.150746e+14,8.000000e+01
5.150746e+14,8.000000e+01
1.273354e+13,7.899385e+01
1.344299e+14,4.816647e+01
8.368688e+13,6.660426e+01
8.368688e+13,6.660426e+01
6.202379e+13,7.898412e+01
6.202379e+13,5.000004e+00
8.542485e+13,5.092914e+01
3.028876e+13,3.129019e+01
4.374614e+13,3.621494e+01
1.689942e+13,7.898987e+01
7.130125e+13,7.963683e+01
7.130125e+13,5.000029e+00
8.484074e+13,6.071858e+01
8.484074e+13,6.071858e+01
1.060810e+15,8.000000e+01
1.060810e+15,8.000000e+01
2.007099e+14,5.032856e+01
2.079741e+14,8.000000e+01
2.079741e+14,8.000000e+01
8.967808e+13,5.861655e+01
4.177121e+14,8.000000e+01
2.984699e+13,7.874604e+01
2.247484e+13,7.899416e+01
5.107885e+13,4.156010e+01
8.395991e+14,8.000000e+01
8.395991e+14,8.000000e+01
3.263686e+13,3.681552e+01
1.066627e+15,8.000000e+01
1.066627e+15,8.000000e+01
1.066627e+15,8.000000e+01
1.075107e+13,4.999773e+00
1.326298e+13,7.899563e+01
2.612429e+13,7.899003e+01
4.923301e+13,4.450294e+01
2.013540e+13,7.899331e+01
4.999261e+14,7.110861e+01
1.568889e+14,8.000000e+01
7.735194e+13,5.573377e+01
1.616984e+14,8.000000e+01
3.712895e+15,8.000000e+01
4.703455e+14,8.000000e+01
4.703455e+14,8.000000e+01
1.589682e+14,6.384159e+01
2.129375e+13,7.895052e+01
3.815230e+13,3.849714e+01
1.920208e+13,2.071999e+01
4.356112e+13,3.693564e+01
1.327929e+13,7.898747e+01
7.363456e+14,8.000000e+01
7.363456e+14,8.000000e+01
7.363456e+14,8.000000e+01
7.363456e+14,8.000000e+01
2.005294e+14,8.000000e+01
2.005294e+14,8.000000e+01
1.895887e+13,7.898180e+01
1.581621e+13,7.898781e+01
2.154814e+14,4.762595e+01
2.242848e+13,4.999965e+00
1.561908e+14,4.594433e+01
2.514756e+13,3.038932e+01
2.910655e+13,7.899120e+01
6.430539e+13,4.678514e+01
1.131279e+13,7.899736e+01
1.514316e+13,4.999680e+00
2.427747e+13,7.891780e+01
6.116709e+14,7.429168e+01
3.664005e+13,3.669540e+01
8.255290e+14,8.000000e+01
1.460236e+13,7.899731e+01
7.569576e+13,5.134954e+01
1.436350e+13,4.999631e+00
1.696984e+13,7.899006e+01
2.712062e+14,6.678443e+01
4.159838e+14,8.000000e+01
4.159838e+14,8.000000e+01
9.437190e+14,8.000000e+01
9.437190e+14,8.000000e+01
8.733827e+14,7.483220e+01
1.440754e+13,7.899027e+01
3.622346e+13,3.195083e+01
2.803616e+13,7.899976e+01
2.803616e+13,7.899591e+01
6.361636e+13,5.987777e+01
1.923103e+13,7.899228e+01
6.791334e+14,7.417156e+01
3.466984e+13,3.307580e+01
