# n_pixels = 235020000
# n_pixels_in_grid = 234027336
# n_bins = 60
# grid = fixed, log10(tau) in [-3, 2]
# frac_tau_zero = 0.000000e+00
# frac_tau_underflow = 8.053527e-04
# frac_tau_overflow = 3.418390e-03
# density: normalised over the in-grid pixels only
# density_err: Poisson, sqrt(count) / (n_pixels_in_grid * bin_width)
#
log_tau_bin_center,log_tau_bin_low,log_tau_bin_high,density,density_err,count
-2.958333e+00,-3.000000e+00,-2.916667e+00,1.051713e-02,2.322234e-05,205108
-2.875000e+00,-2.916667e+00,-2.833333e+00,2.101308e-02,3.282481e-05,409803
-2.791667e+00,-2.833333e+00,-2.750000e+00,3.843818e-02,4.439548e-05,749632
-2.708333e+00,-2.750000e+00,-2.666667e+00,6.806636e-02,5.907770e-05,1327449
-2.625000e+00,-2.666667e+00,-2.583333e+00,1.083847e-01,7.454892e-05,2113749
-2.541667e+00,-2.583333e+00,-2.500000e+00,1.632633e-01,9.149589e-05,3184006
-2.458333e+00,-2.500000e+00,-2.416667e+00,2.266340e-01,1.078003e-04,4419879
-2.375000e+00,-2.416667e+00,-2.333333e+00,2.978575e-01,1.235838e-04,5808899
-2.291667e+00,-2.333333e+00,-2.250000e+00,3.723073e-01,1.381682e-04,7260841
-2.208333e+00,-2.250000e+00,-2.166667e+00,4.436262e-01,1.508224e-04,8651721
-2.125000e+00,-2.166667e+00,-2.083333e+00,5.004622e-01,1.601928e-04,9760153
-2.041667e+00,-2.083333e+00,-2.000000e+00,5.465577e-01,1.674077e-04,10659120
-1.958333e+00,-2.000000e+00,-1.916667e+00,5.749626e-01,1.717027e-04,11213080
-1.875000e+00,-1.916667e+00,-1.833333e+00,5.849712e-01,1.731907e-04,11408270
-1.791667e+00,-1.833333e+00,-1.750000e+00,5.833381e-01,1.729488e-04,11376422
-1.708333e+00,-1.750000e+00,-1.666667e+00,5.671950e-01,1.705389e-04,11061595
-1.625000e+00,-1.666667e+00,-1.583333e+00,5.402757e-01,1.664428e-04,10536606
-1.541667e+00,-1.583333e+00,-1.500000e+00,5.064869e-01,1.611541e-04,9877648
-1.458333e+00,-1.500000e+00,-1.416667e+00,4.691261e-01,1.550965e-04,9149028
-1.375000e+00,-1.416667e+00,-1.333333e+00,4.343910e-01,1.492443e-04,8471615
-1.291667e+00,-1.333333e+00,-1.250000e+00,4.012926e-01,1.434458e-04,7826120
-1.208333e+00,-1.250000e+00,-1.166667e+00,3.707383e-01,1.378768e-04,7230241
-1.125000e+00,-1.166667e+00,-1.083333e+00,3.421718e-01,1.324584e-04,6673129
-1.041667e+00,-1.083333e+00,-1.000000e+00,3.163153e-01,1.273554e-04,6168869
-9.583333e-01,-1.000000e+00,-9.166667e-01,2.938334e-01,1.227462e-04,5730420
