k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err
0.000000e+00,6.708321e+00,5.653929e+01,5.653929e-01
2.887885e-03,4.691811e+00,9.478027e+00,9.478027e-02
5.775771e-03,3.935455e+00,6.396046e+00,6.396046e-02
8.663656e-03,3.241822e+00,5.052652e+00,5.052652e-02
1.155154e-02,2.615614e+00,3.822406e+00,3.822406e-02
1.443943e-02,2.148855e+00,3.102245e+00,3.102245e-02
1.732731e-02,1.830819e+00,2.686968e+00,2.686968e-02
2.021520e-02,1.556159e+00,2.192160e+00,2.192160e-02
2.310308e-02,1.306790e+00,1.891445e+00,1.891445e-02
2.599097e-02,1.105664e+00,1.482543e+00,1.482543e-02
2.887885e-02,9.420115e-01,1.298816e+00,1.298816e-02
3.176674e-02,8.137424e-01,1.080332e+00,1.080332e-02
3.465462e-02,6.925191e-01,9.232703e-01,9.232703e-03
3.754251e-02,6.001205e-01,8.196739e-01,8.196739e-03
4.043039e-02,5.161743e-01,6.837481e-01,6.837481e-03
4.331828e-02,4.449422e-01,5.783135e-01,5.783135e-03
4.620616e-02,3.843816e-01,5.005380e-01,5.005380e-03
4.909405e-02,3.337660e-01,4.245606e-01,4.245606e-03
5.198193e-02,2.939082e-01,3.755361e-01,3.755361e-03
5.486982e-02,2.560000e-01,3.294480e-01,3.294480e-03
5.775771e-02,2.246267e-01,2.836436e-01,2.836436e-03
6.064559e-02,1.950704e-01,2.489375e-01,2.489375e-03
6.353348e-02,1.701490e-01,2.173395e-01,2.173395e-03
6.642136e-02,1.501959e-01,1.894846e-01,1.894846e-03
6.930925e-02,1.341777e-01,1.641133e-01,1.641133e-03
7.219713e-02,1.158662e-01,1.479393e-01,1.479393e-03
7.508502e-02,1.042945e-01,1.313117e-01,1.313117e-03
7.797290e-02,9.178167e-02,1.165880e-01,1.165880e-03
8.086079e-02,8.055942e-02,1.006575e-01,1.006575e-03
8.374867e-02,7.093574e-02,8.771793e-02,8.771793e-04
8.663656e-02,6.416210e-02,8.117803e-02,8.117803e-04
8.952444e-02,5.525814e-02,6.940660e-02,6.940660e-04
9.241233e-02,4.956719e-02,6.366750e-02,6.366750e-04
9.530021e-02,4.341042e-02,5.332963e-02,5.332963e-04
9.818810e-02,3.865919e-02,4.851977e-02,4.851977e-04
1.010760e-01,3.394692e-02,4.317339e-02,4.317339e-04
1.039639e-01,3.012859e-02,3.662974e-02,3.662974e-04
1.068518e-01,2.654664e-02,3.223242e-02,3.223242e-04
1.097396e-01,2.387050e-02,2.963511e-02,2.963511e-04
1.126275e-01,2.080101e-02,2.552279e-02,2.552279e-04
1.155154e-01,1.876690e-02,2.361036e-02,2.361036e-04
1.184033e-01,1.648745e-02,2.055183e-02,2.055183e-04
1.212912e-01,1.467824e-02,1.804932e-02,1.804932e-04
1.241791e-01,1.286171e-02,1.597449e-02,1.597449e-04
1.270670e-01,1.128442e-02,1.439023e-02,1.439023e-04
1.299548e-01,1.002980e-02,1.283701e-02,1.283701e-04
1.328427e-01,8.667145e-03,1.101485e-02,1.101485e-04
1.357306e-01,7.935069e-03,9.945588e-03,9.945588e-05
1.386185e-01,7.097589e-03,9.146634e-03,9.146634e-05
1.415064e-01,6.110027e-03,7.875479e-03,7.875479e-05
1.443943e-01,5.578344e-03,7.351262e-03,7.351262e-05
1.472821e-01,4.906697e-03,6.309121e-03,6.309121e-05
1.501700e-01,4.351647e-03,5.779402e-03,5.779402e-05
1.530579e-01,3.839733e-03,5.021036e-03,5.021036e-05
1.559458e-01,3.405705e-03,4.455022e-03,4.455022e-05
1.588337e-01,2.991464e-03,3.948349e-03,3.948349e-05
1.617216e-01,2.669229e-03,3.539143e-03,3.539143e-05
1.646095e-01,2.343535e-03,3.122023e-03,3.122023e-05
1.674973e-01,2.090233e-03,2.744366e-03,2.744366e-05
1.703852e-01,1.913366e-03,2.670614e-03,2.670614e-05
1.732731e-01,1.690826e-03,2.288175e-03,2.288175e-05
1.761610e-01,1.477755e-03,2.072799e-03,2.072799e-05
1.790489e-01,1.321676e-03,1.854665e-03,1.854665e-05
1.819368e-01,1.176687e-03,1.720033e-03,1.720033e-05
1.848247e-01,1.046566e-03,1.548894e-03,1.548894e-05
1.877125e-01,9.288583e-04,1.321356e-03,1.321356e-05
1.906004e-01,8.151556e-04,1.213311e-03,1.213311e-05
1.934883e-01,7.251957e-04,1.062184e-03,1.062184e-05
1.963762e-01,6.467666e-04,1.008397e-03,1.008397e-05
1.992641e-01,5.832788e-04,9.113252e-04,9.113252e-06
2.021520e-01,5.034833e-04,7.815980e-04,7.815980e-06
2.050399e-01,4.640733e-04,7.346255e-04,7.346255e-06
2.079277e-01,4.149051e-04,6.559245e-04,6.559245e-06
2.108156e-01,3.618984e-04,5.770452e-04,5.770452e-06
2.137035e-01,3.265948e-04,5.900966e-04,5.900966e-06
2.165914e-01,2.885104e-04,4.895967e-04,4.895967e-06
2.194793e-01,2.617792e-04,4.703475e-04,4.703475e-06
2.223672e-01,2.338617e-04,4.447494e-04,4.447494e-06
2.252551e-01,2.113895e-04,4.110458e-04,4.110458e-06
2.281429e-01,1.903302e-04,3.916889e-04,3.916889e-06
2.310308e-01,1.676554e-04,3.467524e-04,3.467524e-06
2.339187e-01,1.496086e-04,3.359075e-04,3.359075e-06
2.368066e-01,1.356753e-04,2.988800e-04,2.988800e-06
2.396945e-01,1.207160e-04,2.786049e-04,2.786049e-06
2.425824e-01,1.051151e-04,2.453626e-04,2.453626e-06
2.454702e-01,9.612588e-05,2.521706e-04,2.521706e-06
2.483581e-01,8.771230e-05,2.306140e-04,2.306140e-06
2.512460e-01,7.600077e-05,1.938204e-04,1.938204e-06
2.541339e-01,6.925612e-05,1.936601e-04,1.936601e-06
2.570218e-01,6.105237e-05,1.732499e-04,1.732499e-06
2.599097e-01,5.551651e-05,1.654799e-04,1.654799e-06
2.627976e-01,4.968099e-05,1.493814e-04,1.493814e-06
2.656854e-01,4.461533e-05,1.415454e-04,1.415454e-06
2.685733e-01,4.015004e-05,1.251129e-04,1.251129e-06
2.714612e-01,3.597685e-05,1.083413e-04,1.083413e-06
2.743491e-01,3.295651e-05,1.004238e-04,1.004238e-06
2.772370e-01,2.962940e-05,1.030775e-04,1.030775e-06
2.801249e-01,2.703268e-05,1.021077e-04,1.021077e-06
2.830128e-01,2.475220e-05,9.944012e-05,9.944012e-07
2.859006e-01,2.287661e-05,9.955082e-05,9.955082e-07
2.887885e-01,2.081097e-05,9.548975e-05,9.548975e-07
2.916764e-01,1.933064e-05,9.307591e-05,9.307591e-07
2.945643e-01,1.724003e-05,8.297504e-05,8.297504e-07
2.974522e-01,1.631754e-05,8.563701e-05,8.563701e-07
3.003401e-01,1.459564e-05,7.823446e-05,7.823446e-07
3.032280e-01,1.348505e-05,7.731989e-05,7.731989e-07
3.061158e-01,1.212973e-05,7.208559e-05,7.208559e-07
3.090037e-01,1.099598e-05,6.635513e-05,6.635513e-07
3.118916e-01,9.681413e-06,6.002855e-05,6.002855e-07
3.147795e-01,8.614161e-06,5.087005e-05,5.087005e-07
3.176674e-01,7.929464e-06,4.771985e-05,4.771985e-07
3.205553e-01,7.154635e-06,4.338135e-05,4.338135e-07
3.234432e-01,6.705319e-06,4.268709e-05,4.268709e-07
3.263310e-01,6.030875e-06,3.882436e-05,3.882436e-07
3.292189e-01,5.778988e-06,3.941688e-05,3.941688e-07
3.321068e-01,5.377492e-06,3.795829e-05,3.795829e-07
3.349947e-01,4.981559e-06,3.577711e-05,3.577711e-07
3.378826e-01,4.762131e-06,3.627452e-05,3.627452e-07
3.407705e-01,4.436392e-06,3.612711e-05,3.612711e-07
3.436583e-01,4.192999e-06,3.683507e-05,3.683507e-07
3.465462e-01,3.898146e-06,3.523710e-05,3.523710e-07
3.494341e-01,3.610090e-06,3.370504e-05,3.370504e-07
3.523220e-01,3.424591e-06,3.291005e-05,3.291005e-07
3.552099e-01,3.214218e-06,2.995297e-05,2.995297e-07
3.580978e-01,2.973041e-06,2.695258e-05,2.695258e-07
3.609857e-01,2.785118e-06,2.577263e-05,2.577263e-07
3.638735e-01,2.575743e-06,2.439847e-05,2.439847e-07
3.667614e-01,2.379129e-06,2.271445e-05,2.271445e-07
3.696493e-01,2.177550e-06,2.091772e-05,2.091772e-07
3.725372e-01,2.014057e-06,1.982631e-05,1.982631e-07
3.754251e-01,1.918778e-06,1.961333e-05,1.961333e-07
3.783130e-01,1.763599e-06,1.820513e-05,1.820513e-07
3.812009e-01,1.639444e-06,1.732055e-05,1.732055e-07
3.840887e-01,1.565901e-06,1.724280e-05,1.724280e-07
3.869766e-01,1.466073e-06,1.689663e-05,1.689663e-07
3.898645e-01,1.423676e-06,1.709597e-05,1.709597e-07
3.927524e-01,1.333292e-06,1.589063e-05,1.589063e-07
3.956403e-01,1.253564e-06,1.522884e-05,1.522884e-07
3.985282e-01,1.203902e-06,1.416454e-05,1.416454e-07
4.014161e-01,1.147797e-06,1.340649e-05,1.340649e-07
4.043039e-01,1.052923e-06,1.231354e-05,1.231354e-07
4.071918e-01,9.978778e-07,1.171089e-05,1.171089e-07
4.100797e-01,9.340953e-07,1.132797e-05,1.132797e-07
4.129676e-01,8.793779e-07,1.077029e-05,1.077029e-07
4.158555e-01,8.427982e-07,1.049034e-05,1.049034e-07
4.187434e-01,8.061538e-07,1.037218e-05,1.037218e-07
4.216312e-01,7.845728e-07,1.037209e-05,1.037209e-07
4.245191e-01,7.424946e-07,1.006713e-05,1.006713e-07
