k_s_per_km,P_k_mean_km_per_s,P_k_std,P_k_err,P_k_rescaled,P_k_rescaled_std,P_k_rescaled_err
0.000000e+00,4.947468e+01,1.775781e+02,1.775781e+00,3.728626e+01,1.487949e+02,1.487949e+00
1.763714e-03,4.711154e+01,4.974297e+01,4.974297e-01,3.581965e+01,3.993293e+01,3.993293e-01
3.527429e-03,4.395075e+01,4.278265e+01,4.278265e-01,3.310604e+01,3.273818e+01,3.273818e-01
5.291143e-03,3.606568e+01,3.549262e+01,3.549262e-01,2.739113e+01,2.733289e+01,2.733289e-01
7.054858e-03,3.166261e+01,3.059055e+01,3.059055e-01,2.415185e+01,2.357994e+01,2.357994e-01
8.818572e-03,2.805902e+01,2.815597e+01,2.815597e-01,2.143189e+01,2.171566e+01,2.171566e-01
1.058229e-02,2.592658e+01,2.587842e+01,2.587842e-01,1.997404e+01,2.015167e+01,2.015167e-01
1.234600e-02,2.243013e+01,2.217196e+01,2.217196e-01,1.731199e+01,1.724893e+01,1.724893e-01
1.410972e-02,2.125889e+01,2.122273e+01,2.122273e-01,1.655874e+01,1.650723e+01,1.650723e-01
1.587343e-02,1.795014e+01,1.774565e+01,1.774565e-01,1.396629e+01,1.397725e+01,1.397725e-01
1.763714e-02,1.648471e+01,1.630303e+01,1.630303e-01,1.286046e+01,1.273441e+01,1.273441e-01
1.940086e-02,1.473758e+01,1.484590e+01,1.484590e-01,1.156327e+01,1.170608e+01,1.170608e-01
2.116457e-02,1.316480e+01,1.296783e+01,1.296783e-01,1.031606e+01,1.016024e+01,1.016024e-01
2.292829e-02,1.197574e+01,1.195412e+01,1.195412e-01,9.372361e+00,9.429907e+00,9.429907e-02
2.469200e-02,1.070183e+01,1.062468e+01,1.062468e-01,8.401039e+00,8.360224e+00,8.360224e-02
2.645572e-02,1.013615e+01,1.000652e+01,1.000652e-01,7.957897e+00,7.878779e+00,7.878779e-02
2.821943e-02,9.117316e+00,9.195495e+00,9.195495e-02,7.138154e+00,7.206218e+00,7.206218e-02
2.998315e-02,8.295637e+00,8.372094e+00,8.372094e-02,6.503099e+00,6.582289e+00,6.582289e-02
3.174686e-02,7.402966e+00,7.663505e+00,7.663505e-02,5.805094e+00,5.999178e+00,5.999178e-02
3.351057e-02,6.771499e+00,7.009727e+00,7.009727e-02,5.306044e+00,5.473849e+00,5.473849e-02
3.527429e-02,6.226080e+00,6.302747e+00,6.302747e-02,4.865012e+00,4.951018e+00,4.951018e-02
3.703800e-02,5.681979e+00,5.691582e+00,5.691582e-02,4.436192e+00,4.444291e+00,4.444291e-02
3.880172e-02,5.226279e+00,5.416365e+00,5.416365e-02,4.084481e+00,4.244565e+00,4.244565e-02
4.056543e-02,4.905976e+00,5.109887e+00,5.109887e-02,3.821364e+00,3.981929e+00,3.981929e-02
4.232915e-02,4.324604e+00,4.383149e+00,4.383149e-02,3.403502e+00,3.452807e+00,3.452807e-02
4.409286e-02,4.020577e+00,4.077655e+00,4.077655e-02,3.154516e+00,3.198786e+00,3.198786e-02
4.585658e-02,3.612318e+00,3.641677e+00,3.641677e-02,2.843703e+00,2.856853e+00,2.856853e-02
4.762029e-02,3.393279e+00,3.521659e+00,3.521659e-02,2.651232e+00,2.754802e+00,2.754802e-02
4.938400e-02,3.125130e+00,3.198473e+00,3.198473e-02,2.431898e+00,2.487517e+00,2.487517e-02
5.114772e-02,2.839267e+00,2.953551e+00,2.953551e-02,2.220659e+00,2.314246e+00,2.314246e-02
5.291143e-02,2.599224e+00,2.734210e+00,2.734210e-02,2.031988e+00,2.121074e+00,2.121074e-02
5.467515e-02,2.479887e+00,2.560964e+00,2.560964e-02,1.930854e+00,1.996334e+00,1.996334e-02
5.643886e-02,2.226854e+00,2.306839e+00,2.306839e-02,1.742203e+00,1.796155e+00,1.796155e-02
5.820258e-02,2.035252e+00,2.111665e+00,2.111665e-02,1.600000e+00,1.656234e+00,1.656234e-02
5.996629e-02,1.890139e+00,1.947447e+00,1.947447e-02,1.474898e+00,1.514632e+00,1.514632e-02
6.173001e-02,1.745010e+00,1.818314e+00,1.818314e-02,1.366392e+00,1.424306e+00,1.424306e-02
6.349372e-02,1.636319e+00,1.680759e+00,1.680759e-02,1.275974e+00,1.306811e+00,1.306811e-02
6.525743e-02,1.509899e+00,1.568858e+00,1.568858e-02,1.179345e+00,1.234863e+00,1.234863e-02
6.702115e-02,1.385719e+00,1.482881e+00,1.482881e-02,1.082013e+00,1.147962e+00,1.147962e-02
6.878486e-02,1.286909e+00,1.340469e+00,1.340469e-02,1.005937e+00,1.042181e+00,1.042181e-02
7.054858e-02,1.174401e+00,1.203315e+00,1.203315e-02,9.175932e-01,9.328950e-01,9.328950e-03
7.231229e-02,1.084471e+00,1.121407e+00,1.121407e-02,8.462871e-01,8.703971e-01,8.703971e-03
7.407601e-02,1.029896e+00,1.081614e+00,1.081614e-02,8.065953e-01,8.385336e-01,8.385336e-03
7.583972e-02,9.232906e-01,9.614942e-01,9.614942e-03,7.201024e-01,7.499874e-01,7.499874e-03
7.760344e-02,8.718159e-01,8.922593e-01,8.922593e-03,6.814116e-01,6.974406e-01,6.974406e-03
7.936715e-02,7.821139e-01,8.124263e-01,8.124263e-03,6.065033e-01,6.285418e-01,6.285418e-03
8.113086e-02,7.422474e-01,7.902876e-01,7.902876e-03,5.811687e-01,6.137089e-01,6.137089e-03
8.289458e-02,6.802445e-01,6.994117e-01,6.994117e-03,5.277299e-01,5.398123e-01,5.398123e-03
8.465829e-02,6.225331e-01,6.381028e-01,6.381028e-03,4.833606e-01,4.962842e-01,4.962842e-03
8.642201e-02,5.906014e-01,6.234745e-01,6.234745e-03,4.594673e-01,4.826410e-01,4.826410e-03
8.818572e-02,5.435080e-01,5.688022e-01,5.688022e-03,4.213690e-01,4.452051e-01,4.452051e-03
8.994944e-02,5.002912e-01,5.235913e-01,5.235913e-03,3.858896e-01,4.019003e-01,4.019003e-03
9.171315e-02,4.770475e-01,5.045613e-01,5.045613e-03,3.676975e-01,3.859504e-01,3.859504e-03
9.347687e-02,4.445638e-01,4.527007e-01,4.527007e-03,3.392269e-01,3.434315e-01,3.434315e-03
9.524058e-02,3.998122e-01,4.135355e-01,4.135355e-03,3.060620e-01,3.154387e-01,3.154387e-03
9.700429e-02,3.714829e-01,3.870727e-01,3.870727e-03,2.858326e-01,3.010640e-01,3.010640e-03
9.876801e-02,3.528385e-01,3.606711e-01,3.606711e-03,2.719414e-01,2.793722e-01,2.793722e-03
1.005317e-01,3.212165e-01,3.345146e-01,3.345146e-03,2.467217e-01,2.552183e-01,2.552183e-03
1.022954e-01,3.037046e-01,3.122230e-01,3.122230e-03,2.329672e-01,2.391583e-01,2.391583e-03
1.040592e-01,2.823717e-01,2.935490e-01,2.935490e-03,2.145299e-01,2.233118e-01,2.233118e-03
1.058229e-01,2.680738e-01,2.785641e-01,2.785641e-03,2.025819e-01,2.117385e-01,2.117385e-03
1.075866e-01,2.509987e-01,2.596775e-01,2.596775e-03,1.886556e-01,1.964922e-01,1.964922e-03
1.093503e-01,2.299895e-01,2.382890e-01,2.382890e-03,1.720496e-01,1.793876e-01,1.793876e-03
1.111140e-01,2.203984e-01,2.280849e-01,2.280849e-03,1.646502e-01,1.707990e-01,1.707990e-03
1.128777e-01,2.053787e-01,2.124007e-01,2.124007e-03,1.530400e-01,1.578159e-01,1.578159e-03
1.146414e-01,1.909464e-01,1.974095e-01,1.974095e-03,1.410059e-01,1.464528e-01,1.464528e-03
1.164052e-01,1.822813e-01,1.877068e-01,1.877068e-03,1.333025e-01,1.383458e-01,1.383458e-03
1.181689e-01,1.711262e-01,1.800292e-01,1.800292e-03,1.254315e-01,1.338172e-01,1.338172e-03
1.199326e-01,1.557794e-01,1.607864e-01,1.607864e-03,1.131192e-01,1.158603e-01,1.158603e-03
1.216963e-01,1.505969e-01,1.574391e-01,1.574391e-03,1.077241e-01,1.114977e-01,1.114977e-03
1.234600e-01,1.426310e-01,1.487539e-01,1.487539e-03,1.021608e-01,1.066962e-01,1.066962e-03
1.252237e-01,1.334091e-01,1.384774e-01,1.384774e-03,9.481075e-02,9.843341e-02,9.843341e-04
1.269874e-01,1.260008e-01,1.317033e-01,1.317033e-03,8.981939e-02,9.358982e-02,9.358982e-04
1.287512e-01,1.203703e-01,1.255014e-01,1.255014e-03,8.509211e-02,8.850126e-02,8.850126e-04
1.305149e-01,1.131062e-01,1.175004e-01,1.175004e-03,7.916772e-02,8.360939e-02,8.360939e-04
1.322786e-01,1.061591e-01,1.107394e-01,1.107394e-03,7.345649e-02,7.703040e-02,7.703040e-04
1.340423e-01,1.014277e-01,1.036225e-01,1.036225e-03,6.991435e-02,7.241290e-02,7.241290e-04
1.358060e-01,9.468091e-02,9.899301e-02,9.899301e-04,6.532737e-02,6.875131e-02,6.875131e-04
1.375697e-01,9.158217e-02,9.569802e-02,9.569802e-04,6.253616e-02,6.479058e-02,6.479058e-04
1.393334e-01,8.682523e-02,9.239223e-02,9.239223e-04,5.898002e-02,6.215293e-02,6.215293e-04
1.410972e-01,8.077181e-02,8.354138e-02,8.354138e-04,5.414058e-02,5.602613e-02,5.602613e-04
1.428609e-01,7.756376e-02,8.171980e-02,8.171980e-04,5.218723e-02,5.534477e-02,5.534477e-04
1.446246e-01,7.267776e-02,7.700920e-02,7.700920e-04,4.818240e-02,5.036427e-02,5.036427e-04
1.463883e-01,6.902662e-02,7.274736e-02,7.274736e-04,4.560321e-02,4.892208e-02,4.892208e-04
1.481520e-01,6.679254e-02,7.074231e-02,7.074231e-04,4.369858e-02,4.588463e-02,4.588463e-04
1.499157e-01,6.316655e-02,6.573109e-02,6.573109e-04,4.136502e-02,4.341155e-02,4.341155e-04
1.516794e-01,5.991493e-02,6.319556e-02,6.319556e-04,3.865629e-02,4.058975e-02,4.058975e-04
1.534432e-01,5.602966e-02,5.925753e-02,5.925753e-04,3.613712e-02,3.814059e-02,3.814059e-04
1.552069e-01,5.417598e-02,5.833731e-02,5.833731e-04,3.442712e-02,3.732881e-02,3.732881e-04
1.569706e-01,5.086128e-02,5.451152e-02,5.451152e-04,3.226086e-02,3.480766e-02,3.480766e-04
1.587343e-01,4.859696e-02,5.176792e-02,5.176792e-04,3.067370e-02,3.255365e-02,3.255365e-04
1.604980e-01,4.513472e-02,4.752173e-02,4.752173e-04,2.858093e-02,3.037262e-02,3.037262e-04
1.622617e-01,4.349065e-02,4.593754e-02,4.593754e-04,2.735743e-02,2.904417e-02,2.904417e-04
1.640254e-01,4.041583e-02,4.288839e-02,4.288839e-04,2.515032e-02,2.686334e-02,2.686334e-04
1.657892e-01,3.913257e-02,4.124112e-02,4.124112e-04,2.430729e-02,2.587675e-02,2.587675e-04
1.675529e-01,3.689813e-02,3.876785e-02,3.876785e-04,2.269910e-02,2.418195e-02,2.418195e-04
1.693166e-01,3.517263e-02,3.772328e-02,3.772328e-04,2.174758e-02,2.325331e-02,2.325331e-04
1.710803e-01,3.282431e-02,3.496788e-02,3.496788e-04,2.021559e-02,2.182754e-02,2.182754e-04
1.728440e-01,3.062179e-02,3.237193e-02,3.237193e-04,1.885927e-02,2.024132e-02,2.024132e-04
1.746077e-01,2.938176e-02,3.105896e-02,3.105896e-04,1.781683e-02,1.907038e-02,1.907038e-04
1.763714e-01,2.747933e-02,2.907658e-02,2.907658e-04,1.682162e-02,1.804864e-02,1.804864e-04
1.781352e-01,2.629780e-02,2.807659e-02,2.807659e-04,1.595187e-02,1.717153e-02,1.717153e-04
1.798989e-01,2.516872e-02,2.625504e-02,2.625504e-04,1.512216e-02,1.590684e-02,1.590684e-04
1.816626e-01,2.362411e-02,2.476984e-02,2.476984e-04,1.431207e-02,1.517714e-02,1.517714e-04
1.834263e-01,2.214092e-02,2.316118e-02,2.316118e-04,1.322113e-02,1.415475e-02,1.415475e-04
1.851900e-01,2.088077e-02,2.254681e-02,2.254681e-04,1.248947e-02,1.354907e-02,1.354907e-04
1.869537e-01,1.983319e-02,2.072734e-02,2.072734e-04,1.178925e-02,1.252793e-02,1.252793e-04
1.887174e-01,1.857663e-02,1.920781e-02,1.920781e-04,1.101674e-02,1.164071e-02,1.164071e-04
1.904812e-01,1.759741e-02,1.918212e-02,1.918212e-04,1.049059e-02,1.149140e-02,1.149140e-04
1.922449e-01,1.680335e-02,1.772999e-02,1.772999e-04,9.932463e-03,1.077429e-02,1.077429e-04
1.940086e-01,1.608779e-02,1.704196e-02,1.704196e-04,9.445056e-03,1.022095e-02,1.022095e-04
1.957723e-01,1.490824e-02,1.572027e-02,1.572027e-04,8.734471e-03,9.339012e-03,9.339012e-05
1.975360e-01,1.413916e-02,1.464303e-02,1.464303e-04,8.330692e-03,8.815721e-03,8.815721e-05
