# n_sightlines = 10000
# X = 2.081520e-01 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 2.081520e-01
# redshift = 3.996095
# n_absorbers = 610000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 1.340841
# beta_fit_err = 0.121882
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,4.832164e-13,5883,6.300025e-15,2.000000e-01,1.292447e+13
1.331141e+01,1.273195e-12,24567,8.123045e-15,2.000000e-01,2.048390e+13
1.351141e+01,1.918553e-12,58672,7.920603e-15,2.000000e-01,3.246479e+13
1.371141e+01,1.893158e-12,91758,6.249781e-15,2.000000e-01,5.145323e+13
1.391141e+01,1.345627e-12,103367,4.185369e-15,2.000000e-01,8.154787e+13
1.411141e+01,7.657703e-13,93230,2.507960e-15,2.000000e-01,1.292447e+14
1.431141e+01,3.799736e-13,73318,1.403292e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.734748e-13,53051,7.531641e-16,2.000000e-01,3.246479e+14
1.471141e+01,7.422594e-14,35976,3.913355e-16,2.000000e-01,5.145323e+14
1.491141e+01,3.122227e-14,23984,2.016061e-16,2.000000e-01,8.154787e+14
1.511141e+01,1.306155e-14,15902,1.035783e-16,2.000000e-01,1.292447e+15
1.531141e+01,5.368595e-15,10359,5.274748e-17,2.000000e-01,2.048390e+15
1.551141e+01,2.151636e-15,6580,2.652502e-17,2.000000e-01,3.246479e+15
1.571141e+01,8.459149e-16,4100,1.321097e-17,2.000000e-01,5.145323e+15
1.591141e+01,3.082652e-16,2368,6.334811e-18,2.000000e-01,8.154787e+15
1.611141e+01,1.373343e-16,1672,3.358621e-18,2.000000e-01,1.292447e+16
1.631141e+01,5.654153e-17,1091,1.711809e-18,2.000000e-01,2.048390e+16
1.651141e+01,2.308594e-17,706,8.688507e-19,2.000000e-01,3.246479e+16
1.671141e+01,1.043983e-17,506,4.641070e-19,2.000000e-01,5.145323e+16
1.691141e+01,4.972859e-18,382,2.544336e-19,2.000000e-01,8.154787e+16
1.711141e+01,2.414850e-18,294,1.408369e-19,2.000000e-01,1.292447e+17
1.731141e+01,1.212715e-18,234,7.927765e-20,2.000000e-01,2.048390e+17
1.751141e+01,5.264640e-19,161,4.149118e-20,2.000000e-01,3.246479e+17
1.771141e+01,2.950386e-19,143,2.467237e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.444993e-19,111,1.371527e-20,2.000000e-01,8.154787e+17
1.811141e+01,6.160332e-20,75,7.113338e-21,2.000000e-01,1.292447e+18
1.831141e+01,3.679605e-20,71,4.366887e-21,2.000000e-01,2.048390e+18
1.851141e+01,2.779468e-20,85,3.014757e-21,2.000000e-01,3.246479e+18
1.871141e+01,1.279188e-20,62,1.624571e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.769337e-21,52,9.387382e-22,2.000000e-01,8.154787e+18
1.911141e+01,5.503230e-21,67,6.723265e-22,2.000000e-01,1.292447e+19
1.931141e+01,3.057700e-21,59,3.980786e-22,2.000000e-01,2.048390e+19
1.951141e+01,1.700381e-21,52,2.358004e-22,2.000000e-01,3.246479e+19
1.971141e+01,1.052236e-21,51,1.473425e-22,2.000000e-01,5.145323e+19
1.991141e+01,4.686464e-22,36,7.810774e-23,2.000000e-01,8.154787e+19
2.011141e+01,3.039097e-22,37,4.996245e-23,2.000000e-01,1.292447e+20
2.031141e+01,1.813890e-22,35,3.066033e-23,2.000000e-01,2.048390e+20
2.051141e+01,9.482892e-23,29,1.760929e-23,2.000000e-01,3.246479e+20
2.071141e+01,4.126414e-23,20,9.226943e-24,2.000000e-01,5.145323e+20
2.091141e+01,1.952694e-23,15,5.041833e-24,2.000000e-01,8.154787e+20
2.111141e+01,1.067791e-23,13,2.961519e-24,2.000000e-01,1.292447e+21
2.131141e+01,3.627779e-24,7,1.371172e-24,2.000000e-01,2.048390e+21
2.151141e+01,2.288974e-24,7,8.651509e-25,2.000000e-01,3.246479e+21
2.171141e+01,1.650566e-24,8,5.835631e-25,2.000000e-01,5.145323e+21
2.191141e+01,1.301796e-25,1,1.301796e-25,2.000000e-01,8.154787e+21
2.211141e+01,3.285510e-25,4,1.642755e-25,2.000000e-01,1.292447e+22
2.231141e+01,1.554763e-25,3,8.976426e-26,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,4.126414e-26,2,2.917815e-26,2.000000e-01,5.145323e+22
