statistic,value
mean_flux,0.2340075610818576
median_flux,0.15601059794425964
std_flux,0.241131828770759
min_flux,2.9382650407717056e-39
max_flux,0.9853178858757019
mean_tau,13513.986038583897
median_tau,1.8578312397003174
effective_tau,1.4524018518308364
deep_absorption_frac,0.43818750445113464
moderate_absorption_frac,0.378639859506005
weak_absorption_frac,0.18317263604286038
tau_eff_err,0.010180950948413783
tau_eff_std,1.0180950948413783
mean_flux_err,0.0006475409424891538
mean_flux_std,0.06475409424891539
n_sightlines,10000.0
tau_eff_obs_target,0.8160743077493965
mean_flux_target,0.44216405184357616
tau_scale_factor,0.3817766793482132
tau_eff_H_total,
hi_fraction_eff,
