# n_sightlines = 10000
# X = 3.496315e-02 (absorption distance, dimensionless)
# dX_comoving_mpc = 37.252272
# X_absorption = 3.496315e-02
# redshift = 1.047602
# n_absorbers = 440000
# absorber_mode = 2
# cell_dv = 50.0
# colden_mode = 1
# norm_mode = 1
# log_N_min = 13.0
# log_N_max = 22.8
# n_bins = 49
# fit_log_N_min = 13.5
# fit_log_N_max = 15.0
# min_N_gate = 0.0
# dx_mode = 1
# beta_fit = 2.021404
# beta_fit_err = 0.037288
# beta_fit_n_bins = 8
# f_N_HI units: [cm^2]  (f(N) = dn/dN dX)
#
log10_N_HI,f_N_HI,counts,f_N_HI_err,delta_log_N,bin_center
1.311141e+01,6.287131e-12,12857,5.544760e-14,2.000000e-01,1.292447e+13
1.331141e+01,3.066281e-12,9938,3.075830e-14,2.000000e-01,2.048390e+13
1.351141e+01,1.427171e-12,7331,1.666842e-14,2.000000e-01,3.246479e+13
1.371141e+01,6.415536e-13,5223,8.877137e-15,2.000000e-01,5.145323e+13
1.391141e+01,2.807122e-13,3622,4.664307e-15,2.000000e-01,8.154787e+13
1.411141e+01,1.149650e-13,2351,2.371042e-15,2.000000e-01,1.292447e+14
1.431141e+01,4.402880e-14,1427,1.165534e-15,2.000000e-01,2.048390e+14
1.451141e+01,1.689790e-14,868,5.735519e-16,2.000000e-01,3.246479e+14
1.471141e+01,5.797689e-15,472,2.668603e-16,2.000000e-01,5.145323e+14
1.491141e+01,2.216557e-15,286,1.310678e-16,2.000000e-01,8.154787e+14
1.511141e+01,8.019675e-16,164,6.262314e-17,2.000000e-01,1.292447e+15
1.531141e+01,4.227012e-16,137,3.611380e-17,2.000000e-01,2.048390e+15
1.551141e+01,1.868892e-16,96,1.907430e-17,2.000000e-01,3.246479e+15
1.571141e+01,7.492776e-17,61,9.593516e-18,2.000000e-01,5.145323e+15
1.591141e+01,3.332586e-17,43,5.082146e-18,2.000000e-01,8.154787e+15
1.611141e+01,2.004919e-17,41,3.131157e-18,2.000000e-01,1.292447e+16
1.631141e+01,9.873312e-18,32,1.745372e-18,2.000000e-01,2.048390e+16
1.651141e+01,8.176401e-18,42,1.261646e-18,2.000000e-01,3.246479e+16
1.671141e+01,2.702313e-18,22,5.761350e-19,2.000000e-01,5.145323e+16
1.691141e+01,1.395036e-18,18,3.288131e-19,2.000000e-01,8.154787e+16
1.711141e+01,9.780091e-19,20,2.186895e-19,2.000000e-01,1.292447e+17
1.731141e+01,4.011033e-19,13,1.112460e-19,2.000000e-01,2.048390e+17
1.751141e+01,3.309496e-19,17,8.026706e-20,2.000000e-01,3.246479e+17
1.771141e+01,8.598267e-20,7,3.249840e-20,2.000000e-01,5.145323e+17
1.791141e+01,1.007526e-19,13,2.794374e-20,2.000000e-01,8.154787e+17
1.811141e+01,6.846064e-20,14,1.829687e-20,2.000000e-01,1.292447e+18
1.831141e+01,3.393951e-20,11,1.023315e-20,2.000000e-01,2.048390e+18
1.851141e+01,1.946762e-20,10,6.156202e-21,2.000000e-01,3.246479e+18
1.871141e+01,2.456648e-20,20,5.493231e-21,2.000000e-01,5.145323e+18
1.891141e+01,6.975180e-21,9,2.325060e-21,2.000000e-01,8.154787e+18
1.911141e+01,7.335068e-21,15,1.893906e-21,2.000000e-01,1.292447e+19
1.931141e+01,4.936656e-21,16,1.234164e-21,2.000000e-01,2.048390e+19
1.951141e+01,2.920143e-21,15,7.539777e-22,2.000000e-01,3.246479e+19
1.971141e+01,9.826591e-22,8,3.474225e-22,2.000000e-01,5.145323e+19
1.991141e+01,5.425140e-22,7,2.050510e-22,2.000000e-01,8.154787e+19
2.011141e+01,5.379050e-22,11,1.621845e-22,2.000000e-01,1.292447e+20
2.031141e+01,3.085410e-22,10,9.756923e-23,2.000000e-01,2.048390e+20
2.051141e+01,2.141438e-22,11,6.456680e-23,2.000000e-01,3.246479e+20
2.071141e+01,7.369943e-23,6,3.008767e-23,2.000000e-01,5.145323e+20
2.091141e+01,3.875100e-23,5,1.732997e-23,2.000000e-01,8.154787e+20
2.111141e+01,2.934027e-23,6,1.197812e-23,2.000000e-01,1.292447e+21
2.131141e+01,1.234164e-23,4,6.170820e-24,2.000000e-01,2.048390e+21
2.151141e+01,1.946762e-24,1,1.946762e-24,2.000000e-01,3.246479e+21
2.171141e+01,2.456648e-24,2,1.737112e-24,2.000000e-01,5.145323e+21
2.191141e+01,0.000000e+00,0,,2.000000e-01,8.154787e+21
2.211141e+01,4.890045e-25,1,4.890045e-25,2.000000e-01,1.292447e+22
2.231141e+01,0.000000e+00,0,,2.000000e-01,2.048390e+22
2.251141e+01,0.000000e+00,0,,2.000000e-01,3.246479e+22
2.271141e+01,0.000000e+00,0,,2.000000e-01,5.145323e+22
